アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Hey!Say!JUMP,真夜中のシャドーボーイ,100,https://open.spotify.com/track/4FvxdYw7mVm7mkQbfn1TKw,56,44
mihimaru GT,幸せになろう,98,https://open.spotify.com/track/4Q0PA52oJqULLEmr7ENYD7,45,38
SCANDAL,DOLL,96,https://open.spotify.com/track/2zVsE0CoP8GGk3Hns2eUB5,48,32
MiChi,PROMiSE,95,https://open.spotify.com/track/2HPTiNuHKxvk0sWKShX4La,16,24
コブクロ,時の足音,93,https://open.spotify.com/track/0ViUlnRMrbmuzGyqWbJc0j,58,41
SEAMO,Continue,91,https://open.spotify.com/track/6f0nSkIgrc01mEk4G5kWau,41,40
馬場俊英,いつか君に追い風が,90,https://open.spotify.com/track/1ejsNLTWUhz1V6VIfDoGbG,21,16
清水翔太,My Treasure,89,https://open.spotify.com/track/0lIDHiYV5iyV5cZ8T63qj6,64,41
AKB48,大声ダイヤモンド,88,https://open.spotify.com/track/3MJjLlRboFvdTrz60MaUto,56,44
いきものがかり,プラネタリウム,87,https://open.spotify.com/track/732XyhBMWmdD5PU3RwB4JC,63,32
KOH+,最愛,86,https://open.spotify.com/track/2G3Trax4UVJFd3J7NhQMhN,36,44
新垣結衣,赤い糸,85,https://open.spotify.com/track/7rF5kk0MnpV9Q96iUbF3wy,30,41
アンジェラ・アキ,手紙〜拝啓十五の君へ〜,84,https://open.spotify.com/track/2NT6j7Ia1No2fhQgxgg1bh,43,36
EXILE,Ti Amo,83,https://open.spotify.com/track/6YFewEWHZB04bJfGYgbYCC,60,48
ASIAN KUNG-FU GENERATION,藤沢ルーザー,80,https://open.spotify.com/track/1EHsyVTxdGKZJiUYnR5yET,61,33
倖田來未,TABOO,79,https://open.spotify.com/track/5nMsLedvmsJJUwO44jLjKw,55,40
スピッツ,若葉,73,https://open.spotify.com/track/4cPlquVrHIpFpajHvZaICR,65,39
GARNET CROW,百年の孤独,72,https://open.spotify.com/track/00LslAt8OlqHCRg0dtRGyz,40,10
中川翔子,綺麗ア・ラ・モード,71,https://open.spotify.com/track/6ih8yQ8FgdgYI8bectEcf1,46,16
monobright,涙色フラストレーション,67,https://open.spotify.com/track/5r1fyIVTr46ShV7dctjbFt,30,3
宇多田ヒカル,Eternally,65,https://open.spotify.com/track/7jodXMK1l3lwHLXVHfZS6g,72,45
NEWS,Happy Birthday,61,https://open.spotify.com/track/4iAU1LYDDgN6UUG0vymEVs,54,29
スケルト・エイト・バンビーノ,冬唄,58,https://open.spotify.com/track/0gdau5fXKhBAP4ucF088uw,14,15
GReeeeN,キセキ,55,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,61,56
YUI,I'll be,54,https://open.spotify.com/track/39m2NztaQ32ntyEj4SMvno,57,28
ゆず,シシカバブー,53,https://open.spotify.com/track/3tFhoGUIbNFIQdq1GlXceA,56,27
秦基博,フォーエバーソング,52,https://open.spotify.com/track/5h9TEFPs7y2JQAqqYteNFB,56,14
Mr.Children,HANABI,50,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67
ポルノグラフィティ,"Love,too Death,too",49,https://open.spotify.com/track/6DIFC4ApdS7HdVyQZ51cKI,62,25
嵐,Beautiful days,46,https://open.spotify.com/track/309EElyk6QFrJu9MMbz52k,65,49
RAG FAIR,Good Good Day!,44,https://open.spotify.com/track/1MGIc4iRrfOW0kfoQKLlSy,20,7
レミオロメン,翼,42,https://open.spotify.com/track/1zs9N8uN1230UxKBNpXoms,51,31
GIRL NEXT DOOR,Drive away,41,https://open.spotify.com/track/35yJt1XMejl7HWfTZlIZUx,29,24
Mr.Children,花の匂い,40,https://open.spotify.com/track/7EJBp9uSUbhmCKoYaGed0v,66,40
土屋アンナ,GINGER,38,https://open.spotify.com/track/33GFsotVb0idVS3AmFqRi0,45,14
Hi-Fi CAMP,恋,37,https://open.spotify.com/track/6Y2LuM8McMxJtvcR4A860s,27,25
ステレオポニー,ヒトヒラのハナビラ,34,https://open.spotify.com/track/48unUqNPkVVLtYHQLArPN6,40,48
氷川きよし,哀愁の湖,32,https://open.spotify.com/track/5m8I5nNvSzLepKKIJRquMa,41,11
マルシア,Yours〜時のいたずら〜,31,https://open.spotify.com/track/5IPR6lgr9PuRKXKu8rtdJo,21,10
RIP Slyme,love & hate,29,https://open.spotify.com/track/1UBQ2iHNT5PHNrDYtdwCr0,55,15
BREAKERZ,Angelic Smile,24,https://open.spotify.com/track/5RIJaeyF23vwc74SRpMV8f,28,4
堀江由衣,バニラソルト,16,https://open.spotify.com/track/6ktNE6R8UOtBLLzwXvK5MR,36,35
BAReeeeeeeeeeN,足跡,15,https://open.spotify.com/track/7MOvafc6cHQoWkr1ushXY2,11,22
青山テルマ,守りたいもの,14,https://open.spotify.com/track/33Na7YWeNhakeSQDJQDKOx,48,27
土岐麻子,How Beautiful,12,https://open.spotify.com/track/2u42ilcpXpAPogsAT2pec5,40,9
チャットモンチー,染まるよ,10,https://open.spotify.com/track/772gX6ES5xUFl1CiNaaoyE,43,44
リュ・シウォン,君と僕,8,https://open.spotify.com/track/6gG5cu7QaKik4P7d2Bf1sw,12,4
FUNKY MONKEY BABYS,希望の唄,5,https://open.spotify.com/track/3OIxqlYZbkvEMxsyhDLR8x,53,50
キマグレン,LIFE,3,https://open.spotify.com/track/0OteDMairtABHrHUHjuAK1,39,56
藤岡藤巻と大橋のぞみ,崖の上のポニョ,1,https://open.spotify.com/track/631B0Vtr5oMc6GJJNXZLnp,23,40
