アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Mr.Children,HANABI,100,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67
GIRL NEXT DOOR,偶然の確率,99,https://open.spotify.com/track/6xGyVfy4Gaq4UVKuIhQ06P,29,36
Sonar Pocket,Promise,97,https://open.spotify.com/track/1e9PWezGbR96zLyY7OZHfN,41,25
KinKi Kids,Secret Code,96,https://open.spotify.com/track/5pF4gTURuIP6oCWiapjrTG,55,30
嵐,truth,95,https://open.spotify.com/track/6TWPTr6DdDpjkf9wYkHz8v,65,52
中孝介,絆,94,https://open.spotify.com/track/2WwTEHhWeShonpZtFtwByN,34,5
スガシカオ,コノユビトマレ,93,https://open.spotify.com/track/6xxpPUjghCQTXGS9i4QHZW,42,23
くるり,さよならリグレット,91,https://open.spotify.com/track/1quydvDHYcl6g9L1D0nsIL,50,35
BENNIE K with SOFFet,Music Traveler,90,https://open.spotify.com/track/3cbW2ytsDf30JeRquxelC1,38,16
藤岡藤巻と大橋のぞみ,崖の上のポニョ,88,https://open.spotify.com/track/631B0Vtr5oMc6GJJNXZLnp,23,40
HOME MADE 家族,Come Back Home,86,https://open.spotify.com/track/2DGGDS0YR4e1NKbP8PQhWN,44,13
湘南乃風,恋時雨,84,https://open.spotify.com/track/41Ke7nao0MI5orECZNEiyN,54,47
MONKEY MAJIK,ただ、ありがとう,83,https://open.spotify.com/track/7GLZCpxZ9KjaIw8MdinosH,48,40
サザンオールスターズ,I AM YOUR SINGER,82,https://open.spotify.com/track/52mKiP16FYA0C8X6gTr4zK,65,38
Superfly,How Do I Survive?,79,https://open.spotify.com/track/2Xn42aGEwuOvuMJiU1QPln,59,30
L'Arc〜en〜Ciel,NEXUS 4,78,https://open.spotify.com/track/7prbUiEYwmX4tApyGitVYw,57,36
B'z,グローリーデイズ,76,https://open.spotify.com/track/2Qhx4zdAyXS3s9Tb99Xdoj,65,34
悲愴感,悲愴感,75,https://open.spotify.com/track/64gYLdgiTxIvE3FyBPaocf,6,22
伊藤由奈,miss you,73,https://open.spotify.com/track/5N0dup4PBtvdssHR9xFLs6,40,27
Mr.Children,GIFT,71,https://open.spotify.com/track/4OVtlZdXvYcg9QykmPxTqb,66,57
木村カエラ,マスタッシュ,69,https://open.spotify.com/track/6mmQ8dWzrUaDAHH0C6NzKq,42,22
Every Little Thing,あたらしい日々,66,https://open.spotify.com/track/6hEuB7xxNjLOKuYv5iXBO4,55,29
