アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
ケツメイシ,出会いのかけら,99,https://open.spotify.com/track/6doG5A9BRiQjWEsyBtkkSF,56,44
ＲＡＤＷＩＭＰＳ,オーダーメイド,91,https://open.spotify.com/track/1WxQyR4cVfBMbwldZ0vNGn,74,49
一青　窈,受け入れて,87,https://open.spotify.com/track/6yVNJXPKDf7rjRR3ni75UV,48,12
森山　直太朗,スノウドロップ,83,https://open.spotify.com/track/09VQuPOSeH2KkbsOVbBglY,46,5
大橋　卓弥,はじまりの歌,81,https://open.spotify.com/track/5lmFKtTHZ8xTNTSTaOefE4,31,27
Ｓｕｐｅｒｆｌｙ,愛をこめて花束を,77,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,70
オトナモード,風になって,75,https://open.spotify.com/track/1pWSKx66yoXUzlVI2au8QB,5,2
ASIAN KUNG-FU GENERATION,転がる岩、君に朝が降る,72,https://open.spotify.com/track/33cvF54sRDtyflQJJ4fjbb,61,51
ゆず,ストーリー,69,https://open.spotify.com/track/2uc6vCYdbML7v2wMX7yyds,56,29
ＳＯＦＦｅｔ,東京ホタル,64,https://open.spotify.com/track/1itsAD9L0Yr5VqZiW1MI5N,27,10
ＣＨＥＭＩＳＴＲＹ,最期の川,63,https://open.spotify.com/track/4Y7vHLV9MXkk8fuDAsJ4OA,49,39
ＳＰＬＡＹ,冬の空,56,https://open.spotify.com/track/0DpEWpWqxgXZEFzzcdhEKv,28,6
ＯＮＥ☆ＤＲＡＦＴ,一歩一歩〜終わりなき道しるべ〜,49,https://open.spotify.com/track/0O4h2EX4nmCxnM2QYWcL1X,33,23
ＨＯＭＥ　ＭＡＤＥ　家族,おぼえてる。,48,https://open.spotify.com/track/6xvVaMJqdawujDS4MkG4Dv,44,19
コブクロ,蕾,44,https://open.spotify.com/track/4kWPNCY1JZEqJq9Vcjrfpz,58,48
チャットモンチー,ヒラヒラヒラク秘密ノ扉,38,https://open.spotify.com/track/39dOnDKdFokdNA5UlY3CUv,43,27
中ノ森ＢＡＮＤ,風になりたい,35,https://open.spotify.com/track/2drxMvHdEqlXAER7BtuY8t,12,7
湘南乃風,黄金魂,34,https://open.spotify.com/track/5vzcqUy99JOsCvKeKmf0TG,54,45
奥　華子,手紙,25,https://open.spotify.com/track/5PRnczMFS4WcHfAXNnTD43,40,9
松原　健之,冬のひまわり,24,https://open.spotify.com/track/4Vk2Dvo4lW4qeW51VHvMrt,18,16
キャプテンストライダム,わがままチャック,22,https://open.spotify.com/track/0X7lrdOHiFx9r8aaT7rdQH,21,1
ｍｉｓｏｎｏ,夢幻期限,16,https://open.spotify.com/track/2cOhoHvBwH1Jd7v21KHOBO,27,2
岡平健治,告白,15,https://open.spotify.com/track/2j5qKBVLxZU8Vb6YEoRQeV,7,4
ポルノグラフィティ,あなたがここにいたら,10,https://open.spotify.com/track/0EwCuOSVBnIpnLs9uAR72u,62,25
Ａｃｉｄ　Ｂｌａｃｋ　Ｃｈｅｒｒｙ,冬の幻,8,https://open.spotify.com/track/3ATjYUAA8Mt8dlDItHTcgA,50,42
