アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
AKINO from bless4,海色,99,https://open.spotify.com/track/6yJc3Tvw3sEnqbitf6nKMu,30,20
西沢幸奏,吹雪,98,https://open.spotify.com/track/0UpfqToYuoB8rUYDQI6nJA,33,37
クマムシ,あったかいんだからぁ♪,95,https://open.spotify.com/track/0V3tSGFLS9h2DQg1fSwowT,20,35
Flower,さよなら、アリス,94,https://open.spotify.com/track/5h964EJFMH6zU1SchV9pPI,44,36
chay,あなたに恋をしてみました,93,https://open.spotify.com/track/5I6WdS2GmBRLjCwHQvGr3s,40,46
MAN WITH A MISSION,Seven Deadly Sins,92,https://open.spotify.com/track/2s2fORtcrwKwsmC4jNc8mJ,60,55
SEKAI NO OWARI,Dragon Night,91,https://open.spotify.com/track/4XdzCpY4Ekv5SezuuFpBDG,64,62
back number,ヒロイン,90,https://open.spotify.com/track/3hBAYbAECEix9raaTq8S3H,76,72
amazarashi,季節は次々死んでいく,88,https://open.spotify.com/track/6dQ3lcQG2MuIQ0P7GSYQeJ,53,54
嵐,Sakura,87,https://open.spotify.com/track/1oHbI3fZToSugPMcCcrhp5,65,44
AAA,Lil' Infinity,86,https://open.spotify.com/track/295rMru24qxm0lKIKzNLGV,54,45
家入レオ,miss you,84,https://open.spotify.com/track/2jwPPy7ZmQBjAz53KAhaic,51,18
東方神起,サクラミチ,83,https://open.spotify.com/track/4mXUm5iS4releBLwdVSyS0,52,20
藍井エイル,GENESIS,82,https://open.spotify.com/track/5qXYkYpk5e5rS07lU3USCC,49,27
三代目 J Soul Brothers from EXILE TRIBE,R.Y.U.S.E.I.,81,https://open.spotify.com/track/2AVA9gTyJsZaan4PcsNHSn,54,54
中川翔子,ドリドリ,80,https://open.spotify.com/track/1TSrrItT7f5UHSgmTvG1DM,46,26
GLIM SPANKY,褒めろよ,79,https://open.spotify.com/track/3KePUInBEIUBmMe96uJVFD,43,34
コアラモード.,七色シンフォニー,78,https://open.spotify.com/track/3oJLF4CajKbrJSdxpXKXc8,34,47
GENERATIONS from EXILE TRIBE,Sing it Loud,76,https://open.spotify.com/track/2jp52sfF09eMzorYRufbrL,51,31
鈴木このみ,Absolute Soul,75,https://open.spotify.com/track/2H4swVbl94tdQ5pV5TU98r,53,32
AKB48,心のプラカード,72,https://open.spotify.com/track/5ki1rwuKiQby52DL9udM0Z,56,28
ONE OK ROCK,Cry out,70,https://open.spotify.com/track/1yDQHmQ4uxcC3qrYpd702l,71,52
新田恵海,探求Dreaming,69,https://open.spotify.com/track/0r6H1LINHhoBOYNwDSprin,9,10
MISIA,白い季節,67,https://open.spotify.com/track/5ccuRVcoT6trw6wmuMad0W,57,34
新田恵海,NEXT PHASE,66,https://open.spotify.com/track/2BDSqixfTBgXaGJ2fL3Wbc,9,11
B'z,有頂天,65,https://open.spotify.com/track/5pwWqj6xvpuwsYpC2dz6hN,65,47
シェネル,Happiness,64,https://open.spotify.com/track/55JlyXw6KeFeVC9d9uCZ2K,55,62
angela,イグジスト,62,https://open.spotify.com/track/5rnlTNVbe3g74ep89ar6K1,39,27
秦基博,ひまわりの約束,61,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,56,63
サザンオールスターズ,イヤな事だらけの世の中で,60,https://open.spotify.com/track/0teGYCIwve4QHTf9QGKzEp,65,32
