アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
米津玄師,Pale Blue,100,https://open.spotify.com/track/52RfEh76AVKPwtUtTV9ufl,80,57
BTS,Butter,99,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,86,67
NMB48,シダレヤナギ,98,https://open.spotify.com/track/5FA0kHnV7IoQu8D9VkCfc2,39,12
BTS,Dynamite,97,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,86,79
優里,ドライフラワー,96,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
YOASOBI,怪物,95,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,73,67
back number,怪盗,94,https://open.spotify.com/track/10Eyo4juZQFthKqlJgGMdp,76,59
藤井風,きらり,93,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,74,56
三代目 J SOUL BROTHERS from EXILE TRIBE,100 SEASONS,92,https://open.spotify.com/track/6rSGMRnNTwE880zuG2TpxP,54,28
Ado,踊,91,https://open.spotify.com/track/0871AdnvzzSGr5XdTJaDHC,76,58
乃木坂46,ごめんねFingers crossed,90,https://open.spotify.com/track/0oJNx56svbarYB6AznuWHM,60,45
YOASOBI,夜に駆ける,89,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,73,70
Ado,夜のピエロ,88,https://open.spotify.com/track/59bPgyrdKgjWkcjxcYoaox,76,47
Official髭男dism,Cry Baby,87,https://open.spotify.com/track/7vBX6cVsCPFSx2C58hpZ4f,71,55
YOASOBI,もう少しだけ,86,https://open.spotify.com/track/2pXmohBUnD5Li93sgpbPSg,73,58
Ado,うっせぇわ,85,https://open.spotify.com/track/6EzZn96uOc9JsVGNRpx06n,76,64
星野源,不思議,84,https://open.spotify.com/track/6NKn02oJDkUkRa9IHbMe3n,65,59
YOASOBI,群青,83,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,73,63
TWICE,Alcohol-Free,82,https://open.spotify.com/track/3iPbmpKBMflYd7UjdYftoj,83,48
あいみょん,愛を知るまでは,81,https://open.spotify.com/track/5gh0y6ZmuppQvoPbAGkeE2,70,47
Awesome City Club,勿忘,80,https://open.spotify.com/track/6IwQAPovmEz5ft8bDUKLrj,48,55
変態紳士クラブ,YOKAZE,79,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV,47,52
BTS,Film out,78,https://open.spotify.com/track/3UHPGOkUcE4hE7sqBF4Snt,86,63
Eve,廻廻奇譚,76,https://open.spotify.com/track/2gSkvrwfCXCgqeugzezn97,66,53
NiziU,Take a picture,75,https://open.spotify.com/track/2KdNA5tgoeRWv7d4Z66GaS,59,47
Ado,ギラギラ,74,https://open.spotify.com/track/7D7GCO3CtDT1WDcj2W5VDV,76,56
[Alexandros],閃光,73,https://open.spotify.com/track/6orDsQsMy7BaqGoRWw3fVN,58,54
DISH//,猫,72,https://open.spotify.com/track/38qQqIxE80HGZWbhCfN7hp,56,50
菅田将暉,虹,71,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS,59,58
Official髭男dism,Pretender,70,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
Da-iCE,CITRUS,69,https://open.spotify.com/track/2IL2asrtx7XM1y8fu2RMnR,62,66
BLOOM VASE,Bluma to Lunch,68,https://open.spotify.com/track/3EYWY7XBj1BkCKX3R3hoZk,45,57
Novelbright,ツキミソウ,67,https://open.spotify.com/track/0UWTRBGWfOp709f6rxd63R,63,58
ヨルシカ,又三郎,66,https://open.spotify.com/track/110pm8A7NxGHrc47Kxu62x,71,59
平井大,"Stand by me, Stand by you.",65,https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3,65,54
ONE OK ROCK,Renegades,64,https://open.spotify.com/track/3RpFwqdROrxJvHywpT1pJ4,71,48
あいみょん,裸の心,63,https://open.spotify.com/track/11OHUXwYHjsRNysUDdO2JS,70,54
YOASOBI,ハルジオン,62,https://open.spotify.com/track/7HneEBTvTra2CRYsxgMOAi,73,58
あいみょん,マリーゴールド,61,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
平井大,Buddy,60,https://open.spotify.com/track/1GlT0DZKjapYwJzRcdBh4F,65,58
YOASOBI,アンコール,58,https://open.spotify.com/track/465JzFiajJO59sUrDFsxdC,73,63
川崎鷹也,魔法の絨毯,57,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL,58,65
Snow Man,HELLO HELLO,56,https://open.spotify.com/track/4LQuXzeyaX3V6DM4uHK2PQ,65,57
YOASOBI,ハルカ,55,https://open.spotify.com/track/6wKmxUeMJAoz2GpMrw95z5,73,59
米津玄師,ゆめうつつ,54,https://open.spotify.com/track/2cI2h593ytqfNdbiJImZR3,80,50
yama,春を告げる,53,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,61,63
ONE OK ROCK,Broken Heart of Gold,52,https://open.spotify.com/track/2SRmR6w3MMCA0UwAtKkVrZ,71,42
BUMP OF CHICKEN,なないろ,51,https://open.spotify.com/track/1k1zTwX433BlwP6FLOPBpD,63,54
NiziU,Make you happy,50,https://open.spotify.com/track/1LnJVIG1BaHTRznuOgR0yc,59,47
日向坂46,君しか勝たん,49,https://open.spotify.com/track/0j8KAScaVnYHD6ooA5Qn1p,50,42
三代目 J SOUL BROTHERS from EXILE TRIBE,TONIGHT,48,https://open.spotify.com/track/0gYVkPjF1WvWXYGH0Di2OG,54,35
宮本浩次,sha・la・la・la,47,https://open.spotify.com/track/7M6jUokttinF3XnFM2j2nC,46,25
米津玄師,感電,46,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,80,71
PRODUCE 101 JAPAN SEASON2,RUNWAY,45,https://open.spotify.com/track/6lgWpJqWbOyyxXeXMkbcJE,26,33
DISH//,猫 〜THE FIRST TAKE ver.〜,44,https://open.spotify.com/track/38qQqIxE80HGZWbhCfN7hp,56,50
宇多田ヒカル,One Last Kiss,43,https://open.spotify.com/track/5RhWszHMSKzb7KiXk4Ae0M,72,63
King Gnu,白日,42,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,69,59
ずっと真夜中でいいのに。,あいつら全員同窓会,41,https://open.spotify.com/track/2VIK6jaaKghS4QPHr6sAkv,66,55
A・ZU・NA,Maze Town,40,https://open.spotify.com/track/1O0qkxcLuuYAaJSVt6PGub,22,19
NiziU,Poppin' Shakin',39,https://open.spotify.com/track/0jfFu1W96AlrsMqXSZZlSt,59,44
BTS,Stay Gold,38,https://open.spotify.com/track/0UwQTbq7ZtBJ7v530mpaxP,86,54
Kroi,Balmy Life,37,https://open.spotify.com/track/50NVtluqajoreBzbFxyz2A,47,42
Vaundy,napori,36,https://open.spotify.com/track/7hDX39mc6Uf6zp8RXYUQ6d,72,67
あいみょん,桜が降る夜は,34,https://open.spotify.com/track/1iEsGutpDvMJG0zYqoKKmQ,70,52
米津玄師,Lemon,33,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
BTS (防弾少年団),DNA,32,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,71
Nissy(西島隆弘),Do Do,31,https://open.spotify.com/track/1VNu19tCnS22oxkFP4Ae9z,52,34
Chinozo,グッバイ宣言,30,https://open.spotify.com/track/2sQDwbzGSpHXwnIAOrcDn9,45,48
優里,かくれんぼ,29,https://open.spotify.com/track/0tMqllhrXe8CWOosrCD1fE,67,58
宇多田ヒカル,PINK BLOOD,28,https://open.spotify.com/track/39lq5gU4lPc0rYVaRo0stH,72,50
P丸様。,シル・ヴ・プレジデント,27,https://open.spotify.com/track/0nW1Aes1arNyR1fzEKXS2m,47,50
TWICE,Kura Kura,26,https://open.spotify.com/track/3sroak7dIqGRGmC6VQVDtg,83,51
ヨルシカ,春泥棒,25,https://open.spotify.com/track/1rr2DJOxV0sHXeUXCAz1yf,71,68
THE RAMPAGE from EXILE TRIBE,HEATWAVE,24,https://open.spotify.com/track/39ngUL30yOko0OCFJgixgm,50,30
YOASOBI,たぶん,23,https://open.spotify.com/track/62Lv9WcrfzJqhvYDbilJy3,73,63
PRODUCE 101 JAPAN SEASON2,ONE,22,https://open.spotify.com/track/7k9EzIqL8aTS72kKVLsbFG,26,19
YOASOBI,優しい彗星,21,https://open.spotify.com/track/19fhOFi6pNGeZe5uiFlm7c,73,59
Official髭男dism,115万キロのフィルム,20,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,71,67
Vaundy,不可幸力,19,https://open.spotify.com/track/5FV7H961h0lHQinxRf1B2j,72,52
平井大,題名のない今日,18,https://open.spotify.com/track/6skNbV22epX2yHu4O2hYSx,65,62
ジェニーハイ,華奢なリップ (feat. ちゃんみな),17,https://open.spotify.com/track/0wOkiindak4Dx5e4CuylaP,45,56
YOASOBI,あの夢をなぞって,16,https://open.spotify.com/track/5ptl2PXkiSth54HCuGO7vN,73,65
BTS (防弾少年団),Boy With Luv (feat. Halsey),14,https://open.spotify.com/track/4a9tbd947vo9K8Vti9JwcI,86,77
優里,ピーターパン,13,https://open.spotify.com/track/0Ic9yiyHCoRCSvPoqTagat,67,54
緑黄色社会,Mela!,11,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD,63,68
Novelbright,Walking with you,10,https://open.spotify.com/track/7tGDXCPLpAScEwmqab9YZd,63,68
清水翔太,花束のかわりにメロディーを,9,https://open.spotify.com/track/2028QNsVTmp5IF7UK4ZnaE,64,64
NiziU,Step and a step,8,https://open.spotify.com/track/5DgAgJbHcm74RyA9YKj6k1,59,46
マカロニえんぴつ,恋人ごっこ,7,https://open.spotify.com/track/2SihT7AVMiI2VtaAyVIcnO,68,71
PRODUCE 101 JAPAN SEASON2,One Day,6,https://open.spotify.com/track/7k9EzIqL8aTS72kKVLsbFG,26,19
Mrs.GREEN APPLE,青と夏,5,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
Rin音,snow jam,4,https://open.spotify.com/track/1SbEt51pN80q1cphFOqIPL,44,50
BTS,Life Goes On,3,https://open.spotify.com/track/5FVbvttjEvQ8r2BgUcJgNg,86,81
back number,高嶺の花子さん,2,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
Mrs.GREEN APPLE,インフェルノ,1,https://open.spotify.com/track/64yajM6CxtLghmgB53VeXT,79,68
