アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
なにわ男子,初心LOVE,100,https://open.spotify.com/track/6niUXDrcVDnwrXIz77gd0c,57,48
BE:FIRST,Gifted.,99,https://open.spotify.com/track/65AmrrbvmkhGCYWk9xfXPW,70,44
INI,Rocketeer,98,https://open.spotify.com/track/42hsTiAc3kVZZfmTTh2Kxe,60,49
優里,ベテルギウス,97,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,67,69
優里,ドライフラワー,96,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
back number,水平線,95,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,63
NiziU,Chopstick,94,https://open.spotify.com/track/6Yv0xoR37tcxzvey8ybW5l,59,43
≠ME,まほろばアスタリスク,93,https://open.spotify.com/track/2LOZSMJ0OgVd7nVBiH12nT,47,42
BTS,Butter,92,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,86,67
Official髭男dism,Cry Baby,91,https://open.spotify.com/track/7vBX6cVsCPFSx2C58hpZ4f,71,55
Ado,阿修羅ちゃん,89,https://open.spotify.com/track/4lEk6fyJu7LLPenqL0Raj5,76,55
BTS,Dynamite,88,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,86,79
マカロニえんぴつ,なんでもないよ、,87,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,68,70
BTS,Permission to Dance,86,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry,86,74
YOASOBI,群青,85,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,73,63
YOASOBI,夜に駆ける,84,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,73,70
YOASOBI,怪物,83,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,73,67
TWICE,The Feels,82,https://open.spotify.com/track/6pgqZ7Iw4LfHlfgWWaRFSY,83,50
あいみょん,ハート,81,https://open.spotify.com/track/6cvKfEw8rDcmXBslqSEC9G,70,54
夜のひと笑い,ミライチズ,79,https://open.spotify.com/track/3mSqtn05vfpqAMpFTLsxpi,36,52
優里,シャッター,78,https://open.spotify.com/track/6VwpOZpqx8IqoF201VGAp8,67,56
スピッツ,大好物,77,https://open.spotify.com/track/2SYpzPtYzpYjgIVHg3YpbT,65,46
Ado,踊,76,https://open.spotify.com/track/0871AdnvzzSGr5XdTJaDHC,76,58
Da-iCE,CITRUS,75,https://open.spotify.com/track/2IL2asrtx7XM1y8fu2RMnR,62,66
藤井風,きらり,74,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,74,56
ランカ・リー=中島愛/シェリル・ノーム starring May'n,時の迷宮,72,https://open.spotify.com/track/0KfhpLqWBwHptGkJYSeBCx,40,31
変態紳士クラブ,YOKAZE,71,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV,47,52
King Gnu,BOY,70,https://open.spotify.com/track/3oQaOjaIYPsnJbGNzXcIID,69,55
back number,黄色,69,https://open.spotify.com/track/2GTzQOq36HFMyYvmqqiHfh,76,60
Official髭男dism,Pretender,67,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
Novelbright,ツキミソウ,66,https://open.spotify.com/track/0UWTRBGWfOp709f6rxd63R,63,58
日向坂46,ってか,65,https://open.spotify.com/track/3qhatIxwcJTvTRvKcr9boJ,50,40
Saucy Dog,シンデレラボーイ,64,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,65,68
YOASOBI,三原色,63,https://open.spotify.com/track/3FUCuf498nFHJXFYR1V9Bd,73,58
Awesome City Club,勿忘,62,https://open.spotify.com/track/6IwQAPovmEz5ft8bDUKLrj,48,55
JUJU,こたえあわせ,61,https://open.spotify.com/track/46AAVTHrvm4Dt9Kwk2uGKo,53,41
Ado,うっせぇわ,60,https://open.spotify.com/track/6EzZn96uOc9JsVGNRpx06n,76,64
AI,アルデバラン,58,https://open.spotify.com/track/7JkljB7rL0SXZ7TK0vyFDN,56,49
菅田将暉,ラストシーン,57,https://open.spotify.com/track/1YJhvLLaF3gyFQoFGrawoI,59,39
YOASOBI,大正浪漫,56,https://open.spotify.com/track/3uw93CiI34uZlfk8ywep1e,73,52
back number,クリスマスソング,54,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,76,71
DISH//,猫,53,https://open.spotify.com/track/38qQqIxE80HGZWbhCfN7hp,56,50
菅田将暉,虹,52,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS,59,58
Ayase,夜撫でるメノウ,50,https://open.spotify.com/track/6IHWPY5iBUI1AOUclbtE6F,52,60
川崎鷹也,魔法の絨毯,49,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL,58,65
平井大,"Stand by me, Stand by you.",48,https://open.spotify.com/track/2RbVD1IgXtyQFlLtbthaZ3,65,54
Ado,ギラギラ,46,https://open.spotify.com/track/7D7GCO3CtDT1WDcj2W5VDV,76,56
大橋ちっぽけ,常緑,44,https://open.spotify.com/track/42dM8WcW6SUxueqABK1LmQ,41,48
Eve,廻廻奇譚,43,https://open.spotify.com/track/2gSkvrwfCXCgqeugzezn97,66,53
あいみょん,マリーゴールド,41,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
BUMP OF CHICKEN,Small world,40,https://open.spotify.com/track/7wFVQDJxM919JtrE9vqr1d,63,40
あいみょん,裸の心,38,https://open.spotify.com/track/11OHUXwYHjsRNysUDdO2JS,70,54
ITZY,WANNABE,37,https://open.spotify.com/track/6sohnLuyLeUYSg1pW5SqHm,69,53
back number,怪盗,36,https://open.spotify.com/track/10Eyo4juZQFthKqlJgGMdp,76,59
緑黄色社会,Mela!,34,https://open.spotify.com/track/6IO5nn84TKArsi3cjpIqaD,63,68
back number,高嶺の花子さん,33,https://open.spotify.com/track/2jdbZGFp8KVTuk0YxDNL4l,76,75
King Gnu,白日,32,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,69,59
BE:FIRST,Shining One,31,https://open.spotify.com/track/4ZCKplVZiAfTLeySjuPoVG,70,51
超特急,Sonrisa,30,https://open.spotify.com/track/4LM3cRf2L0ksfGFbIYBwii,53,16
TWICE,SCIENTIST,29,https://open.spotify.com/track/2J0TRU2EDG29qlmxdGa4xa,83,48
