アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
EXILE,もっと強く,100,https://open.spotify.com/track/7blWjQtE1026M6BeRrt1nH,60,48
倖田來未,好きで、好きで、好きで。,99,https://open.spotify.com/track/7CwXvAOiTUN2YATwUV0l95,55,41
浜崎あゆみ,crossroad,98,https://open.spotify.com/track/7jSxOrLuIskD6hKBstUWkg,61,22
ねごと,ループ,97,https://open.spotify.com/track/6bv1F4CAIXfoWZjxws5Huc,31,21
Superfly,Wildflower,96,https://open.spotify.com/track/307zjAa3K2cpYaThmgoMgj,59,41
BONNIE PINK,カイト,95,https://open.spotify.com/track/5qv8FGb70jLsv4wsherhvO,41,12
藤井フミヤ,今、君に言っておこう,92,https://open.spotify.com/track/37Bo9F5v9n5W16rRk46Xo9,43,12
少女時代,GENIE,91,https://open.spotify.com/track/7m48u7EC4gnCfAhwoLfbCE,63,52
ゴスペラーズ,愛のシューティング・スター,89,https://open.spotify.com/track/50bjHuNQM6ZovHz8nwbuvS,43,14
UVERworld,クオリア,88,https://open.spotify.com/track/12zLvEe3rs05AROHQmGN1Y,60,39
YUKI,2人のストーリー,87,https://open.spotify.com/track/35sYYq3FNhuh4eNKcMu2pk,44,31
BUMP OF CHICKEN,宇宙飛行士への手紙,86,https://open.spotify.com/track/2oiZWe7B4ReVBycVWUxdeh,63,41
flumpool,君に届け,85,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b,47,58
THE KIDDIE,Calling,83,https://open.spotify.com/track/2O2icw1xL2F5wDiKAWs4qa,9,5
Galileo Galilei,四ツ葉さがしの旅人,82,https://open.spotify.com/track/4fGGjYrAPwr9ijfbMp6kda,45,20
the GazettE,Red,81,https://open.spotify.com/track/6sLRUetNg1H9RE1al99mAM,49,25
清竜人,ぼくらはつながってるんだな,80,https://open.spotify.com/track/51unlC4KDZm1PoAY2JC2xv,34,6
AKB48,ヘビーローテーション,79,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,54
THE BAWDIES,JUST BE COOL,74,https://open.spotify.com/track/6HoA3klcBD17AtgFzxPvB2,33,25
ヒルクライム,トラヴェルマシン,72,https://open.spotify.com/track/0ESx8bXBfKddUCklhyvABB,50,31
安倍なつみ,雨上がりの虹のように,64,https://open.spotify.com/track/2T2kUoPOj7n9PbrHtKBdoO,15,1
Manami,Miss Little Voice,63,https://open.spotify.com/track/6X0843RiJ5m685CitPsHeE,23,3
KREVA,かも,57,https://open.spotify.com/track/3GJNlwwTqo6L79vP0f9c06,45,13
スピッツ,シロクマ,56,https://open.spotify.com/track/0IlVKsJ1mtUuOT3fi2z6YB,65,35
平原綾香,Greensleeves,54,https://open.spotify.com/track/6yhHXwtlhrD67RPzr6vQAT,43,8
藤澤ノリマサ,希望の歌〜交響曲第九番〜,53,https://open.spotify.com/track/03vXg9CeSBNAM7w32wWghD,15,0
土屋アンナ,Believe in Love,51,https://open.spotify.com/track/1LRNjpnnkIVZVP00jeSzQU,45,6
秦基博,メトロ・フィルム,49,https://open.spotify.com/track/7dfBrCGiOHQxpErA096qK8,56,27
ACIDMAN,ALMA,47,https://open.spotify.com/track/7xLiyiXBv513aBOap2yp7E,41,25
NEWS,LIVE,46,https://open.spotify.com/track/5QzdXDmxjrAveOnc5N3JEw,54,24
山崎まさよし,花火,45,https://open.spotify.com/track/6QOXXmNpHzC8TGVP7lPHXs,49,28
新垣結衣,ハナミズキ,42,https://open.spotify.com/track/4GY09WSohwnpaKN08dFoFt,30,29
GLAY,Precious,41,https://open.spotify.com/track/6y2ui0u84q4crLuJsP4u6a,56,22
miwa,chAngE,40,https://open.spotify.com/track/7McCOOQG8GQtngK2Obh0Ts,53,55
シド,cosmetic,39,https://open.spotify.com/track/5SbD9IueEkPTYzpvDBMQB2,54,23
ムック,フォーリングダウン,38,https://open.spotify.com/track/4MDVBpS01NUhwAAGKIHzTF,40,14
HALCALI,浪漫飛行,36,https://open.spotify.com/track/6E9doRk5NKdctKh1KSUyw2,58,28
エレファントカシマシ,明日への記憶,32,https://open.spotify.com/track/3WyOA7gqjQPEmqMQoo4e0B,51,15
Sunya,少年トラウマ〜明日の君へ〜,30,https://open.spotify.com/track/1VWHi5vw2J6hZOdFhEyBth,13,0
LOOP CHILD,ever,29,https://open.spotify.com/track/2na08NRdXvNSqpPdT0HbuP,0,1
KARA,ミスター,27,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,50,47
桑田佳祐,本当は怖い愛とロマンス,22,https://open.spotify.com/track/3EDTJxWgZFF0uQHizHUzj7,57,33
the brilliant green,I'm sick of this place,21,https://open.spotify.com/track/09c5CwEsOPG5x2rZ3EFgan,42,12
JAY'ED,Shine,19,https://open.spotify.com/track/3Lkp4vOVFrjwkRJj9A2RBG,47,18
TEE,ベイビー・アイラブユー,18,https://open.spotify.com/track/5bk7biCg9BmqOKSlTHMccP,49,54
中島美嘉,一番綺麗な私を,17,https://open.spotify.com/track/5Tv8nERhCI9l4xTusV01zl,53,42
Kalafina,輝く空の静寂には,14,https://open.spotify.com/track/3n4MLZyy29Cqpa2SNxGSWv,47,39
福山雅治,少年,10,https://open.spotify.com/track/5ImboZfLT9W5mNvUkVyplb,55,37
いきものがかり,ありがとう,9,https://open.spotify.com/track/3hlQBw2Z5YQQqIiX9JmLG4,63,56
Dragon Ash,ROCK BAND,3,https://open.spotify.com/track/3QQIS3U912ZujY1mB1HTaw,47,18
三山ひろし,酔待ち酒場,2,https://open.spotify.com/track/4J5Ld96VjI0pBAmzejOhu8,30,12
