アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
EXILE,VICTORY,100,https://open.spotify.com/track/4vc8Kc7kj4XF8ANvRTqJP5,60,36
DREAMS COME TRUE,ねぇ,98,https://open.spotify.com/track/3PUXrfi43RyAnWP5G14Q9o,60,37
Dragon Ash,AMBITIOUS,97,https://open.spotify.com/track/5pcvgf2RSHjgjLlpI7AOuF,47,16
木村カエラ,Ring a Ding Dong,95,https://open.spotify.com/track/395pby7j52eJszwWywDg00,42,28
キマグレン,リメンバー,94,https://open.spotify.com/track/0xaQbHJvWJQNe7O5cHSlaC,39,21
原由子,京都物語,93,https://open.spotify.com/track/5TciZrptTSYdw2409bWEOE,34,29
Superfly,タマシイレボリューション,91,https://open.spotify.com/track/2RdWtPUo9k7HRKxb3sZqQ6,59,48
Honey L Days,まなざし,87,https://open.spotify.com/track/5PZWoGvYWjVP0DO3TiOy9L,22,34
AKB48,ポニーテールとシュシュ,85,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,56,44
GIRL NEXT DOOR,Freedom,83,https://open.spotify.com/track/3vQ7DzYOsSjqld10MsEmGA,29,16
Galileo Galilei,夏空,79,https://open.spotify.com/track/0LmI2mmiVIwVs9D8q2rjRM,45,39
嵐,Monster,78,https://open.spotify.com/track/7jqRTdBUqNhJaI0fKdOClO,65,56
ROOKiEZ is PUNK'D,コンプリケイション,76,https://open.spotify.com/track/14kDtOD6cGh7Qc0GvvlSh3,40,49
Cocco,ニライカナイ,70,https://open.spotify.com/track/4ovReOFx9eTNQKQQMkKSZV,39,11
ヒルクライム,ルーズリーフ,69,https://open.spotify.com/track/6QeYlJJf75KJRFnGddJHfm,50,48
稲葉浩志,Okay,65,https://open.spotify.com/track/34jqG5OjPHOKtpFBhWPoYX,41,29
sister jet,キャラメルフレーバー,64,https://open.spotify.com/track/6TcRHLa75j8Hx7AP57a5ce,4,7
阿部真央,ロンリー,63,https://open.spotify.com/track/4s6QMvPFZfnz8ikS93KqtA,47,32
ユニコーン,裸の太陽,60,https://open.spotify.com/track/7idR8jjdnMGw0dhKFA9KWu,44,13
sleepy.ab,君と背景,59,https://open.spotify.com/track/40YT0Ac3NRNGAHCdoXlt86,12,2
スピッツ,つぐみ,57,https://open.spotify.com/track/77lXQ0XVHwWe5uALgVZarI,65,32
FUNKY MONKEY BABYS,ヒーロー,55,https://open.spotify.com/track/5iSNxrAoctBnFfyz8J9bDO,53,55
ROCK'A'TRENCH,言葉をきいて,54,https://open.spotify.com/track/6ttj8lLCUxiFX0ZxWodL1X,32,15
スキマスイッチ,アイスクリームシンドローム,53,https://open.spotify.com/track/08q9Js45WKtRBysKtYRRgJ,60,12
RADWIMPS,携帯電話,52,https://open.spotify.com/track/5EIIS5KqgQhziFAWS9kpiU,74,48
阪井あゆみ,ex-lover,51,https://open.spotify.com/track/13gQkOOEDXFnwEtsEiSxjs,7,12
TUBE,灼熱らぶ,49,https://open.spotify.com/track/4BrjR7iTTcAxkwAM2p2SMz,52,19
