アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
嵐,Dear Snow,100,https://open.spotify.com/track/1UbkL53f1bbMbdaDpmZD2T,65,42
EXILE,I Wish For You,99,https://open.spotify.com/track/2bJVadmgD2ufywBUmua994,60,48
BUMP OF CHICKEN,宇宙飛行士への手紙,98,https://open.spotify.com/track/2oiZWe7B4ReVBycVWUxdeh,63,41
flumpool,君に届け,96,https://open.spotify.com/track/0kA7SWxWPYqSyIbMl51X5b,47,58
TEE,ベイビー・アイラブユー,95,https://open.spotify.com/track/5bk7biCg9BmqOKSlTHMccP,49,54
SCANDAL,スキャンダルなんかブッ飛ばせ,94,https://open.spotify.com/track/6cNWZtS9FUWXKjujXGUbTs,48,16
島谷ひとみ,真夜中のギター,93,https://open.spotify.com/track/2Pj2yqE09eCI1p3Rd4a8qI,44,17
曽根由希江,ギンモクセイ,92,https://open.spotify.com/track/107GqKgjCStG8AgjAv6VVb,3,2
スピッツ,シロクマ,91,https://open.spotify.com/track/0IlVKsJ1mtUuOT3fi2z6YB,65,35
EXILE,もっと強く,90,https://open.spotify.com/track/7blWjQtE1026M6BeRrt1nH,60,48
BONNIE PINK,カイト,89,https://open.spotify.com/track/5qv8FGb70jLsv4wsherhvO,41,12
Aqua Timez,GRAVITY 0,88,https://open.spotify.com/track/5SDvFSanZ6Zab3BASR2Jy6,53,28
平井堅,Sing Forever,86,https://open.spotify.com/track/4w7bLjqk4aOX3jXIcHPoJe,55,13
ナオト・インティライミ,ありったけのLove Song,84,https://open.spotify.com/track/46AAGbHgQsjRdfte19OEtL,46,46
藤澤ノリマサ,希望の歌〜交響曲第九番〜,81,https://open.spotify.com/track/03vXg9CeSBNAM7w32wWghD,15,0
Superfly,Wildflower,78,https://open.spotify.com/track/307zjAa3K2cpYaThmgoMgj,59,41
浜崎あゆみ,Virgin Road,74,https://open.spotify.com/track/1KCDYqsHK707RIeq93IOho,61,28
NO DOUBT FLASH,秋桜に書いた恋文,73,https://open.spotify.com/track/68XhqBR3fcWxnLo0AgYbfR,18,21
少女時代,Gee,70,https://open.spotify.com/track/0t7kjpVLgOYITrSfFCoBEA,63,68
倖田來未,好きで、好きで、好きで。,69,https://open.spotify.com/track/7CwXvAOiTUN2YATwUV0l95,55,41
ねごと,ループ,66,https://open.spotify.com/track/6bv1F4CAIXfoWZjxws5Huc,31,21
たむらぱん,ラフ,61,https://open.spotify.com/track/1xMcj3baVxnU1191wCsVCI,12,13
