rank,song_title,artist_name,score
1,Blissful,BE:FIRST,100
2,ライラック,Mrs.GREEN APPLE,99
3,familie,Mrs.GREEN APPLE,98
5,Bling-Bang-Bang-Born,Creepy Nuts,96
6,はいよろこんで,こっちのけんと,95
7,幾億光年,Omoinotake,94
8,青と夏,Mrs.GREEN APPLE,93
9,新しい恋人達に,back number,92
10,怪獣の花唄,Vaundy,91
11,ケセラセラ,Mrs.GREEN APPLE,90
12,晩餐歌,tuki.,89
13,I wonder,Da-iCE,88
14,ファタール,GEMN,87
15,アイドル,YOASOBI,86
16,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,85
17,コロンブス,Mrs.GREEN APPLE,84
18,舞台に立って,YOASOBI,83
19,ホムンクルス,Vaundy,82
20,Soranji,Mrs.GREEN APPLE,81
21,カーテンコール,優里,80
22,唱,Ado,79
23,ダンスホール,Mrs.GREEN APPLE,78
24,RED OUT,米津玄師,77
25,夢幻,MY FIRST STORY × HYDE,76
26,SOMETHING AIN'T RIGHT,XG,75
27,タイムパラドックス,Vaundy,74
28,Magnetic,ILLIT,73
29,Hot Mess,aespa,72
30,Magic,Mrs.GREEN APPLE,71
31,さよーならまたいつか！,米津玄師,70
32,高嶺の花子さん,back number,69
33,Supernova,aespa,68
34,水平線,back number,67
35,マリーゴールド,あいみょん,66
36,インフェルノ,Mrs.GREEN APPLE,65
37,UNDEAD,YOASOBI,64
38,Delusion:All,ONE OK ROCK,63
39,アポロドロス,Mrs.GREEN APPLE,62
40,"Friends, Family & God (feat. G-k.i.d & KEIJU)",Kvi Baba,61
41,Supernatural,NewJeans,60
42,Dear,Mrs.GREEN APPLE,59
43,Who,JIMIN,58
44,Sharon,Official髭男dism,57
45,オレンジ,SPYAIR,56
46,ビビデバ,星街すいせい,55
47,青嵐 (Aoarashi),&TEAM,54
48,ドライフラワー,優里,53
49,I'm a mess,MY FIRST STORY,52
50,Feelin' Go(o)d,藤井風,51
52,Subtitle,Official髭男dism,49
53,BON,Number_i,48
54,SPECIALZ,King Gnu,47
55,美しい鰭,スピッツ,46
56,Hi-Five,ME:I,45
57,勇者,YOASOBI,44
58,晴る,ヨルシカ,43
59,ロマンチシズム,Mrs.GREEN APPLE,42
60,ビリミリオン,優里,41
61,青のすみか,キタニタツヤ,40
62,鬼ノ宴,友成空,39
63,ベテルギウス,優里,38
64,W / X / Y,Tani Yuuki,37
65,ただ君に晴れ,ヨルシカ,36
66,最高到達点,SEKAI NO OWARI,35
67,僕のこと,Mrs.GREEN APPLE,34
68,忘れてください,ヨルシカ,33
69,ミックスナッツ,Official髭男dism,32
70,花束,back number,31
71,BREAKOUT,Snow Man,30
72,第ゼロ感,10-FEET,29
73,"High Land (feat. Tiji Jojo, Vingo & YZERR)",BAD HOP,28
74,Pretender,Official髭男dism,27
75,First Love,宇多田ヒカル,26
76,真夏の果実,サザンオールスターズ,25
77,夜に駆ける,YOASOBI,24
78,GOAT,Number_i,23
79,シンデレラボーイ,Saucy Dog,22
80,Seven (feat. Latto),Jung Kook,21
81,きらり,藤井風,20
82,花火,aiko,19
84,花になって,緑黄色社会,17
85,ルル,Ado,16
86,Chk Chk Boom,Stray Kids,15
87,群青,YOASOBI,14
88,ざらめ,あいみょん,13
89,Lemon,米津玄師,12
90,スターマイン,Da-iCE,11
91,相思相愛,aiko,10
92,CITRUS,Da-iCE,9
93,初恋キラー,乃紫,8
94,How Sweet,NewJeans,7
95,"Last Party Never End (feat. Tiji Jojo, YZERR, Vingo & Yellow Pato)",BAD HOP,6
96,踊り子,Vaundy,5
97,若者のすべて,suis from ヨルシカ,4
98,ブルーアンビエンス (feat.asmi),Mrs.GREEN APPLE,3
99,打上花火,DAOKO × 米津玄師,2
100,KICK BACK,米津玄師,1
