rank,song_title,artist_name,score
1,歩道橋,乃木坂46,100
2,APT.,ロゼ & ブルーノ・マーズ,99
3,CRAZY,LE SSERAFIM,98
4,ライラック,Mrs.GREEN APPLE,97
5,ビターバカンス,Mrs.GREEN APPLE,96
6,オトノケ,Creepy Nuts,95
7,クリスマスソング,back number,94
8,Bunny Girl,AKASAKI,93
9,Bling-Bang-Bang-Born,Creepy Nuts,92
11,はいよろこんで,こっちのけんと,90
12,幾億光年,Omoinotake,89
13,Whiplash,aespa,88
14,ケセラセラ,Mrs.GREEN APPLE,87
15,Soranji,Mrs.GREEN APPLE,86
16,風神,Vaundy,85
17,ねっこ,King Gnu,84
18,晩餐歌,tuki.,83
19,怪獣の花唄,Vaundy,82
20,familie,Mrs.GREEN APPLE,81
21,I wonder,Da-iCE,80
22,かわいいだけじゃだめですか?,CUTIE STREET,79
23,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,78
24,青と夏,Mrs.GREEN APPLE,77
25,アイドル,YOASOBI,76
26,がんばらぬわい,NMB48,75
27,Same Blue,Official髭男dism,74
28,NEW LOOK,MISAMO,73
30,恋人たちのクリスマス,マライア・キャリー,71
31,ダンスホール,Mrs.GREEN APPLE,70
32,Sailing,BE:FIRST,69
34,ヒロイン,back number,67
35,Azalea,米津玄師,66
36,HIRAKEGOMA,Number_i,65
37,僕のこと,Mrs.GREEN APPLE,64
38,水平線,back number,63
39,Episode X,Ado,62
40,高嶺の花子さん,back number,61
41,GOAT,Number_i,60
42,新しい恋人達に,back number,59
43,Strategy,TWICE,58
44,Subtitle,Official髭男dism,57
45,コロンブス,Mrs.GREEN APPLE,56
46,50%,Official髭男dism,55
47,クリスマス・イブ,山下達郎,54
48,白い恋人達,桑田佳祐,53
49,Magic,Mrs.GREEN APPLE,52
50,ファタール,GEMN,51
51,花束,back number,50
52,インフェルノ,Mrs.GREEN APPLE,49
53,わたしの一番かわいいところ,FRUITS ZIPPER,48
54,トクシック・ティル・ジ・エンド,ロゼ,47
55,HOME SWEET HOME (feat. TAEYANG & DAESUNG),G-DRAGON(from BIGBANG),46
56,UNDEAD,YOASOBI,45
57,Strategy (feat. Megan Thee Stallion),TWICE,44
58,ドライフラワー,優里,43
59,カーテンコール,優里,42
60,唱,Ado,41
61,Magnetic,ILLIT,40
62,タイムパラドックス,Vaundy,39
63,HAPPY BIRTHDAY,back number,38
64,さよーならまたいつか！,米津玄師,37
65,ハッピーエンド,back number,36
66,TAIDADA,ずっと真夜中でいいのに。,35
67,Running Wild,JIN,34
68,First Christmas feat. JUNON,REIKO,33
69,チャンカパーナ,NEWS,32
71,テトリス,柊マグネタイト,30
72,花になって,緑黄色社会,29
73,チェックのワンピース,back number,28
74,マリーゴールド,あいみょん,27
75,INZM,Number_i,26
76,DRIP,BABYMONSTER,25
77,サンタ・テル・ミー,アリアナ・グランデ,24
78,Pretender,Official髭男dism,23
79,ベテルギウス,優里,22
81,BON,Number_i,20
83,Supernova,aespa,18
84,First Love,宇多田ヒカル,17
86,メリクリ,BoA,15
87,Who,JIMIN,14
88,I CAN DRINK,M!LK,13
89,Lemon,米津玄師,12
90,AlwayS,NiziU,11
91,晴る,ヨルシカ,10
92,粉雪,レミオロメン,9
93,ロマンチシズム,Mrs.GREEN APPLE,8
94,SPECIALZ,King Gnu,7
95,元彼女のみなさまへ,コレサワ,6
96,W / X / Y,Tani Yuuki,5
97,ラスト・クリスマス,ワム!,4
98,NEW KAWAII,FRUITS ZIPPER,3
99,I'm a mess,MY FIRST STORY,2
100,ビリミリオン,優里,1
