アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Official髭男dism,Subtitle,100,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64,./downloaded_mp3/Official髭男dism_Subtitle.mp3
米津玄師,KICK BACK,99,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,80,76,./downloaded_mp3/米津玄師_KICK BACK.mp3
King & Prince,ツキヨミ,98,https://open.spotify.com/track/0n0KYkqU872R2y7B5FbDJX,64,60,./downloaded_mp3/King & Prince_ツキヨミ.mp3
King Gnu,Stardom,96,https://open.spotify.com/track/7gdbaUPut1M0ewKOSAqvyW,70,51,./downloaded_mp3/King Gnu_Stardom.mp3
なとり,Overdose,92,https://open.spotify.com/track/2Dzzhb1oV5ckgOjWZLraIB,67,66,./downloaded_mp3/なとり_Overdose.mp3
YOASOBI,祝福,91,https://open.spotify.com/track/7ajpbW6tBpqUI9foCtwlLw,74,61,./downloaded_mp3/YOASOBI_祝福.mp3
Official髭男dism,ミックスナッツ,89,https://open.spotify.com/track/60ReNXcPcsVFd7nUuQw5HZ,71,59,./downloaded_mp3/Official髭男dism_ミックスナッツ.mp3
Da-iCE,スターマイン,88,https://open.spotify.com/track/0akvgdebTkERlRqNKJZuFy,62,55,./downloaded_mp3/Da-iCE_スターマイン.mp3
RADWIMPS,カナタハルカ,86,https://open.spotify.com/track/5r2G8PqwY3GcTJi0FYiCfd,75,54,./downloaded_mp3/RADWIMPS_カナタハルカ.mp3
INI,SPECTRA,85,https://open.spotify.com/track/6Cc8K7qOt7bO9BWvF5Y21Q,62,39,./downloaded_mp3/INI_SPECTRA.mp3
優里,クリスマスイブ,82,https://open.spotify.com/track/5RvhI1a9QRrUN3Fjm7FIlK,68,44,./downloaded_mp3/優里_クリスマスイブ.mp3
Saucy Dog,シンデレラボーイ,81,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,66,68,./downloaded_mp3/Saucy Dog_シンデレラボーイ.mp3
LE SSERAFIM,ANTIFRAGILE,80,https://open.spotify.com/track/4fsQ0K37TOXa3hEQfjEic1,81,70,./downloaded_mp3/LE SSERAFIM_ANTIFRAGILE.mp3
Mrs.GREEN APPLE,ダンスホール,79,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,80,65,./downloaded_mp3/Mrs.GREEN APPLE_ダンスホール.mp3
Tani Yuuki,もう一度,78,https://open.spotify.com/track/1RChlirFdgtS1ZPH45dJX0,59,61,./downloaded_mp3/Tani Yuuki_もう一度.mp3
back number,アイラブユー,76,https://open.spotify.com/track/4gbHag1jhjLTDcrbfpFnYQ,77,56,./downloaded_mp3/back number_アイラブユー.mp3
優里,ドライフラワー,75,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,68,64,./downloaded_mp3/優里_ドライフラワー.mp3
宇多田ヒカル,First Love,74,https://open.spotify.com/track/39HrUxcvKF3jtLz7fUDWXc,73,72,./downloaded_mp3/宇多田ヒカル_First Love.mp3
SEKAI NO OWARI,Habit,73,https://open.spotify.com/track/2uMNMcjjUz8oNIxjIu20qE,66,59,./downloaded_mp3/SEKAI NO OWARI_Habit.mp3
BUMP OF CHICKEN,SOUVENIR,72,https://open.spotify.com/track/7qOsSOpiL3R8RKyiBtIYNQ,64,61,./downloaded_mp3/BUMP OF CHICKEN_SOUVENIR.mp3
ano,ちゅ、多様性。,71,https://open.spotify.com/track/5KLL3cZEyuSJRvyS84o4Df,52,58,./downloaded_mp3/ano_ちゅ、多様性。.mp3
IVE,ELEVEN,70,https://open.spotify.com/track/7n2FZQsaLb7ZRfRPfEeIvr,72,68,./downloaded_mp3/IVE_ELEVEN.mp3
back number,クリスマスソング,69,https://open.spotify.com/track/5P8ZvBQoCrujjNcLAxO3Su,77,71,./downloaded_mp3/back number_クリスマスソング.mp3
8LOOM,Melody,68,https://open.spotify.com/track/621pzEeNauLzgQrmVvCMEA,41,47,./downloaded_mp3/8LOOM_Melody.mp3
優里,ベテルギウス,67,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,68,69,./downloaded_mp3/優里_ベテルギウス.mp3
back number,水平線,66,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,77,63,./downloaded_mp3/back number_水平線.mp3
Mrs.GREEN APPLE,Soranji,65,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,80,63,./downloaded_mp3/Mrs.GREEN APPLE_Soranji.mp3
yama,色彩,64,https://open.spotify.com/track/5H37zP5tQCneoCRJEMRcnV,61,61,./downloaded_mp3/yama_色彩.mp3
マカロニえんぴつ,なんでもないよ、,61,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,68,70,./downloaded_mp3/マカロニえんぴつ_なんでもないよ、.mp3
Novelbright,愛とか恋とか,60,https://open.spotify.com/track/4McP7SOTK2NWkydOcDCajC,64,56,./downloaded_mp3/Novelbright_愛とか恋とか.mp3
Vaundy,CHAINSAW BLOOD,59,https://open.spotify.com/track/3lUOzabhWYyRImRszpJGOU,73,64,./downloaded_mp3/Vaundy_CHAINSAW BLOOD.mp3
ずっと真夜中でいいのに。,残機,58,https://open.spotify.com/track/1XeOqgzh2fZhmgxnmyiIJ8,67,61,./downloaded_mp3/ずっと真夜中でいいのに。_残機.mp3
Aimer(エメ),残響散歌,57,https://open.spotify.com/track/7v8wKvNQQIxkugCFFjrkaO,66,70,./downloaded_mp3/Aimer(エメ)_残響散歌.mp3
ヤングスキニー,本当はね、,56,https://open.spotify.com/track/5MqZFxSAGTKqnUbBVLlkM5,54,55,./downloaded_mp3/ヤングスキニー_本当はね、.mp3
TREASURE,HELLO,55,https://open.spotify.com/track/1SDX84JCBm6jjKTyN7NsWP,66,51,./downloaded_mp3/TREASURE_HELLO.mp3
8LOOM,HIKARI,54,https://open.spotify.com/track/3zbnQviVqJD0RZ0v9vBmNH,41,42,./downloaded_mp3/8LOOM_HIKARI.mp3
wacci,恋だろ,53,https://open.spotify.com/track/0ir7DGXo3hxaPa82h1vrOj,54,56,./downloaded_mp3/wacci_恋だろ.mp3
Mrs.GREEN APPLE,私は最強,52,https://open.spotify.com/track/0tJ6d01rh2gTbpFlY1mYJZ,80,58,./downloaded_mp3/Mrs.GREEN APPLE_私は最強.mp3
10-FEET,第ゼロ感,51,https://open.spotify.com/track/3GGOKTfxgyluPvAFnB30zE,54,59,./downloaded_mp3/10-FEET_第ゼロ感.mp3
8LOOM,Come Again,50,https://open.spotify.com/track/1eHYGHFXcU9famSIBWZL3l,41,44,./downloaded_mp3/8LOOM_Come Again.mp3
HoneyWorks,可愛くてごめん (feat. かぴ),49,https://open.spotify.com/track/3K9RzumH1VCDgIZuwuT9bq,56,45,./downloaded_mp3/HoneyWorks_可愛くてごめん (feat. かぴ).mp3
Official髭男dism,Pretender,47,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58,./downloaded_mp3/Official髭男dism_Pretender.mp3
YOASOBI,夜に駆ける,46,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,74,70,./downloaded_mp3/YOASOBI_夜に駆ける.mp3
藤井風,grace,45,https://open.spotify.com/track/7tnYsRepXLaNhqj4xtcWP2,75,62,./downloaded_mp3/藤井風_grace.mp3
YOASOBI,群青,44,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,74,63,./downloaded_mp3/YOASOBI_群青.mp3
