アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Official髭男dism,ミックスナッツ,100,https://open.spotify.com/track/60ReNXcPcsVFd7nUuQw5HZ,71,59,./downloaded_mp3/Official髭男dism_ミックスナッツ.mp3
米津玄師,M八七,99,https://open.spotify.com/track/4616jKiFtLfIRQ0SfEM6XL,80,54,./downloaded_mp3/米津玄師_M八七.mp3
Saucy Dog,シンデレラボーイ,96,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,66,68,./downloaded_mp3/Saucy Dog_シンデレラボーイ.mp3
SEKAI NO OWARI,Habit,95,https://open.spotify.com/track/2uMNMcjjUz8oNIxjIu20qE,66,59,./downloaded_mp3/SEKAI NO OWARI_Habit.mp3
星野源,喜劇,94,https://open.spotify.com/track/6pllZAdgBf4QTcFUrF3DzL,66,60,./downloaded_mp3/星野源_喜劇.mp3
優里,ベテルギウス,93,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,68,69,./downloaded_mp3/優里_ベテルギウス.mp3
LE SSERAFIM,FEARLESS,92,https://open.spotify.com/track/296nXCOv97WJNRWzIBQnoj,81,69,./downloaded_mp3/LE SSERAFIM_FEARLESS.mp3
Aimer(エメ),残響散歌,91,https://open.spotify.com/track/7v8wKvNQQIxkugCFFjrkaO,66,70,./downloaded_mp3/Aimer(エメ)_残響散歌.mp3
優里,ドライフラワー,90,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,68,64,./downloaded_mp3/優里_ドライフラワー.mp3
ENHYPEN,Tamed-Dashed,89,https://open.spotify.com/track/1zoyteFQmeUUqyOl2Xznpy,80,64,./downloaded_mp3/ENHYPEN_Tamed-Dashed.mp3
マカロニえんぴつ,なんでもないよ、,88,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,68,70,./downloaded_mp3/マカロニえんぴつ_なんでもないよ、.mp3
back number,水平線,87,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,77,63,./downloaded_mp3/back number_水平線.mp3
King Gnu,カメレオン,86,https://open.spotify.com/track/0J0P8iSE6l3pYHbUdNFYdS,70,66,./downloaded_mp3/King Gnu_カメレオン.mp3
INI,CALL 119,85,https://open.spotify.com/track/4KwEaAfZFYnZBRbwhIVks8,62,42,./downloaded_mp3/INI_CALL 119.mp3
BUMP OF CHICKEN,クロノスタシス,84,https://open.spotify.com/track/6Pd73yNBtoVpTRM6xLwOGp,64,55,./downloaded_mp3/BUMP OF CHICKEN_クロノスタシス.mp3
BTS,Butter,83,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,86,67,./downloaded_mp3/BTS_Butter.mp3
あいみょん,初恋が泣いている,82,https://open.spotify.com/track/2qJknEIv5MCKjHG6LNLZvj,70,49,./downloaded_mp3/あいみょん_初恋が泣いている.mp3
IVE,LOVE DIVE,81,https://open.spotify.com/track/0Q5VnK2DYzRyfqQRJuUtvi,72,71,./downloaded_mp3/IVE_LOVE DIVE.mp3
TOMORROW X TOGETHER,Good Boy Gone Bad,80,https://open.spotify.com/track/1HsSIPLTQT354yJcQGfEY3,77,65,./downloaded_mp3/TOMORROW X TOGETHER_Good Boy Gone Bad.mp3
BTS,Dynamite,79,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,86,79,./downloaded_mp3/BTS_Dynamite.mp3
私立恵比寿中学,青春ゾンビィィズ,78,https://open.spotify.com/track/7dJS3FumuM7SMaUKKdha0P,40,11,./downloaded_mp3/私立恵比寿中学_青春ゾンビィィズ.mp3
BE:FIRST,Betrayal Game,77,https://open.spotify.com/track/2VKwa5aHsNu0ZGQg77kdBd,70,48,./downloaded_mp3/BE:FIRST_Betrayal Game.mp3
YOASOBI,群青,76,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,74,63,./downloaded_mp3/YOASOBI_群青.mp3
YOASOBI,夜に駆ける,75,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,74,70,./downloaded_mp3/YOASOBI_夜に駆ける.mp3
なにわ男子,The Answer,74,https://open.spotify.com/track/03oeTfdWIXHY2S7kr1iXhJ,58,47,./downloaded_mp3/なにわ男子_The Answer.mp3
優里,シャッター,73,https://open.spotify.com/track/6VwpOZpqx8IqoF201VGAp8,68,56,./downloaded_mp3/優里_シャッター.mp3
Da-iCE,CITRUS,72,https://open.spotify.com/track/2IL2asrtx7XM1y8fu2RMnR,62,66,./downloaded_mp3/Da-iCE_CITRUS.mp3
Official髭男dism,Cry Baby,71,https://open.spotify.com/track/7vBX6cVsCPFSx2C58hpZ4f,71,55,./downloaded_mp3/Official髭男dism_Cry Baby.mp3
藤井風,きらり,70,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,75,56,./downloaded_mp3/藤井風_きらり.mp3
King Gnu,逆夢,69,https://open.spotify.com/track/6ZiEWet0uFRwWBCEKCQ8rY,70,67,./downloaded_mp3/King Gnu_逆夢.mp3
King Gnu,一途,68,https://open.spotify.com/track/7ncPjJBktLEOpstY5JOUMK,70,68,./downloaded_mp3/King Gnu_一途.mp3
BTS,Permission to Dance,67,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry,86,74,./downloaded_mp3/BTS_Permission to Dance.mp3
YOASOBI,怪物,64,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,74,67,./downloaded_mp3/YOASOBI_怪物.mp3
Official髭男dism,Pretender,63,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58,./downloaded_mp3/Official髭男dism_Pretender.mp3
優里,レオ,61,https://open.spotify.com/track/3eg3igrhEhzk8bqqRz6XCt,68,65,./downloaded_mp3/優里_レオ.mp3
BE:FIRST,Bye-Good-Bye,60,https://open.spotify.com/track/0rPrGZTtScNSRL2jZoooKO,70,52,./downloaded_mp3/BE:FIRST_Bye-Good-Bye.mp3
Vaundy,恋風邪にのせて,59,https://open.spotify.com/track/1IFyAcFGKEoAcdFa8WwLk0,73,64,./downloaded_mp3/Vaundy_恋風邪にのせて.mp3
