アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
福山雅治,家族になろうよ,100,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
AKB48,フライングゲット,99,https://open.spotify.com/track/1RFqr5izPF2E8Er5CG1Z2z,56,47
SHINee,JULIETTE,98,https://open.spotify.com/track/6RgCQuMSvdZJW2Irj44QHK,61,41
Base Ball Bear,short hair,96,https://open.spotify.com/track/1aBrTPZmwUcGWX35lxJWFt,38,35
植村花菜,My Favorite Songs,94,https://open.spotify.com/track/4NNQMVRNSkt92eBiwTH4Op,25,2
AAA,CALL,93,https://open.spotify.com/track/670azv8kY36znjpmgGDMEG,54,36
the GazettE,REMEMBER THE URGE,92,https://open.spotify.com/track/6L8vJdK20isj2qkD0w2yf1,49,30
桑田佳祐,明日へのマーチ,91,https://open.spotify.com/track/3jwtvQJPMV6GgVsXmBINrn,57,40
SEKAI NO OWARI,花鳥風月,90,https://open.spotify.com/track/2rGGl9UeNdJAcKMB9AaINT,64,50
Every Little Thing,アイガアル,88,https://open.spotify.com/track/3GcOg9z0ZFzfHd00QHnu3A,55,32
KG,君じゃなきゃ duet with 安田奈央,87,https://open.spotify.com/track/1OTTAFRnezLw8IVuiMgJ34,42,46
きゃりーぱみゅぱみゅ,PONPONPON,85,https://open.spotify.com/track/1c6C2wg7PRbPBRRUaEvheC,51,54
Kis-My-Ft2,Everybody Go,84,https://open.spotify.com/track/0c63vRRDr3o0PZ7H4Yayw2,49,42
GARNET CROW,Misty Mystery,82,https://open.spotify.com/track/5atYacaqGBbhOEob4sh7sk,40,27
NICO Touches the Walls,手をたたけ,79,https://open.spotify.com/track/6FkHwNRaTmmKk6yvr5y8Vl,51,37
ゴールデンボンバー,女々しくて,78,https://open.spotify.com/track/1z9sbRTej9JymuzC65xFlS,45,52
ナオト・インティライミ,Hello,77,https://open.spotify.com/track/5Bo04oMiBmEsfXJ3oBloRL,46,27
薫と友樹、たまにムック。,マル・マル・モリ・モリ!,73,https://open.spotify.com/track/5Em7FjMLbPB4Q4ZjoXi9FQ,23,16
KREVA,基準,69,https://open.spotify.com/track/3XpbYL9wsoJTrrCU6rgMSt,45,23
森山直太朗,夏の終わり,68,https://open.spotify.com/track/4p3Il0ukzcz9IdvMamJa1y,46,53
シェネル,ベイビー・アイラブユー,66,https://open.spotify.com/track/0umpEkOWoP6iBAD7Ae4KYn,55,42
The ROOTLESS,変わりたいと、強く望め。それ以外は、いらない。,65,https://open.spotify.com/track/2RI7joCsegQq9CVLSGrU0h,32,17
V6,Sexy.Honey.Bunny!,64,https://open.spotify.com/track/2C3r3f5r2LqAYAmvjukbJB,56,39
浜崎あゆみ,progress,60,https://open.spotify.com/track/1goosZJVBU9wvwr2hFKTRN,61,40
サカナクション,『バッハの旋律を夜に聴いたせいです。』,59,https://open.spotify.com/track/6Zmg9q5eSK3ROwDnP6Qm4j,66,56
竹内まりや,September,56,https://open.spotify.com/track/7BuxfPbJjtI8juuM3h18yA,59,51
スキマスイッチ,晴ときどき曇,54,https://open.spotify.com/track/3Hp344jY1MpWtQjC29J7tE,60,17
AFTERSCHOOL,Bang!,51,https://open.spotify.com/track/124sUfTee3eQz8lQh2OXyj,42,13
