アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
moumoon,Chu Chu,99,https://open.spotify.com/track/7rMhBdoRvqiMccqvORCCgP,36,21
水樹奈々,純潔パラドックス,98,https://open.spotify.com/track/5p3ZTYHlKPHD265ZUnks8S,48,28
渡り廊下走り隊7,へたっぴウィンク,97,https://open.spotify.com/track/1SNAzDMBbwsp4B2hKboIk9,21,17
木村カエラ,喜怒哀楽 plus 愛,95,https://open.spotify.com/track/3Ow2fLijrPfN6eieorMKlP,42,15
SKE48,パレオはエメラルド,92,https://open.spotify.com/track/3qqcLmcc1UaohHKAL3RY9Q,33,35
遊助,雄叫び,91,https://open.spotify.com/track/3jcW4gTJQQ5inpE8VxSSav,43,29
井手綾香,君からのメッセージ,89,https://open.spotify.com/track/45vcVQCPyYP19gkSyrZKQa,5,1
NOVELS,ミッシングリンク,88,https://open.spotify.com/track/1OiJNnHX1dC4aUOmjZjg6l,14,29
薫と友樹、たまにムック。,マル・マル・モリ・モリ!,87,https://open.spotify.com/track/5Em7FjMLbPB4Q4ZjoXi9FQ,23,16
桑田佳祐,Let's try again,86,https://open.spotify.com/track/0g7kDhqmoKODP26Ne3qmR9,57,27
ナオト・インティライミ,Hello,84,https://open.spotify.com/track/5Bo04oMiBmEsfXJ3oBloRL,46,27
Secret,Madonna,83,https://open.spotify.com/track/1LrgHDu1uf2Rru7g4O2Gja,37,41
桑田佳祐,明日へのマーチ,80,https://open.spotify.com/track/3jwtvQJPMV6GgVsXmBINrn,57,40
いきものがかり,笑ってたいんだ,78,https://open.spotify.com/track/4L0rwZ4431TGlgOGexX8wW,63,37
シェネル,ベイビー・アイラブユー,77,https://open.spotify.com/track/0umpEkOWoP6iBAD7Ae4KYn,55,42
LOVE PSYCHEDELICO,It's You,74,https://open.spotify.com/track/17yeEP4tCySW8yUlPvHgFK,40,18
サカナクション,『バッハの旋律を夜に聴いたせいです。』,71,https://open.spotify.com/track/6Zmg9q5eSK3ROwDnP6Qm4j,66,56
きゃりーぱみゅぱみゅ,PONPONPON,70,https://open.spotify.com/track/1c6C2wg7PRbPBRRUaEvheC,51,54
