アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
嵐,復活LOVE,100,https://open.spotify.com/track/5urAww9E1uYT0WAFMGFObF,65,33
BTOB,Dear Bride,99,https://open.spotify.com/track/1hszboEN6IRxriuvAahVab,52,12
手嶌葵,明日への手紙,97,https://open.spotify.com/track/2dUYxBbmtmNfanhSLbRcry,52,59
RADIO FISH,PERFECT HUMAN,96,https://open.spotify.com/track/2Mm0S1T5lgPy0YTXUxeIJQ,31,46
AI,みんながみんな英雄,95,https://open.spotify.com/track/4Y10rdoGKWCxz2P65ZsLNd,56,46
Block B,Jackpot,94,https://open.spotify.com/track/1T03TbRPcIMuqRLGKD5oRS,51,48
U-KISS,Kissing to feel,93,https://open.spotify.com/track/7ofJ4Ezo9KZlSYTc2HTyU6,38,6
秦基博,スミレ,92,https://open.spotify.com/track/2q3ZQMkxmBYlNqDSQw6bgI,56,40
ONE OK ROCK,Wherever you are,91,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
BIGBANG,BANG BANG BANG,89,https://open.spotify.com/track/2ispu3yKamZhCGf2Aj4roe,70,53
橋本環奈,セーラー服と機関銃,88,https://open.spotify.com/track/5DmQyyNb0YpCiavFGjLDyY,8,19
星野源,SUN,87,https://open.spotify.com/track/0kjfFZP6Bq7bkhIj6Ht0Ny,65,43
さユり,それは小さな光のような,86,https://open.spotify.com/track/7FOeR1X65DEG4KjpVhNC4Z,52,51
浦島太郎(桐谷健太),海の声,85,https://open.spotify.com/track/6EjGsUuJmyxdHjKzGN8kPy,37,55
AKB48,365日の紙飛行機,84,https://open.spotify.com/track/0JncJnMiDjLpeYURyhFgch,56,52
西野カナ,トリセツ,83,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
GReeeeN,夢,82,https://open.spotify.com/track/19EYSnWJObYwZbpYvDBbUP,61,39
乃木坂46,ハルジオンが咲く頃,81,https://open.spotify.com/track/3H2Wvju9hjz9Tobx5BqR8j,60,38
神谷浩史,Danger Heaven?,80,https://open.spotify.com/track/6QQQALiCh4mJa9fGYkzRsF,24,5
A応P,全力バタンキュー,78,https://open.spotify.com/track/3NvTAvoxc5kNr6kYTz1ypk,32,35
BABYMETAL,KARATE,77,https://open.spotify.com/track/6D5HtLGzzS9IIY5Oyf9JwY,69,34
ケツメイシ,さらば涙,76,https://open.spotify.com/track/0Z0QXCkQZtE0BvkL8uaZ4v,56,41
BIGBANG,FANTASTIC BABY,75,https://open.spotify.com/track/3PzAfPk6iA4ygy4u3OAqk5,70,49
