rank,song_title,artist_name,score
1,君、僕。,Kis-My-Ft2,100
2,世界の人へ,NGT48,99
3,U.S.A.,DA PUMP,98
4,Lemon,米津玄師,97
5,Red Swan,YOSHIKI feat.HYDE,96
6,獣ゆく細道,椎名林檎と宮本浩次,95
7,ジコチューで行こう!,乃木坂46,94
8,アンビバレント,欅坂46,93
9,アイノカタチ feat.HIDE(GReeeeN),MISIA,92
10,トリコ,Nissy(西島隆弘),91
11,アイデア,星野源,90
12,ガールズコード,Poppin'Party,89
13,Perfect World,E-girls,88
14,LIVIN' IT UP,MONSTA X,87
15,シリウス,BUMP OF CHICKEN,86
16,Bedtime Story,西野カナ,85
17,大不正解,back number,84
18,BDZ,TWICE,83
19,マリーゴールド,あいみょん,82
20,アルストロメリア,アルストロメリア,81
21,打上花火,DAOKO × 米津玄師,80
22,Pretty Liar,高垣楓(早見沙織) & 速水奏(飯田友子),79
23,HANABI,Mr.Children,78
24,Stand By You,Official髭男dism,77
25,IDOL,BTS (防弾少年団),76
26,Black Bird,Aimer(エメ),75
27,LOSER,米津玄師,74
28,Futen Boyz,EXILE SHOKICHI,73
29,Your Song,Mr.Children,72
30,Hero,安室奈美恵,71
31,DDU-DU DDU-DU,BLACKPINK,70
32,ディス・イズ・ミー,キアラ・セトル & ザ・グレイテスト・ショーマン・アンサンブル,69
33,シェイプ・オブ・ユー,エド・シーラン,68
34,Lonely Lonely feat.Chara,Lucky Tapes,67
35,カタオモイ。,ハジ→,66
36,もし君を許せたら,家入レオ,65
37,「生きろ」,NEWS,64
38,Decalcomanie,MAMAMOO,63
39,Hikari,androp,62
40,ファンファーレ,sumika,61
41,千客万来ニーハオサァカス!,"御手洗翔太(松岡禎丞),渡辺みのり(高塚智人),大河タケル(寺島惇太),兜大吾(浦尾岳大)",60
42,青と夏,Mrs.GREEN APPLE,59
43,オレンジバタフライ,大城美友,58
44,君はロックを聴かない,あいみょん,57
45,愛を伝えたいだとか,あいみょん,56
46,WHAT YOU WANT,水樹奈々,55
47,Gifts,Superfly,54
48,FAKE LOVE,BTS (防弾少年団),53
49,終わらない世界で,DAOKO,52
50,ありがとう,高橋優,51
51,remember,Uru,50
52,ヘッド・アバーヴ・ウォーター,アヴリル・ラヴィーン,49
53,奏(かなで),スキマスイッチ,48
54,アイネクライネ,米津玄師,47
55,BAAM,MOMOLAND,46
56,トロイメライ,YUKI,45
57,TT,TWICE,44
58,催眠術,女王蜂,43
59,ロキ,みきとP,42
60,サイレントマジョリティー,欅坂46,41
61,DNA,BTS (防弾少年団),40
62,himawari,Mr.Children,39
63,ピースサイン,米津玄師,38
64,ドラマ,C & K,37
65,Dance The Night Away,TWICE,36
66,輝きだして走ってく,サンボマスター,35
67,恋,星野源,34
68,さよならエレジー,菅田将暉,33
69,What is Love?,TWICE,32
70,君のうた,嵐,31
71,Tomorrow Never Knows,Mr.Children,30
72,ドラえもん,星野源,29
73,ロングホープ・フィリア,菅田将暉,28
74,体の芯からまだ燃えているんだ,シン & ふうか,27
75,栞,クリープハイプ,26
76,ガラスを割れ!,欅坂46,25
77,GOEMON feat.ビッグ門左衛門,レキシ,24
78,プロミセズ,カルヴィン・ハリス & サム・スミス,23
79,センチメンタルトレイン,AKB48,22
80,Wherever you are,ONE OK ROCK,21
81,Candy Pop,TWICE,20
82,ディス・フィーリング feat.ケルシー・バレリーニ,チェインスモーカーズ,19
83,I WANT YOU BACK,TWICE,18
84,ADAMAS,LiSA,17
85,イノセント・ワールド,Mr.Children,16
86,YEAH YEAH YEAH,ハロプロ・オールスターズ,15
87,FAKE DIVINE,HYDE,14
88,Defiance,ジェジュン,13
89,Starting Over,Mr.Children,12
90,灰色と青(+ 菅田将暉),米津玄師,11
91,Zombies are standing out,ポルノグラフィティ,10
92,春夏秋冬,sumika,9
93,世界はあなたに笑いかけている,Little Glee Monster,8
94,ボーイズ&ガールズ,ASIAN KUNG-FU GENERATION,7
95,瞬き,back number,6
96,MARS DRIVE,m-flo,5
97,新宝島,サカナクション,4
98,Where You Are,降谷建志,3
99,天道虫,THE YELLOW MONKEY,2
100,"ノー・ブレイナー feat.ジャスティン・ビーバー,チャンス・ザ・ラッパー & クエヴォ",DJキャレド,1
