rank,song_title,artist_name,score
1,ワイルドアットハート,嵐,100
2,猛烈宇宙交響曲・第七楽章「無限の愛」,ももいろクローバーZ,99
3,Go my way,三代目 J Soul Brothers,98
4,"SAKURA,I love you?",西野カナ,97
5,ミセナイナミダハ、きっといつか,GReeeeN,96
6,Be...,Ms.OOJA,95
7,Baby Baby,遊助,94
8,GIVE ME FIVE!,AKB48,93
9,デリシャスな金曜日,Crystal Kay,92
10,フタリヒトツ,Rake,91
11,オール・アバウト・トゥナイト,ピクシー・ロット,90
12,恋,back number,89
13,負け惜しみコングラチュレーション,SDN48,88
14,ミスター・サクソビート〜恋の大作戦〜,アレクサンドラ・スタン,87
15,The Everlasting Guilty Crown,EGOIST,86
16,ティル・ネクスト・チューズデイ,ジェイムス・イハ,85
17,愛、テキサス,山下智久,84
18,All You Need Is Love,JAPAN UNITED with MUSIC,83
19,生きてる生きてく,福山雅治,82
20,ブランコ,トータス松本,81
21,Roly-Poly,T-ARA,80
22,ハッピー・ピルズ〜幸せの特効薬,ノラ・ジョーンズ,79
23,Sun Burns Down,JIN AKANISHI,78
24,Headlight,MONKEY MAJIK,77
25,桜キズナver.,河口恭吾,76
26,3月9日,レミオロメン,75
27,シンクロときめき,渡辺麻友,74
28,告白,supercell,73
29,ギヴ・ミー・オール・ユア・ラヴィン,マドンナ,72
30,新橋二丁目七番地,あさみちゆき,71
31,恋をリリース,松任谷由実,70
32,ハピネス,AI,69
33,祈り〜涙の軌道,Mr.Children,68
34,ニルヴァーナ,ムック,67
35,真夜中のひだまり,安田奈央,66
36,少女、ふたたび,南波志帆,65
37,パート・オブ・ミー,ケイティ・ペリー,64
38,卒業,高橋優,63
39,ハング・イット・アップ,ザ・ティン・ティンズ,62
40,ガジュマルビート,HY,61
41,サブリナ,家入レオ,60
42,ストーリー,シェネル,59
43,心の指すほうへ,grram,58
44,シリウス,THE BACK HORN,57
45,TOMORROW,岡本真夜,56
46,Go Round,安室奈美恵,55
47,SUPER DELICATE,Hey!Say!JUMP,54
48,冷たい雨,BONNIE PINK,53
49,Rising Sun,EXILE,52
50,Let's go!スマイルプリキュア!,"池田彩,吉田仁美",51
51,この世界に生まれたわけ,FUNKY MONKEY BABYS,50
52,Worth Fighting For feat.HOWIE D,城田優,49
53,ぐるぐるカーテン,乃木坂46,48
54,KISS KISS BANG BANG,いきものがかり,47
55,さすらいの旅人,Superfly,46
56,タイム・アフター・タイム,シンディ・ローパー,45
57,君は僕を好きになる,ぱすぽ☆,44
58,前向いちゃって、走っちゃって、転んじゃって〜こんな自分です。スキです。か?〜,近藤夏子,43
59,イン・マイ・ライフ,ロバータ・フラック,42
60,野付水道,水田竜子,41
61,トゥルー・カラーズ,シンディ・ローパー,40
62,明日へのマーチ,桑田佳祐,39
63,君に逢いたかった,ナオト・インティライミ,38
64,You make me blue,雪乃,37
65,シー・ダズント・マインド,ショーン・ポール,36
66,スターシップス,ニッキー・ミナージュ,35
67,ひとつ,長渕剛,34
68,She's So(Outta Control),m-flo,33
69,栄光の架橋,ゆず,32
70,CANDY CANDY,きゃりーぱみゅぱみゅ,31
71,ウィ・テイク・ケア・オブ・アワ・オウン,ブルース・スプリングスティーン,30
72,トゥモロー,クランベリーズ,29
73,ブラック・ゴールド,エスペランサ,28
74,月夜のnet,ecosystem,27
75,ベター・ザン・アイ・ノウ・マイセルフ,アダム・ランバート,26
76,たしかなこと,小田和正,25
77,ターン・アップ・ザ・ミュージック,クリス・ブラウン,24
78,あなたにしかできないこと,ダイスケ,23
79,sharp ♯,ねごと,22
80,HARUKAZE,SCANDAL,21
81,ROCK ME BABY,THE BAWDIES,20
82,サムバディ・ザット・アイ・ユーズド・トゥ・ノウ,ゴティエ,19
83,タン・タイド,グループラヴ,18
84,福笑い,高橋優,17
85,桜グラフィティ,ammoflight,16
86,光をあつめて,藤巻亮太,15
87,ローリング・イン・ザ・ディープ,アデル,14
88,クラッシュ・ユア・パーティー,カーミン,13
89,4751日もういないキミへ,IMALU,12
90,僕らのあしあと,supercell,11
91,スタートライン,山根万理奈,10
92,ヒカリ,井手綾香,9
93,『Love is Everywhere』,moumoon,8
94,Love letter〜桜〜,熊木杏里,7
95,アフロ・ブルー feat.エリカ・バドゥ,ロバート・グラスパー・エクスペリメント,6
96,IF YOU WANT,氷室京介,5
97,Magic〜手をつなごう〜,STARDUST REVUE,4
98,アイ・ライク・イット・ライク・ザット feat.ニュー・ボーイズ,ホット・シェル・レイ,3
99,愛のかけら〜ジャー・オブ・ハーツ〜,クリスティーナ・ペリー,2
100,何度でも,DREAMS COME TRUE,1
