rank,song_title,artist_name,score
1,ライラック,Mrs.GREEN APPLE,100
2,バリア,SixTONES,99
3,怪獣,サカナクション,98
6,ダーリン,Mrs.GREEN APPLE,95
7,BOW AND ARROW,米津玄師,94
8,夢の宇宙旅行,サザンオールスターズ,93
9,APT.,ロゼ & ブルーノ・マーズ,92
10,Rock this Party,timelesz,91
11,ケセラセラ,Mrs.GREEN APPLE,90
12,Soranji,Mrs.GREEN APPLE,89
13,かわいいだけじゃだめですか?,CUTIE STREET,88
15,ビターバカンス,Mrs.GREEN APPLE,86
16,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,85
17,怪獣の花唄,Vaundy,84
18,HEART,King & Prince,83
19,僕のこと,Mrs.GREEN APPLE,82
20,青と夏,Mrs.GREEN APPLE,81
21,幾億光年,Omoinotake,80
22,Almond Chocolate,ILLIT,79
23,ダンスホール,Mrs.GREEN APPLE,78
24,Bling-Bang-Bang-Born,Creepy Nuts,77
25,百花繚乱,幾田りら,76
27,Plazma,米津玄師,74
28,晩餐歌,tuki.,73
29,オトノケ,Creepy Nuts,72
30,doppelganger,Creepy Nuts,71
31,UNDEAD,YOASOBI,70
32,真っ白,藤井風,69
33,familie,Mrs.GREEN APPLE,68
34,Bunny Girl,AKASAKI,67
35,Magic,Mrs.GREEN APPLE,66
36,IS THIS LOVE,XG,65
37,HOT,LE SSERAFIM,64
38,スケッチ,あいみょん,63
39,インフェルノ,Mrs.GREEN APPLE,62
40,Whiplash,aespa,61
41,高嶺の花子さん,back number,60
42,さよーならまたいつか！,米津玄師,59
43,アイドル,YOASOBI,58
44,I wonder,Da-iCE,57
45,水平線,back number,56
46,YELLOW,TREASURE,55
47,コロンブス,Mrs.GREEN APPLE,54
49,正解,RADWIMPS,52
51,はいよろこんで,こっちのけんと,50
52,風神,Vaundy,49
53,3月9日,レミオロメン,48
54,ロマンチシズム,Mrs.GREEN APPLE,47
55,RUN,Sexy Zone,46
56,StaRt,Mrs.GREEN APPLE,45
57,わたしの一番かわいいところ,FRUITS ZIPPER,44
58,マリーゴールド,あいみょん,43
59,MUSE,ME:I,42
60,走れSAKAMOTO,Vaundy,41
61,倍倍FIGHT!,CANDY TUNE,40
62,DRIP,BABYMONSTER,39
63,テトリス,柊マグネタイト,38
64,ドライフラワー,優里,37
65,LLL,原因は自分にある。,36
66,満ちてゆく,藤井風,35
67,エルフ,Ado,34
68,かがみ,FRUITS ZIPPER,33
69,Drop,HANA,32
70,わたしに花束,Ado,31
71,like JENNIE,JENNIE,30
72,花束,back number,29
73,Pretender,Official髭男dism,28
74,GOD_i,Number_i,27
75,Puppets Can't Control You,ONE OK ROCK,26
76,Miss Luxury,"YZERR, LANA, JP THE WAVY & ￥ellow Bucks",25
77,Subtitle,Official髭男dism,24
78,Lemon,米津玄師,23
79,Dear,Mrs.GREEN APPLE,22
80,Magnetic,ILLIT,21
81,奏(かなで),スキマスイッチ,20
82,晴る,ヨルシカ,19
83,ハッピーエンド,back number,18
84,琥珀,SEKAI NO OWARI,17
85,踊り子,Vaundy,16
86,I still,milet,15
87,ひたむきシンデレラ!,CUTIE STREET,14
88,気まぐれロマンティック,いきものがかり,13
89,夜に駆ける,YOASOBI,12
90,きらり,藤井風,11
91,タイムパラドックス,Vaundy,10
92,366日,HY,9
93,Same Blue,Official髭男dism,8
94,唱,Ado,7
95,チェリー,スピッツ,6
96,ANTENNA,Mrs.GREEN APPLE,5
97,Spacecraft,BE:FIRST,4
98,私は最強,Mrs.GREEN APPLE,3
99,花になって,緑黄色社会,2
100,モニタリング,DECO*27,1
