rank,song_title,artist_name,score
1,HEART,King & Prince,100
2,ライラック,Mrs.GREEN APPLE,99
3,Tick tack zack,SKE48,98
4,怪獣,サカナクション,97
5,ダーリン,Mrs.GREEN APPLE,96
6,BOW AND ARROW,米津玄師,95
7,APT.,ロゼ & ブルーノ・マーズ,94
8,ケセラセラ,Mrs.GREEN APPLE,93
9,Soranji,Mrs.GREEN APPLE,92
10,かわいいだけじゃだめですか?,CUTIE STREET,91
12,真っ白,藤井風,89
13,Rock this Party,timelesz,88
14,ビターバカンス,Mrs.GREEN APPLE,87
15,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,86
16,僕のこと,Mrs.GREEN APPLE,85
17,怪獣の花唄,Vaundy,84
18,青と夏,Mrs.GREEN APPLE,83
20,幾億光年,Omoinotake,81
21,Plazma,米津玄師,80
22,YELLOW,TREASURE,79
23,ダンスホール,Mrs.GREEN APPLE,78
24,IS THIS LOVE,XG,77
25,スケッチ,あいみょん,76
26,Bling-Bang-Bang-Born,Creepy Nuts,75
27,晩餐歌,tuki.,74
28,オトノケ,Creepy Nuts,73
29,doppelganger,Creepy Nuts,72
30,UNDEAD,YOASOBI,71
31,familie,Mrs.GREEN APPLE,70
32,Bunny Girl,AKASAKI,69
33,3月9日,レミオロメン,68
34,百花繚乱,幾田りら,67
35,Magic,Mrs.GREEN APPLE,66
36,さよーならまたいつか！,米津玄師,65
38,インフェルノ,Mrs.GREEN APPLE,63
39,水平線,back number,62
40,わたしに花束,Ado,61
41,正解,RADWIMPS,60
42,高嶺の花子さん,back number,59
43,Whiplash,aespa,58
44,I wonder,Da-iCE,57
45,コロンブス,Mrs.GREEN APPLE,56
46,アイドル,YOASOBI,55
47,Drop,HANA,54
48,風神,Vaundy,53
49,RUN,Sexy Zone,52
50,はいよろこんで,こっちのけんと,51
51,走れSAKAMOTO,Vaundy,50
53,わたしの一番かわいいところ,FRUITS ZIPPER,48
54,テトリス,柊マグネタイト,47
55,マリーゴールド,あいみょん,46
56,かがみ,FRUITS ZIPPER,45
57,ロマンチシズム,Mrs.GREEN APPLE,44
58,倍倍FIGHT!,CANDY TUNE,43
59,StaRt,Mrs.GREEN APPLE,42
60,Almond Chocolate,ILLIT,41
61,ドライフラワー,優里,40
62,LLL,原因は自分にある。,39
63,琥珀,SEKAI NO OWARI,38
64,DRIP,BABYMONSTER,37
65,イイじゃん,M!LK,36
66,Miss Luxury,"YZERR, LANA, JP THE WAVY & ￥ellow Bucks",35
67,エルフ,Ado,34
68,満ちてゆく,藤井風,33
69,Dear,Mrs.GREEN APPLE,32
70,花束,back number,31
71,GOD_i,Number_i,30
72,Spacecraft,BE:FIRST,29
73,奏(かなで),スキマスイッチ,28
74,I still,milet,27
75,Lemon,米津玄師,26
76,Subtitle,Official髭男dism,25
77,Pretender,Official髭男dism,24
78,ハッピーエンド,back number,23
79,ひたむきシンデレラ!,CUTIE STREET,22
80,踊り子,Vaundy,21
81,like JENNIE,JENNIE,20
82,晴る,ヨルシカ,19
83,SAD SONG,ちゃんみな,18
85,恋をして,HY,16
86,ぎゅっと,Sexy Zone,15
87,366日,HY,14
88,タイムパラドックス,Vaundy,13
89,Puppets Can't Control You,ONE OK ROCK,12
91,ATTITUDE,IVE,10
92,Magnetic,ILLIT,9
93,Same Blue,Official髭男dism,8
94,ANTENNA,Mrs.GREEN APPLE,7
95,唱,Ado,6
97,HAPPY BIRTHDAY,back number,4
98,愛をこめて花束を,Superfly,3
99,lovin',Mrs.GREEN APPLE,2
