アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
櫻坂46,流れ弾,100,https://open.spotify.com/track/5LS7wvb8lTO8eFfq9DHqyL,59,42,./downloaded_mp3/櫻坂46_流れ弾.mp3
Stray Kids,Scars,99,https://open.spotify.com/track/549kQx5nEifbs0dML2zcZo,86,38,./downloaded_mp3/Stray Kids_Scars.mp3
back number,水平線,98,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,77,63,./downloaded_mp3/back number_水平線.mp3
Official髭男dism,Cry Baby,97,https://open.spotify.com/track/7vBX6cVsCPFSx2C58hpZ4f,71,55,./downloaded_mp3/Official髭男dism_Cry Baby.mp3
優里,ドライフラワー,96,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,68,64,./downloaded_mp3/優里_ドライフラワー.mp3
BTS,Butter,95,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,86,67,./downloaded_mp3/BTS_Butter.mp3
TWICE,The Feels,94,https://open.spotify.com/track/6pgqZ7Iw4LfHlfgWWaRFSY,84,50,./downloaded_mp3/TWICE_The Feels.mp3
BTS,Permission to Dance,93,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry,86,74,./downloaded_mp3/BTS_Permission to Dance.mp3
BTS,Dynamite,92,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,86,79,./downloaded_mp3/BTS_Dynamite.mp3
YOASOBI,怪物,91,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,74,67,./downloaded_mp3/YOASOBI_怪物.mp3
藤井風,きらり,90,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,75,56,./downloaded_mp3/藤井風_きらり.mp3
YOASOBI,夜に駆ける,89,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,74,70,./downloaded_mp3/YOASOBI_夜に駆ける.mp3
King Gnu,BOY,88,https://open.spotify.com/track/3oQaOjaIYPsnJbGNzXcIID,70,55,./downloaded_mp3/King Gnu_BOY.mp3
back number,黄色,87,https://open.spotify.com/track/2GTzQOq36HFMyYvmqqiHfh,77,60,./downloaded_mp3/back number_黄色.mp3
Ado,踊,86,https://open.spotify.com/track/0871AdnvzzSGr5XdTJaDHC,76,58,./downloaded_mp3/Ado_踊.mp3
YOASOBI,群青,84,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,74,63,./downloaded_mp3/YOASOBI_群青.mp3
優里,シャッター,82,https://open.spotify.com/track/6VwpOZpqx8IqoF201VGAp8,68,56,./downloaded_mp3/優里_シャッター.mp3
YOASOBI,大正浪漫,80,https://open.spotify.com/track/3uw93CiI34uZlfk8ywep1e,74,52,./downloaded_mp3/YOASOBI_大正浪漫.mp3
YOASOBI,三原色,77,https://open.spotify.com/track/3FUCuf498nFHJXFYR1V9Bd,74,58,./downloaded_mp3/YOASOBI_三原色.mp3
変態紳士クラブ,YOKAZE,76,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV,47,52,./downloaded_mp3/変態紳士クラブ_YOKAZE.mp3
Da-iCE,CITRUS,75,https://open.spotify.com/track/2IL2asrtx7XM1y8fu2RMnR,62,66,./downloaded_mp3/Da-iCE_CITRUS.mp3
Awesome City Club,勿忘,74,https://open.spotify.com/track/6IwQAPovmEz5ft8bDUKLrj,49,55,./downloaded_mp3/Awesome City Club_勿忘.mp3
Official髭男dism,Pretender,73,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58,./downloaded_mp3/Official髭男dism_Pretender.mp3
