アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Aqua Timez,Velonica,100,https://open.spotify.com/track/2k7lStJS8TJvMNxbdClLMD,53,55,./downloaded_mp3/Aqua Timez_Velonica.mp3
シド,2℃目の彼女,99,https://open.spotify.com/track/2gWztIAVfdtKWVa1IJdzCd,54,32,./downloaded_mp3/シド_2℃目の彼女.mp3
ROCK'A'TRENCH,My SunShine,98,https://open.spotify.com/track/5AplfXQJgaj3lsGj1ShWAW,32,49,./downloaded_mp3/ROCK'A'TRENCH_My SunShine.mp3
レミオロメン,夢の蕾,97,https://open.spotify.com/track/6nS64z8uHSfdtZTzcXhb3D,52,31,./downloaded_mp3/レミオロメン_夢の蕾.mp3
ユニコーン,WAO!,90,https://open.spotify.com/track/0vsMJ9kZyVD3poXSisGZW7,44,34,./downloaded_mp3/ユニコーン_WAO!.mp3
秋元順子,愛のままで…,88,https://open.spotify.com/track/6WjmLWvLcUm9kwThhFfatB,31,38,./downloaded_mp3/秋元順子_愛のままで….mp3
阿部真央,ふりぃ,87,https://open.spotify.com/track/1ZRlicEoCgWLiKomBb0ZVT,48,25,./downloaded_mp3/阿部真央_ふりぃ.mp3
GReeeeN,歩み,86,https://open.spotify.com/track/3fgngFwcN0wtWsCVqsywBS,62,49,./downloaded_mp3/GReeeeN_歩み.mp3
ストレイテナー,Lightning,85,https://open.spotify.com/track/5pxLdSlC7fgfQYS7Xrb891,42,22,./downloaded_mp3/ストレイテナー_Lightning.mp3
ONE☆DRAFT,アイヲクダサイ,81,https://open.spotify.com/track/7wOtLdSgTsUWKINaRy3wZg,33,37,./downloaded_mp3/ONE☆DRAFT_アイヲクダサイ.mp3
Base Ball Bear,LOVE MATHEMATICS,77,https://open.spotify.com/track/5NJa2uIFUtOVhL7mlOgp63,38,18,./downloaded_mp3/Base Ball Bear_LOVE MATHEMATICS.mp3
スキマスイッチ,雫,76,https://open.spotify.com/track/6pQXIP6hJaZzwswPcczMXV,61,54,./downloaded_mp3/スキマスイッチ_雫.mp3
木村カエラ,どこ,72,https://open.spotify.com/track/1Bvws6H8PapGGMoEVxmWQu,43,20,./downloaded_mp3/木村カエラ_どこ.mp3
秦基博,朝が来る前に,70,https://open.spotify.com/track/6EdweDAIKWGctiUxEBv0TN,57,40,./downloaded_mp3/秦基博_朝が来る前に.mp3
倖田來未,stay with me,66,https://open.spotify.com/track/4lkG6zoaM4Y6LSXLwzfr4W,56,24,./downloaded_mp3/倖田來未_stay with me.mp3
風味堂,大切にするからね,62,https://open.spotify.com/track/7hig46NWnJSCtXiXZaUxGB,25,18,./downloaded_mp3/風味堂_大切にするからね.mp3
ポルノグラフィティ,今宵、月が見えずとも,61,https://open.spotify.com/track/06QXt4XzvudZxaMInVBP4k,62,43,./downloaded_mp3/ポルノグラフィティ_今宵、月が見えずとも.mp3
鶴,桜,60,https://open.spotify.com/track/2rdhJNgNPHRSJhMegey5GX,22,12,./downloaded_mp3/鶴_桜.mp3
倉木麻衣,touch Me!,59,https://open.spotify.com/track/2rJmiTV94rjR6ruuXF6WZD,50,27,./downloaded_mp3/倉木麻衣_touch Me!.mp3
KREVA,成功,56,https://open.spotify.com/track/75e6IZjabTifXpMTy6nPzo,45,15,./downloaded_mp3/KREVA_成功.mp3
加藤ミリヤ,20-CRY-,53,https://open.spotify.com/track/6LYbBPbqniyxHneyE8VJsZ,55,35,./downloaded_mp3/加藤ミリヤ_20-CRY-.mp3
KinKi Kids,約束,52,https://open.spotify.com/track/2S7Gb7cWpcuDoAM13MkPoZ,55,29,./downloaded_mp3/KinKi Kids_約束.mp3
Mr.Children,エソラ,51,https://open.spotify.com/track/3mVR0fHVmtEit3907ONx5X,66,48,./downloaded_mp3/Mr.Children_エソラ.mp3
浜崎あゆみ,Days,49,https://open.spotify.com/track/5X9grhlReZ3fBEXMemrTB7,61,43,./downloaded_mp3/浜崎あゆみ_Days.mp3
チャットモンチー,Last Love Letter,48,https://open.spotify.com/track/6LK2v7TM0xAfw2MN8VJe78,44,30,./downloaded_mp3/チャットモンチー_Last Love Letter.mp3
Lil'B,キミが好きで,42,https://open.spotify.com/track/3hMsWl4eBIVeulJlzb8nZT,34,28,./downloaded_mp3/Lil'B_キミが好きで.mp3
GReeeeN,キセキ,40,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,62,57,./downloaded_mp3/GReeeeN_キセキ.mp3
平原綾香,ノクターン,36,https://open.spotify.com/track/50IBKEeffCZ2Tsp04y2Ulz,43,10,./downloaded_mp3/平原綾香_ノクターン.mp3
Perfume,Dream Fighter,32,https://open.spotify.com/track/2PMhWcwvDM5rx4jsIlSTVQ,57,38,./downloaded_mp3/Perfume_Dream Fighter.mp3
榎本くるみ,冒険彗星,29,https://open.spotify.com/track/1CD3Yx9ppBkoAaKdlXCiJ4,14,30,./downloaded_mp3/榎本くるみ_冒険彗星.mp3
GOING UNDER GROUND,いっしょに帰ろう,26,https://open.spotify.com/track/5aVfqOozomGcNDSmRbXUG4,33,6,./downloaded_mp3/GOING UNDER GROUND_いっしょに帰ろう.mp3
Dragon Ash,運命共同体,24,https://open.spotify.com/track/44d35UqPmbP8jDJuAabafj,48,19,./downloaded_mp3/Dragon Ash_運命共同体.mp3
HY,366日,23,https://open.spotify.com/track/22aZD7yaGYfhgCYazL4nbc,57,66,./downloaded_mp3/HY_366日.mp3
GReeeeN,扉,22,https://open.spotify.com/track/24FFEi7NbylKMhQKyEFsP7,62,47,./downloaded_mp3/GReeeeN_扉.mp3
MISIA,CATCH THE RAINBOW,19,https://open.spotify.com/track/1HT4YVRyUVENB20HIk3TuA,57,10,./downloaded_mp3/MISIA_Catch the Rainbow.mp3
山崎まさよし,Heart of Winter,14,https://open.spotify.com/track/4ZnfRTqfGmvdUMsJ9C64Yv,49,15,./downloaded_mp3/山崎まさよし_Heart of Winter.mp3
