アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
AKB48,言い訳Maybe,99,https://open.spotify.com/track/3v3UcznILhLLDRHfPKKBb2,56,41,./downloaded_mp3/AKB48_言い訳Maybe.mp3
スピッツ,君は太陽,98,https://open.spotify.com/track/3VoiGEYdn0OWtYheBKBNjz,66,37,./downloaded_mp3/スピッツ_君は太陽.mp3
原由子,夢をアリガトウ,97,https://open.spotify.com/track/3gw82H9j8IEuslXU2oSx4m,34,18,./downloaded_mp3/原由子_夢をアリガトウ.mp3
B'z,イチブトゼンブ,96,https://open.spotify.com/track/2X0pcKFdtkbjKxtZlyZCkZ,66,50,./downloaded_mp3/B'z_イチブトゼンブ.mp3
SUPER BEAVER,二つの旅路,92,https://open.spotify.com/track/3Jk4teoAEgOedxtgsB9Htm,61,23,./downloaded_mp3/SUPER BEAVER_二つの旅路.mp3
秦基博,Halation,82,https://open.spotify.com/track/2qBqtORKCjiWB9Q3oLn64x,57,41,./downloaded_mp3/秦基博_Halation.mp3
SEAMO,My ANSWER,81,https://open.spotify.com/track/023pK7YzxE2qAoyE8YVeTm,41,32,./downloaded_mp3/SEAMO_My ANSWER.mp3
氷川きよし,ときめきのルンバ,76,https://open.spotify.com/track/7j8SujLllLWJmv2hSPzJTk,42,13,./downloaded_mp3/氷川きよし_ときめきのルンバ.mp3
阿部真央,貴方の恋人になりたいのです,75,https://open.spotify.com/track/0flmTQIOIBWb7D5fEIe7S6,48,52,./downloaded_mp3/阿部真央_貴方の恋人になりたいのです.mp3
Superfly,恋する瞳は美しい,72,https://open.spotify.com/track/6gr6qFSopulsD7b27wQPzC,59,31,./downloaded_mp3/Superfly_恋する瞳は美しい.mp3
Hi-Fi CAMP,だから一歩前へ踏み出して,70,https://open.spotify.com/track/7xvjrz3H8BuMWpZWsVtIVc,27,22,./downloaded_mp3/Hi-Fi CAMP_だから一歩前へ踏み出して.mp3
平原綾香,ミオ・アモーレ,69,https://open.spotify.com/track/37ejQw8mbhNJ5Dz7miEUDW,43,4,./downloaded_mp3/平原綾香_ミオ・アモーレ.mp3
ケツメイシ,夏の思い出,65,https://open.spotify.com/track/22uQDAWeupUDmr3Qit0abI,57,53,./downloaded_mp3/ケツメイシ_夏の思い出.mp3
のあのわ,ループ、ループ,64,https://open.spotify.com/track/4qPGlXrZBi6a0ijmh2pX5o,6,5,./downloaded_mp3/のあのわ_ループ、ループ.mp3
森山直太朗,夏の終わり,61,https://open.spotify.com/track/4p3Il0ukzcz9IdvMamJa1y,47,54,./downloaded_mp3/森山直太朗_夏の終わり.mp3
ゆず,虹,59,https://open.spotify.com/track/1auxo0MzUgjI6tre1PZYIw,56,46,./downloaded_mp3/ゆず_虹.mp3
TOKYO NO.1 SOUL SET + HALCALI,今夜はブギー・バック,55,https://open.spotify.com/track/7EmYLgRlPsIuxr2pKZPtA3,24,33,./downloaded_mp3/TOKYO NO.1 SOUL SET + HALCALI_今夜はブギー・バック.mp3
井上陽水,少年時代,51,https://open.spotify.com/track/6W3kqpyUdOgjA2yFnuWTLU,49,13,./downloaded_mp3/井上陽水_少年時代.mp3
EXILE,FIREWORKS,49,https://open.spotify.com/track/0ceJC7QN2zTtQCwgyf7Qab,60,28,./downloaded_mp3/EXILE_FIREWORKS.mp3
the pillows,雨上がりに見た幻,48,https://open.spotify.com/track/7Ep29x4toDllfez5t4yxCB,48,22,./downloaded_mp3/the pillows_雨上がりに見た幻.mp3
Salyu,EXTENSION,41,https://open.spotify.com/track/1g7Mjy3CvsyMGGqGHuwoW8,30,10,./downloaded_mp3/Salyu_EXTENSION.mp3
supercell,君の知らない物語,36,https://open.spotify.com/track/2FXnjOr5iBbZLV0efg0Xgi,49,49,./downloaded_mp3/supercell_君の知らない物語.mp3
V6,GUILTY,33,https://open.spotify.com/track/0AmJjcGDVWpmRbo9apmpUZ,56,36,./downloaded_mp3/V6_GUILTY.mp3
ポルノグラフィティ,この胸を、愛を射よ,31,https://open.spotify.com/track/32sSbaRyvkY0xzAeIdQ1mr,62,20,./downloaded_mp3/ポルノグラフィティ_この胸を、愛を射よ.mp3
サザンオールスターズ,真夏の果実,30,https://open.spotify.com/track/3AVLsBieDGotYuo5RPEL64,65,64,./downloaded_mp3/サザンオールスターズ_真夏の果実.mp3
青山テルマ,忘れないよ,29,https://open.spotify.com/track/0U4YTaY9Va5fvwldCSRb1j,48,30,./downloaded_mp3/青山テルマ_忘れないよ.mp3
Mr.Children,君がいた夏,22,https://open.spotify.com/track/1G2qg6vSqkZMxuiy5xUYyP,66,46,./downloaded_mp3/Mr.Children_君がいた夏.mp3
NICO Touches the Walls,ホログラム,20,https://open.spotify.com/track/3s067jTdOv8wnuUHeXdtjT,51,58,./downloaded_mp3/NICO Touches the Walls_ホログラム.mp3
D.W.ニコルズ,マイライフストーリー,13,https://open.spotify.com/track/5pJN5Hz7s8gHqGPZPiMBk2,21,2,./downloaded_mp3/D.W.ニコルズ_マイライフストーリー.mp3
木村カエラ,Butterfly,11,https://open.spotify.com/track/4KFQ43lyjYoCtaIaeY21VQ,43,45,./downloaded_mp3/木村カエラ_Butterfly.mp3
アンジェラ・アキ,愛の季節,6,https://open.spotify.com/track/3eBcCMKXntanadS803NvsQ,43,29,./downloaded_mp3/アンジェラ・アキ_愛の季節.mp3
