アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Hilcrhyme,春夏秋冬,99,https://open.spotify.com/track/6WYirtXQjDJpCQkv4XTBxY,51,59,./downloaded_mp3/ヒルクライム_春夏秋冬.mp3
さかいゆう,ストーリー,97,https://open.spotify.com/track/7qhDgkhFcrFSRWVkqGuI60,33,16,./downloaded_mp3/さかいゆう_ストーリー.mp3
いきものがかり,YELL,95,https://open.spotify.com/track/4NmzMLuyfuF9UpzjbhSiwl,63,55,./downloaded_mp3/いきものがかり_YELL.mp3
菅原紗由理,あの日の約束,94,https://open.spotify.com/track/6W05TWWpLWIL8i0PmtfQTU,36,22,./downloaded_mp3/菅原紗由理_あの日の約束.mp3
9mm Parabellum Bullet,Cold Edge,93,https://open.spotify.com/track/0B94Iw3jouiIVUBRqOJq0U,43,13,./downloaded_mp3/9mm Parabellum Bullet_Cold Edge.mp3
絢香,みんな空の下,91,https://open.spotify.com/track/5jc5WQlrri3B5MkLByPsuv,55,57,./downloaded_mp3/絢香_みんな空の下.mp3
TOKYO NO.1 SOUL SET + HALCALI,今夜はブギー・バック,90,https://open.spotify.com/track/7EmYLgRlPsIuxr2pKZPtA3,24,33,./downloaded_mp3/TOKYO NO.1 SOUL SET + HALCALI_今夜はブギー・バック.mp3
Chicago Poodle,さよならベイベー,89,https://open.spotify.com/track/0Qo3O2eHtEstkUHbAg4zhK,16,7,./downloaded_mp3/Chicago Poodle_さよならベイベー.mp3
中島美嘉,CANDY GIRL,88,https://open.spotify.com/track/3ZAyhD4A2il31jabmHgEj8,54,8,./downloaded_mp3/中島美嘉_CANDY GIRL.mp3
いきものがかり,じょいふる,82,https://open.spotify.com/track/5TMjgmcrfoscvd75Nlvgb7,63,52,./downloaded_mp3/いきものがかり_じょいふる.mp3
河村隆一,Brilliant Stars,79,https://open.spotify.com/track/5ym8rxTqmGcO7oTSunKAW4,37,7,./downloaded_mp3/河村隆一_Brilliant Stars.mp3
B'z,MY LONELY TOWN,75,https://open.spotify.com/track/6vHXMEBFbiNbsDp5Je3mKp,66,42,./downloaded_mp3/B'z_MY LONELY TOWN.mp3
B'z,イチブトゼンブ,74,https://open.spotify.com/track/2X0pcKFdtkbjKxtZlyZCkZ,66,50,./downloaded_mp3/B'z_イチブトゼンブ.mp3
スキマスイッチ,ゴールデンタイムラバー,72,https://open.spotify.com/track/1PGCzcLCqV1yu9M3FmxKlu,61,53,./downloaded_mp3/スキマスイッチ_ゴールデンタイムラバー.mp3
ゆず,虹,69,https://open.spotify.com/track/1auxo0MzUgjI6tre1PZYIw,56,46,./downloaded_mp3/ゆず_虹.mp3
YUI,It's all too much,67,https://open.spotify.com/track/6XTxPy4Xpf0pXrkfxv7zim,57,17,./downloaded_mp3/YUI_It's all too much.mp3
JAY'ED,Everybody,65,https://open.spotify.com/track/0GQuDSiQdagMWRHgqHjx5D,48,21,./downloaded_mp3/JAY'ED_Everybody.mp3
Juliet,フユラブ,63,https://open.spotify.com/track/3xuMovJ6G1VgDde6N7WQlO,39,36,./downloaded_mp3/Juliet_フユラブ.mp3
