アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Perfume,ワンルーム・ディスコ,100,https://open.spotify.com/track/4SDovUYiPB21YBBicEKJlJ,57,29,./downloaded_mp3/Perfume_ワンルーム・ディスコ.mp3
遊助,ひまわり,98,https://open.spotify.com/track/0SGYLDQO06AB2VkGDoAjxW,43,34,./downloaded_mp3/遊助_ひまわり.mp3
清竜人,Morning Sun,96,https://open.spotify.com/track/0FVRKsO6fudlh0yKdLhPjA,34,31,./downloaded_mp3/清竜人_Morning Sun.mp3
レミオロメン,Sakura,88,https://open.spotify.com/track/5qhtBu2H14kFTwlFfQTUoI,52,40,./downloaded_mp3/レミオロメン_Sakura.mp3
GReeeeN,刹那,87,https://open.spotify.com/track/35AHGvffAVAbiIkG0AirrO,62,49,./downloaded_mp3/GReeeeN_刹那.mp3
たむらぱん,ちゃりんこ,85,https://open.spotify.com/track/1WPG2hcsUPdx0T6RleD6nl,13,8,./downloaded_mp3/たむらぱん_ちゃりんこ.mp3
ROCK'A'TRENCH,My SunShine,83,https://open.spotify.com/track/5AplfXQJgaj3lsGj1ShWAW,32,49,./downloaded_mp3/ROCK'A'TRENCH_My SunShine.mp3
BONNIE PINK,Joy,82,https://open.spotify.com/track/311EZqHKHsdn74zVlariyl,41,24,./downloaded_mp3/BONNIE PINK_Joy.mp3
コブクロ,虹,81,https://open.spotify.com/track/65s429OH7QjAFj9s6sw5X1,59,32,./downloaded_mp3/コブクロ_虹.mp3
ケツメイシ,さくら,73,https://open.spotify.com/track/5rfUCmoI7axj6mjpu1Rto5,57,58,./downloaded_mp3/ケツメイシ_さくら.mp3
絢香,夢を味方に,72,https://open.spotify.com/track/643H2JKRxf7Rnok0GYBtz1,55,34,./downloaded_mp3/絢香_夢を味方に.mp3
10-FEET,1sec.,66,https://open.spotify.com/track/1YFELxcch9jlPyyx5LkoZD,54,33,./downloaded_mp3/10-FEET_1sec..mp3
福山雅治,桜坂,59,https://open.spotify.com/track/7gpVG8fQjh5YLViIWy3HHh,55,56,./downloaded_mp3/福山雅治_桜坂.mp3
ゆずグレン,two友,58,https://open.spotify.com/track/3XJyUNEwG5Am91lfPWvDHl,2,11,./downloaded_mp3/ゆずグレン_two友.mp3
PENGIN,春春春,56,https://open.spotify.com/track/0W1wkJAdxsYAMcwENntsTM,30,18,./downloaded_mp3/PENGIN_春春春.mp3
トータス松本,僕がついてる,55,https://open.spotify.com/track/4uL1b6h8SfaOK63ndvjROr,32,15,./downloaded_mp3/トータス松本_僕がついてる.mp3
DREAMS COME TRUE,GOOD BYE MY SCHOOL DAYS,53,https://open.spotify.com/track/5HnT0cQyUe0SGcqnMvKFXg,61,8,./downloaded_mp3/DREAMS COME TRUE_GOOD BYE MY SCHOOL DAYS.mp3
