アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
阿部真央,ふりぃ,100,https://open.spotify.com/track/1ZRlicEoCgWLiKomBb0ZVT,48,25,./downloaded_mp3/阿部真央_ふりぃ.mp3
ROCK'A'TRENCH,My SunShine,97,https://open.spotify.com/track/5AplfXQJgaj3lsGj1ShWAW,32,49,./downloaded_mp3/ROCK'A'TRENCH_My SunShine.mp3
秦基博,朝が来る前に,96,https://open.spotify.com/track/6EdweDAIKWGctiUxEBv0TN,57,40,./downloaded_mp3/秦基博_朝が来る前に.mp3
秋元順子,愛のままで…,93,https://open.spotify.com/track/6WjmLWvLcUm9kwThhFfatB,31,38,./downloaded_mp3/秋元順子_愛のままで….mp3
Aqua Timez,Velonica,92,https://open.spotify.com/track/2k7lStJS8TJvMNxbdClLMD,53,55,./downloaded_mp3/Aqua Timez_Velonica.mp3
GReeeeN,歩み,90,https://open.spotify.com/track/3fgngFwcN0wtWsCVqsywBS,62,49,./downloaded_mp3/GReeeeN_歩み.mp3
ユニコーン,WAO!,87,https://open.spotify.com/track/0vsMJ9kZyVD3poXSisGZW7,44,34,./downloaded_mp3/ユニコーン_WAO!.mp3
風味堂,大切にするからね,86,https://open.spotify.com/track/7hig46NWnJSCtXiXZaUxGB,25,18,./downloaded_mp3/風味堂_大切にするからね.mp3
倉木麻衣,touch Me!,85,https://open.spotify.com/track/2rJmiTV94rjR6ruuXF6WZD,50,27,./downloaded_mp3/倉木麻衣_touch Me!.mp3
木村カエラ,どこ,84,https://open.spotify.com/track/1Bvws6H8PapGGMoEVxmWQu,43,20,./downloaded_mp3/木村カエラ_どこ.mp3
aiko,milk,83,https://open.spotify.com/track/5BDh3j6kCJUmzUpSh0ESVZ,62,47,./downloaded_mp3/aiko_milk.mp3
レミオロメン,夢の蕾,80,https://open.spotify.com/track/6nS64z8uHSfdtZTzcXhb3D,52,31,./downloaded_mp3/レミオロメン_夢の蕾.mp3
GOING UNDER GROUND,いっしょに帰ろう,79,https://open.spotify.com/track/5aVfqOozomGcNDSmRbXUG4,33,6,./downloaded_mp3/GOING UNDER GROUND_いっしょに帰ろう.mp3
鶴,桜,78,https://open.spotify.com/track/2rdhJNgNPHRSJhMegey5GX,22,12,./downloaded_mp3/鶴_桜.mp3
KinKi Kids,約束,77,https://open.spotify.com/track/2S7Gb7cWpcuDoAM13MkPoZ,55,29,./downloaded_mp3/KinKi Kids_約束.mp3
シド,2℃目の彼女,75,https://open.spotify.com/track/2gWztIAVfdtKWVa1IJdzCd,54,32,./downloaded_mp3/シド_2℃目の彼女.mp3
スキマスイッチ,雫,66,https://open.spotify.com/track/6pQXIP6hJaZzwswPcczMXV,61,54,./downloaded_mp3/スキマスイッチ_雫.mp3
ストレイテナー,Lightning,63,https://open.spotify.com/track/5pxLdSlC7fgfQYS7Xrb891,42,22,./downloaded_mp3/ストレイテナー_Lightning.mp3
Lil'B,キミが好きで,56,https://open.spotify.com/track/3hMsWl4eBIVeulJlzb8nZT,34,28,./downloaded_mp3/Lil'B_キミが好きで.mp3
Dragon Ash,運命共同体,55,https://open.spotify.com/track/44d35UqPmbP8jDJuAabafj,48,19,./downloaded_mp3/Dragon Ash_運命共同体.mp3
松浦亜弥,想いあふれて,52,https://open.spotify.com/track/6ERPlfbITVTFx8N0hAGRjS,40,16,./downloaded_mp3/松浦亜弥_想いあふれて.mp3
ONE☆DRAFT,アイヲクダサイ,48,https://open.spotify.com/track/7wOtLdSgTsUWKINaRy3wZg,33,37,./downloaded_mp3/ONE☆DRAFT_アイヲクダサイ.mp3
チャットモンチー,Last Love Letter,44,https://open.spotify.com/track/6LK2v7TM0xAfw2MN8VJe78,44,30,./downloaded_mp3/チャットモンチー_Last Love Letter.mp3
KREVA,成功,38,https://open.spotify.com/track/75e6IZjabTifXpMTy6nPzo,45,15,./downloaded_mp3/KREVA_成功.mp3
榎本くるみ,冒険彗星,33,https://open.spotify.com/track/1CD3Yx9ppBkoAaKdlXCiJ4,14,30,./downloaded_mp3/榎本くるみ_冒険彗星.mp3
RADWIMPS,おしゃかしゃま,31,https://open.spotify.com/track/39oAp7sfaU9PDaraVLD31O,75,61,./downloaded_mp3/RADWIMPS_おしゃかしゃま.mp3
MiChi,ChaNge the WoRLd,30,https://open.spotify.com/track/3CHqrioKIhXNHZ8IgzIVNC,17,19,./downloaded_mp3/MiChi_ChaNge the WoRLd.mp3
