アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
倖田來未,Alive,97,https://open.spotify.com/track/76tJIh9eAc67ZldMYkruGT,56,18,./downloaded_mp3/倖田來未_Alive.mp3
アンジェラ・アキ,愛の季節,95,https://open.spotify.com/track/3eBcCMKXntanadS803NvsQ,43,29,./downloaded_mp3/アンジェラ・アキ_愛の季節.mp3
B'z,イチブトゼンブ,89,https://open.spotify.com/track/2X0pcKFdtkbjKxtZlyZCkZ,66,50,./downloaded_mp3/B'z_イチブトゼンブ.mp3
ゆず,虹,88,https://open.spotify.com/track/1auxo0MzUgjI6tre1PZYIw,56,46,./downloaded_mp3/ゆず_虹.mp3
Cocco,絹ずれ,85,https://open.spotify.com/track/6L0atiuUJKCmcbA74n8o3k,40,6,./downloaded_mp3/Cocco_絹ずれ.mp3
いきものがかり,YELL,83,https://open.spotify.com/track/4NmzMLuyfuF9UpzjbhSiwl,63,55,./downloaded_mp3/いきものがかり_YELL.mp3
STARDUST REVUE,潮騒静夜,80,https://open.spotify.com/track/284t3uUeVCzp57QYOSaBxV,46,10,./downloaded_mp3/STARDUST REVUE_潮騒静夜.mp3
B'z,MY LONELY TOWN,79,https://open.spotify.com/track/6vHXMEBFbiNbsDp5Je3mKp,66,42,./downloaded_mp3/B'z_MY LONELY TOWN.mp3
ポルノグラフィティ,この胸を、愛を射よ,78,https://open.spotify.com/track/32sSbaRyvkY0xzAeIdQ1mr,62,20,./downloaded_mp3/ポルノグラフィティ_この胸を、愛を射よ.mp3
スキマスイッチ,ゴールデンタイムラバー,76,https://open.spotify.com/track/1PGCzcLCqV1yu9M3FmxKlu,61,53,./downloaded_mp3/スキマスイッチ_ゴールデンタイムラバー.mp3
D.W.ニコルズ,マイライフストーリー,75,https://open.spotify.com/track/5pJN5Hz7s8gHqGPZPiMBk2,21,2,./downloaded_mp3/D.W.ニコルズ_マイライフストーリー.mp3
Hilcrhyme,春夏秋冬,73,https://open.spotify.com/track/6WYirtXQjDJpCQkv4XTBxY,51,59,./downloaded_mp3/ヒルクライム_春夏秋冬.mp3
