アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
嵐,Troublemaker,100,https://open.spotify.com/track/5wbM5DwZfnfM0U1UFpq8xQ,66,50
miwa,don't cry anymore,99,https://open.spotify.com/track/0vEShuopprEhurzTPVQzbW,53,43
シド,sleep,97,https://open.spotify.com/track/71DET04ubZKWjsPtFs7dux,54,29
Hey!Say!JUMP,瞳のスクリーン,96,https://open.spotify.com/track/5IQkCEZKUddbzDcVPueaSI,57,37
西野カナ,Best Friend,94,https://open.spotify.com/track/3MdexUBPABPd1E8XKvEl85,63,49
レミオロメン,花鳥風月,91,https://open.spotify.com/track/1lLtCyFTVOjwD2tZdk6L50,52,30
JUJU,桜雨,87,https://open.spotify.com/track/21CdOA2joGLKWyVlYCK1kL,54,38
Galileo Galilei,ハマナスの花,85,https://open.spotify.com/track/5FHGtti0mwJkt9YmayGiig,45,23
onelifecrew,追憶メリーゴーランド,84,https://open.spotify.com/track/0reDkmnvgXJbB321nsOfzC,22,23
AKB48,桜の栞,82,https://open.spotify.com/track/7FZPkn1jv0T63TjZnvGFtA,56,34
植村花菜,トイレの神様,81,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,25,40
鶴,小さくても世界は変わってる,79,https://open.spotify.com/track/6KSWYjjXr6yh9kt0tfvPqb,22,11
Ovall,Supalover,78,https://open.spotify.com/track/5l3BaSMauU4RWCjp86gmg7,37,6
東京スカパラダイスオーケストラ,ずっと,77,https://open.spotify.com/track/3RBrvefpptuwcABa0btnet,50,14
北乃きい,サクラサク,76,https://open.spotify.com/track/3CQU7x8a5K36xYlldJDFhk,19,31
秦基博,アイ,70,https://open.spotify.com/track/1FxhpxQzghrFjwJiF2GhXh,57,53
忌野清志郎,Baby#1,69,https://open.spotify.com/track/4qRX4Cz4dDj170Uo0HIgHi,33,7
Hi-Fi CAMP,Lost Love Song,65,https://open.spotify.com/track/2D9C9EIPtxLXoYc3XSuZRh,27,17
SOULHEAD,Whatever,64,https://open.spotify.com/track/4xsXD62LWxgsIUx6QSEw1h,33,17
the brilliant green,LIKE YESTERDAY,60,https://open.spotify.com/track/4kHwmCDZlnqskAHHoQXd5I,43,14
Salyu,新しいYES,58,https://open.spotify.com/track/7zzYy0GWyMhMPd4pFWgX9S,30,23
Qwai,サヨナラの空,55,https://open.spotify.com/track/5upoKfRGTzi5irZFzDNTI6,19,35
スガシカオ,雨あがりの朝に,53,https://open.spotify.com/track/30aipf2slDpntfWq0UuzO9,42,7
YUKI,うれしくって抱きあうよ,50,https://open.spotify.com/track/0WUrnNtdEXTboycmTCjgj9,44,37
いきものがかり,ノスタルジア,49,https://open.spotify.com/track/4YPH5LsweraSLdo99jcPNY,63,37
牧野由依,ふわふわ♪,47,https://open.spotify.com/track/2FqYJxCBfTx1BCD8QYb14O,32,28
キム・ヨンジャ,再会,45,https://open.spotify.com/track/46xcVrzGpmV8XnExhEBO4W,27,19
スケルト・エイト・バンビーノ,サクラ咲ク,44,https://open.spotify.com/track/0iSLLhmrNchzQQaJECfgQr,15,3
オンナラブリー,Onaraはずかしくないよ,43,https://open.spotify.com/track/58Fjtq2fLVFddtNPllcae5,7,22
清水翔太×加藤ミリヤ,FOREVER LOVE,41,https://open.spotify.com/track/6RBIchAcxtPTR1KqPI2Tzp,65,52
レミオロメン,3月9日,40,https://open.spotify.com/track/31rf3jLBMfnrqLuTPrcxM5,52,55
EMI MARIA,Show Me Your Love,39,https://open.spotify.com/track/4Yjsuxyg69DIIyFqmpYRA6,37,29
LOVE LOVE LOVE,プラネタリウム,38,https://open.spotify.com/track/5KuGuAF3QIXbOqV9FnxsxM,13,1
武川アイ,遠い道の先で,34,https://open.spotify.com/track/0RCfkcYBn3luj3BjlnW7Hs,22,35
school food punishment,future nova,33,https://open.spotify.com/track/1uWfB7ztQBeUdItdo8tQfK,30,19
コブクロ,Layla,32,https://open.spotify.com/track/4dbL0f1jwrkzxEEmMY20eO,59,9
奥華子,初恋,30,https://open.spotify.com/track/6MB0AKPfArX7D2rM4P04cr,40,24
ゆず,桜会,28,https://open.spotify.com/track/3VvYEvbQwNPPe9nuweV3g9,56,31
いきものがかり,YELL,26,https://open.spotify.com/track/4NmzMLuyfuF9UpzjbhSiwl,63,55
東京事変,シーズンサヨナラ,19,https://open.spotify.com/track/4hqOit4BDQLm3KYDosDEOb,53,34
THE BAWDIES,HOT DOG,17,https://open.spotify.com/track/13rvAsnfGam9bxSe06R4Dq,34,31
怒髪天,ド真ん中節,14,https://open.spotify.com/track/6B4mL5OeGSt846CE0G8sJj,33,12
MONKEY MAJIK,SAKURA,12,https://open.spotify.com/track/2bBe5DGj5PjGU3EMxKFkXb,49,25
EXILE,道,11,https://open.spotify.com/track/6fZhokT7ADLeCcOyKL914T,60,57
D.W.ニコルズ,春風,7,https://open.spotify.com/track/6w5uzAnIcpWwHef3q42q0h,21,13
HOME MADE 家族,L.O.V.E.,6,https://open.spotify.com/track/3ORKslWlnVyig31mxP3PgK,44,4
湘南乃風,ガチ桜,5,https://open.spotify.com/track/081xOPB0mquKaXXzcG30hV,55,31
ASIAN KUNG-FU GENERATION,ソラニン,1,https://open.spotify.com/track/1VQF0GyhszBnDUdtcY7hpU,61,44
