アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
YOASOBI,アイドル,100,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,74,72,./downloaded_mp3/YOASOBI_アイドル.mp3
THE RAMPAGE from EXILE TRIBE,16BOOSTERZ,99,https://open.spotify.com/track/68DlOvnXf4AcYUVCrWYQTF,51,38,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_16BOOSTERZ.mp3
BE:FIRST,Smile Again,98,https://open.spotify.com/track/0VgsL1FF72ScRRTP0gYqFd,70,51,./downloaded_mp3/BE:FIRST_Smile Again.mp3
スピッツ,美しい鰭,97,https://open.spotify.com/track/3RauRsiIxUOQTS8h9sVWcP,66,59,./downloaded_mp3/スピッツ_美しい鰭.mp3
Vaundy,怪獣の花唄,95,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,73,74,./downloaded_mp3/Vaundy_怪獣の花唄.mp3
Mrs.GREEN APPLE,ケセラセラ,93,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,80,63,./downloaded_mp3/Mrs.GREEN APPLE_ケセラセラ.mp3
Official髭男dism,Subtitle,92,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64,./downloaded_mp3/Official髭男dism_Subtitle.mp3
Official髭男dism,TATTOO,91,https://open.spotify.com/track/36jIu8oPR1Z4cguMuHxUXA,71,57,./downloaded_mp3/Official髭男dism_TATTOO.mp3
悠馬,カーテン,90,https://open.spotify.com/track/4CFKfOLJho0WBEdb5CG3JK,38,39,./downloaded_mp3/悠馬_カーテン.mp3
LE SSERAFIM,UNFORGIVEN (feat. Nile Rodgers),89,https://open.spotify.com/track/51vRumtqbkNW9wrKfESwfu,81,70,./downloaded_mp3/LE SSERAFIM_UNFORGIVEN (feat. Nile Rodgers).mp3
10-FEET,第ゼロ感,87,https://open.spotify.com/track/3GGOKTfxgyluPvAFnB30zE,54,59,./downloaded_mp3/10-FEET_第ゼロ感.mp3
優里,ビリミリオン,86,https://open.spotify.com/track/7KExqPOvjFzAI4d49mQxt9,68,59,./downloaded_mp3/優里_ビリミリオン.mp3
米津玄師,KICK BACK,85,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,80,76,./downloaded_mp3/米津玄師_KICK BACK.mp3
なとり,Overdose,82,https://open.spotify.com/track/2Dzzhb1oV5ckgOjWZLraIB,67,66,./downloaded_mp3/なとり_Overdose.mp3
SEVENTEEN,Super,80,https://open.spotify.com/track/3AOf6YEpxQ894FmrwI9k96,78,66,./downloaded_mp3/SEVENTEEN_Super.mp3
新しい学校のリーダーズ,オトナブルー,79,https://open.spotify.com/track/4fMewVWtew1oB6d3E8x9pp,54,47,./downloaded_mp3/新しい学校のリーダーズ_オトナブルー.mp3
Official髭男dism,ミックスナッツ,78,https://open.spotify.com/track/60ReNXcPcsVFd7nUuQw5HZ,71,59,./downloaded_mp3/Official髭男dism_ミックスナッツ.mp3
Saucy Dog,シンデレラボーイ,77,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,66,68,./downloaded_mp3/Saucy Dog_シンデレラボーイ.mp3
Mrs.GREEN APPLE,ダンスホール,76,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,80,65,./downloaded_mp3/Mrs.GREEN APPLE_ダンスホール.mp3
