アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Official髭男dism,Subtitle,99,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64,./downloaded_mp3/Official髭男dism_Subtitle.mp3
LE SSERAFIM,FEARLESS,98,https://open.spotify.com/track/296nXCOv97WJNRWzIBQnoj,81,69,./downloaded_mp3/LE SSERAFIM_FEARLESS.mp3
米津玄師,KICK BACK,97,https://open.spotify.com/track/3khEEPRyBeOUabbmOPJzAG,80,76,./downloaded_mp3/米津玄師_KICK BACK.mp3
Vaundy,怪獣の花唄,96,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,73,74,./downloaded_mp3/Vaundy_怪獣の花唄.mp3
10-FEET,第ゼロ感,95,https://open.spotify.com/track/3GGOKTfxgyluPvAFnB30zE,54,59,./downloaded_mp3/10-FEET_第ゼロ感.mp3
Official髭男dism,ホワイトノイズ,94,https://open.spotify.com/track/5Snmyurx2SgwT1BvUswGwg,71,54,./downloaded_mp3/Official髭男dism_ホワイトノイズ.mp3
back number,アイラブユー,92,https://open.spotify.com/track/4gbHag1jhjLTDcrbfpFnYQ,77,56,./downloaded_mp3/back number_アイラブユー.mp3
NewJeans,Ditto,91,https://open.spotify.com/track/3r8RuvgbX9s7ammBn07D3W,79,80,./downloaded_mp3/NewJeans_Ditto.mp3
Official髭男dism,ミックスナッツ,88,https://open.spotify.com/track/60ReNXcPcsVFd7nUuQw5HZ,71,59,./downloaded_mp3/Official髭男dism_ミックスナッツ.mp3
SEKAI NO OWARI,Habit,87,https://open.spotify.com/track/2uMNMcjjUz8oNIxjIu20qE,66,59,./downloaded_mp3/SEKAI NO OWARI_Habit.mp3
TWICE,MOONLIGHT SUNRISE,86,https://open.spotify.com/track/38DlSDrx9tgc5Gfq6y3aBa,84,48,./downloaded_mp3/TWICE_MOONLIGHT SUNRISE.mp3
back number,水平線,85,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,77,63,./downloaded_mp3/back number_水平線.mp3
Mrs.GREEN APPLE,ダンスホール,84,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,80,65,./downloaded_mp3/Mrs.GREEN APPLE_ダンスホール.mp3
NewJeans,OMG,83,https://open.spotify.com/track/65FftemJ1DbbZ45DUfHJXE,79,79,./downloaded_mp3/NewJeans_OMG.mp3
