rank,song_title,artist_name,score
1,戻れない明日,aiko,100
2,桜会,ゆず,99
3,FOREVER LOVE,清水翔太×加藤ミリヤ,98
4,ファイアーフライズ,アウル・シティー,97
5,advance,TOKIO,96
6,You bet!!,木村カエラ,95
7,残像,flumpool,94
8,ワッチャ・セイ、僕のせい,ジェイソン・デルーロ,93
9,好きだから,ベッキー♪#,92
10,ユー・ビロング・ウィズ・ミー,テイラー・スウィフト,91
11,君だけを見つけるために...,SQUAREHOOD,90
12,アコーディング・トゥ・ユー,オリアンティ,89
13,まなざし☆デイドリーム,さかいゆう,88
14,BREAK OUT!,東方神起,87
15,GLORIA,YUI,86
16,涙,FUNKY MONKEY BABYS,85
17,瞬間センチメンタル,SCANDAL,84
18,素顔のきみに,マイケル・ブーブレ,83
19,バンブー,たむらぱん,82
20,アイム・オール・オーヴァー・イット,ジェイミー・カラム,81
21,プラネタリウム,LOVE LOVE LOVE,80
22,Butterfly,木村カエラ,79
23,フィール・グッド,シェネル,78
24,よければ一緒に,KAN,77
25,シングル・レディース(プット・ア・リング・オン・イット),ビヨンセ,76
26,サクラサク,ET-KING,75
27,LIKE YESTERDAY,the brilliant green,74
28,BLESS,L'Arc〜en〜Ciel,73
29,ストレイト,トータス松本,72
30,ALWAYS,中島美嘉,71
31,ティック・トック,ケシャ,70
32,流星とバラード,東京スカパラダイスオーケストラ,69
33,花鳥風月,レミオロメン,68
34,ド真ん中節,怒髪天,67
35,やわらかなサイクル,元ちとせ,66
36,見てみてよ,チュール,65
37,うれしくって抱きあうよ,YUKI,64
38,GODSPEED!,DREAMS COME TRUE,63
39,アルクアラウンド,サカナクション,62
40,1984,andymori,61
41,愛されたくて 愛したいだけ,Hanah,60
42,ユーズ・サムバディ,キングス・オブ・レオン,59
43,ドゥ・ユー・リメンバー,ジェイ・ショーン,58
44,ENDLESS NIGHT,HALCALI feat Bose from Schadaraparr,57
45,完全感覚Dreamer,ONE OK ROCK,56
46,ダウト,デルフィック,55
47,Period,CHEMISTRY,54
48,オール・アゲイン,コリーヌ・ベイリー・レイ,53
49,酒場すずめ,和田青児,52
50,いつの日も,阿部真央,51
51,カズンズ,ヴァンパイア・ウィークエンド,50
52,ポーカー・フェイス,レディー・ガガ,49
53,クロール,クリス・ブラウン,48
54,また逢いたい,初音,47
55,トライ・スリーピング・ウィズ・ア・ブロークン・ハート,アリシア・キーズ,46
56,Our Songs,Buono!,45
57,スタイロ,ゴリラズ,44
58,おしろい花,五木ひろし,43
59,ラストヴァース,RHYMESTER,42
60,大阪で生まれた女,BAKI feat RSP(Ai),41
61,ヘヴン・キャン・ウェイト,シャルロット・ゲーンスブール,40
62,Diamond,alan,39
63,絵はがきの春,Aqua Timez,38
64,Tomorrow Waltz,久保田利伸,37
65,北の男歌,細川たかし,36
66,ア・ライン・イン・ザ・ダート,イールズ,35
67,雨の酒場町,北川大介,34
68,瞳の奥をのぞかせて,ポルノグラフィティ,33
69,桜の栞,AKB48,32
70,夫婦一生,北島三郎,31
71,ハマナスの花,Galileo Galilei,30
72,アイ,秦基博,29
73,恋のつぼみ,倖田來未,28
74,アイ・ガット・ユー,レオナ・ルイス,27
75,L.O.V.E.,HOME MADE 家族,26
76,ウォーク・ウィズ・ユー,リンゴ・スター,25
77,To be yourself,高崎愛梨,24
78,Heart and Soul,AAA,23
79,アイ・ガッタ・フィーリング,ブラック・アイド・ピーズ,22
80,GARDEN,JiLL-Decoy association,21
81,キミに出会えてよかった,Metis,20
82,リルラリルハ,木村カエラ,19
83,BE WITH YOU,梅田直樹 feat Joy,18
84,ソルジャー・オブ・ラヴ,シャーデー,17
85,ヤング・ブラッド,ノラ・ジョーンズ,16
86,SUPERSTAR,倖田來未,15
87,マイライフ,ゆず,14
88,チキン・フライド,ザック・ブラウン・バンド,13
89,Hello Mr.my yesterday,Hundred Percent Free,12
90,バッド・ロマンス,レディー・ガガ,11
91,はつ恋,福山雅治,10
92,北の港駅,田川寿美,9
93,ツボミ,吉田山田,8
94,ラブレターのかわりにこの詩を。,星羅,7
95,ティーンエイジ・ワイルドライフ,A.J.マクリーン,6
96,"春よ,来い",松任谷由実,5
97,ポッツ・オブ・ゴールド,ママズ・ガン,4
98,パーティー・イン・ザ・U.S.A.,マイリー・サイラス,3
99,テレフォン feat.ビヨンセ,レディー・ガガ,2
100,イート,レジーナ・スペクター,1
