rank,song_title,artist_name,score
1,HAPPY,BUMP OF CHICKEN,100
2,不自然なガール,Perfume,99
3,希望という名の光,山下達郎,98
4,never cry,舞花,97
5,『リアルでゴメン…』,近藤夏子,96
6,輝く人,アンジェラ・アキ,95
7,勇気100%,NYC,94
8,ホントだよ,柴咲コウ,93
9,スーパースター,SAY,92
10,アリス,アヴリル・ラヴィーン,91
11,ソラニン,ASIAN KUNG-FU GENERATION,90
12,ずっと好きだった,斉藤和義,89
13,バトンリレー,松任谷由実,88
14,ノット・マイセルフ・トゥナイト,クリスティーナ・アギレラ,87
15,向かいあわせ,aiko,86
16,ユー・アンド・ユア・ハート,ジャック・ジョンソン,85
17,アジアの海賊,坂本冬美,84
18,ナチュラルに恋して,Perfume,83
19,OMG,アッシャー,82
20,Over Drive,GARNET CROW,81
21,テレフォン feat.ビヨンセ,レディー・ガガ,80
22,ベイビー feat.リュダクリス,ジャスティン・ビーバー,79
23,ゴー・ドゥー,ヨンシー,78
24,モーグリーズ・ロード,マリーナ・アンド・ザ・ダイアモンズ,77
25,カーニバる?,ナオト・インティライミ,76
26,ゾッ婚ディション,大塚愛,75
27,ウィンドウ・シート,エリカ・バドゥ,74
28,抱きしめていたい,森友嵐士,73
29,大切なキモチ,Love,72
30,魔法の料理〜君から君へ〜,BUMP OF CHICKEN,71
31,VICTORY,EXILE,70
32,また君に恋してる,坂本冬美,69
33,Microphone,浜崎あゆみ,68
34,あいたい気持ち,Hanah,67
35,FAKE feat.安室奈美恵,AI,66
36,さくらガール,NEWS,65
37,マターズ・アット・オール,キッズ・イン・グラス・ハウス,64
38,仲間,ケツメイシ,63
39,フォー・アナザー・デイ,ニッキー,62
40,サヨナラホームラン,スガシカオ,61
41,フレンチ・バスターズ,インスペクター・クルーゾ,60
42,ストレンジャー,DOUBLE,59
43,紅つばき,真木ことみ,58
44,愛してる,INFINITY 16 welcomez 若旦那,57
45,黄昏シネマ,あさみちゆき,56
46,ユー・アンド・アイ,セルジオ・メンデス,55
47,Love is…with KG,Tiara,54
48,ティック・トック,ケシャ,53
49,ヒマワリ〜Growing Sunflower〜,SPEED,52
50,神様の椅子,tacica,51
51,Troublemaker,嵐,50
52,GOLD,UVERworld,49
53,座・ロンリーハーツ親父バンド,加山雄三とザ・ヤンチャーズ,48
54,KEEP YOU HAPPY,THE BAWDIES,47
55,The Revolutionary,9mm Parabellum Bullet,46
56,EDGE OF THIS WORLD,MISIA,45
57,All about the Girls〜いいじゃんか Party People〜,MiChi,44
58,童神〜私の宝物〜,城南海,43
59,ワン・モア・ライ,クレイグ・デイヴィッド,42
60,バッド・ロマンス,レディー・ガガ,41
61,beat,aiko,40
62,ボニーとクライドは今夜も夢中,毛皮のマリーズ,39
63,プライベート・アイズ,ザ・バード&ザ・ビー,38
64,ホイールズ,ジェイミー・カラム,37
65,三味線旅がらす,氷川きよし,36
66,ワン・イン・ア・ライフタイム,モニカ,35
67,Apologize,GLAY,34
68,ドロップ・イット,ジョヴァンカ,33
69,イン・マイ・ヘッド,ジェイソン・デルーロ,32
70,ハートブレイク・ウォーフェア,ジョン・メイヤー,31
71,開花宣言,J.K.RADIOFISH,30
72,"kiss me,love me,kiss me",the telephones,29
73,幻の命,世界の終わり,28
74,松島紀行,水森かおり,27
75,君と虹と太陽と,AKB48,26
76,ワン・ウェイ・ロード,ジョン・バトラー・トリオ,25
77,元少年の歌,フラワーカンパニーズ,24
78,愛の旅人,瀬口侑希,23
79,ふたり花,川中美幸,22
80,バイ・ザ・スウォードfeat.アンドリュー・ストックデイル(ウルフマザー),スラッシュ,21
81,かむながら,TINGARA,20
82,人生夢太鼓,冠二郎,19
83,Tear Drop,DigiCut,18
84,桜雨,JUJU,17
85,みんなの星,シクラメン,16
86,Monster,嵐,15
87,future nova,school food punishment,14
88,フラッシュ・デリリウム,MGMT,13
89,朝が来る,YUKI,12
90,時ヲ止メテ,東方神起,11
91,トゥルー・ラヴ 1980,アッシュ,10
92,虹色の戦争,世界の終わり,9
93,B.D.K.,D.W.ニコルズ,8
94,ニード・ユー・ナウ〜いま君を愛してる,レディ・アンテベラム,7
95,時の流れに身をまかせ,徳永英明,6
96,新しいYES,Salyu,5
97,ビューティ・イン・ザ・ワールド,メイシー・グレイ,4
98,Arrietty's Song,セシル・コルベル,3
99,Stay,KEN THE 390,2
100,ストロボ,つしまみれ,1
