rank,song_title,artist_name,score
1,Monster,嵐,100
2,ベイビー feat.リュダクリス,ジャスティン・ビーバー,99
3,タカラモノ〜この声がなくなるまで〜,ナオト・インティライミ,98
4,会いたくて会いたくて,西野カナ,97
5,Sunshine Girl,moumoon,96
6,Going!,KAT-TUN,95
7,ウェイヴィング・フラッグセレブレイション・ミックス〜世界に一つの旗 with AI,ケイナーン,94
8,ありがとう,いきものがかり,93
9,仲間,ケツメイシ,92
10,ティック・トック,ケシャ,91
11,ドロップ・イット,ジョヴァンカ,90
12,ナッシン・オン・ユー,B.o.B,89
13,ダンスのように抱き寄せたい,松任谷由実,88
14,Ring a Ding Dong,木村カエラ,87
15,素直になれなくて,菅原紗由理,86
16,威風堂々,平原綾香,85
17,大切,FUNKY MONKEY BABYS,84
18,ニード・ユー・ナウ〜いま君を愛してる,レディ・アンテベラム,83
19,LOVE RAIN〜恋の雨〜,久保田利伸,82
20,LISTEN TO THE STEREO!!,GOING UNDER GROUND,81
21,ポニーテールとシュシュ,AKB48,80
22,スウーン,ケミカル・ブラザーズ,79
23,また君に恋してる,坂本冬美,78
24,ハルイロ,universe,77
25,Roulette,TETSUYA,76
26,街物語(まちものがたり),山下達郎,75
27,片想い,SQUAREHOOD,74
28,Dry Town〜Theme of Zero〜,LOVE PSYCHEDELICO,73
29,ずっと好きだった,斉藤和義,72
30,LAUGH IT OUT,RIZE with 隼人,71
31,WE ARE HERE,BRAHMAN / EGO-WRAPPIN',70
32,ロンリー,阿部真央,69
33,ベリーゲリーギャング,黒猫チェルシー,68
34,Is This Love?,BONNIE PINK,67
35,月恋歌,熊谷育美,66
36,先生,伊禮俊一,65
37,My Sweet Darlin' feat. 矢井田 瞳,HALCALI,64
38,"Life is beautiful feat. キヨサク from MONGOL800, Salyu, SHOCK EYE from 湘南乃風",Miss Monday,63
39,世界に一人のシンデレラ feat.U,PENGIN,62
40,ヘッディング・ホーム,ドノヴァン・フランケンレイター,61
41,未来-ミライ-,福原美穂,60
42,ユー・アンド・ユア・ハート,ジャック・ジョンソン,59
43,湯の町みれん,若山かずさ,58
44,サヨナラホームラン,スガシカオ,57
45,シャット・アップ・アンド・キス・ミー,オリアンティ,56
46,バクチ・ダンサー,DOES,55
47,DEVIL SIDE,VAMPS,54
48,ノット・イン・ヒズ・ガーデン,ヘイリー・セールズ,53
49,ビューティ・イン・ザ・ワールド,メイシー・グレイ,52
50,Flower Rock,FTIsland,51
51,AMBITIOUS,Dragon Ash,50
52,プランダード・マイ・ソウル,ザ・ローリング・ストーンズ,49
53,キャント・ビー・テイムド〜ワタシ革命〜,マイリー・サイラス,48
54,幸せよ、この指にとまれ,エレファントカシマシ,47
55,ハートブレイク・ウォーフェア,ジョン・メイヤー,46
56,Trust In You,JUJU,45
57,大丈夫,ヒルクライム,44
58,ノット・マイセルフ・トゥナイト,クリスティーナ・アギレラ,43
59,イッツ・オンリー・ペーパー,オゾマトリ,42
60,お願いだから…,真野恵里菜,41
61,迷子犬と雨のビート,ASIAN KUNG-FU GENERATION,40
62,言葉をきいて,ROCK'A'TRENCH,39
63,ハイビスカス,MINMI,38
64,魔法の料理〜君から君へ〜,BUMP OF CHICKEN,37
65,ねぇ,DREAMS COME TRUE,36
66,マイ・ハート,ジャスティン・ノヅカ,35
67,卯の花しぐれ,桜井くみ子,34
68,グラデーション,のあのわ,33
69,Dreamin',JASMINE,32
70,ウェイヴィング・フラッグ,ケイナーン,31
71,ニューワールド〜新しい世界へと〜,渡辺美里,30
72,夏空,Galileo Galilei,29
73,OMG,アッシャー,28
74,まなざし,Honey L Days,27
75,泣き顔スマイル,hinaco,26
76,Shadow behind,LOVE PSYCHEDELICO,25
77,バトンリレー,松任谷由実,24
78,夢見る 15歳,スマイレージ,23
79,屏風岬,立樹みか,22
80,ユー・アンド・アイ,セルジオ・メンデス,21
81,VICTORY,EXILE,20
82,テレフォン feat.ビヨンセ,レディー・ガガ,19
83,Thousand Enemies,Girls Dead Monster,18
84,乱反射ガール,土岐麻子,17
85,ノット・アフレイド,エミネム,16
86,カリフォルニア・ガールズ,ケイティ・ペリーfeatスヌープ・ドッグ,15
87,Run Run Run,OKAMOTO'S,14
88,フレンチ・バスターズ,インスペクター・クルーゾ,13
89,ギフト,JAY'S GARDEN,12
90,エヴリシング,ジョヴァンカ,11
91,HAPPY,BUMP OF CHICKEN,10
92,ホワットエバー,オアシス,9
93,ハローグッバイ,辻詩音,8
94,リメンバー,キマグレン,7
95,ニライカナイ,Cocco,6
96,裸の太陽,ユニコーン,5
97,スクリブル,アンダーワールド,4
98,コンプリケイション,ROOKiEZ is PUNK'D,3
99,IT'S ALL RIGHT,大黒摩季,2
100,NACHO ROLL,SHAKALABBITS,1
