rank,song_title,artist_name,score
1,さくらガール,NEWS,100
2,ソラニン,ASIAN KUNG-FU GENERATION,99
3,GOLD,UVERworld,98
4,beat,aiko,97
5,FAKE feat.安室奈美恵,AI,96
6,ユー・アンド・アイ,セルジオ・メンデス,95
7,ゴー・ドゥー,ヨンシー,94
8,ナチュラルに恋して,Perfume,93
9,時の流れに身をまかせ,徳永英明,92
10,フォー・ユア・エンターテイメント,アダム・ランバート,91
11,桜雨,JUJU,90
12,never cry,舞花,89
13,時ヲ止メテ,東方神起,88
14,Troublemaker,嵐,87
15,三味線旅がらす,氷川きよし,86
16,SAKURA,MONKEY MAJIK,85
17,抱きしめていたい,森友嵐士,84
18,Love■Wars,Queen & Elizabeth,83
19,キミがいるから,Kylee,82
20,ふたり花,川中美幸,81
21,BYE BYE,加藤ミリヤ,80
22,ハルラブ2,Juliet,79
23,HOT DOG,THE BAWDIES,78
24,スーパースター,SAY,77
25,アリス,アヴリル・ラヴィーン,76
26,さくら,ケツメイシ,75
27,ティック・トック,ケシャ,74
28,希望という名の光,山下達郎,73
29,イン・マイ・ヘッド,ジェイソン・デルーロ,72
30,帰りたいよ,熊谷育美,71
31,ワン・ウェイ・ロード,ジョン・バトラー・トリオ,70
32,アジアの海賊,坂本冬美,69
33,プライベート・アイズ,ザ・バード&ザ・ビー,68
34,ゾッ婚ディション,大塚愛,67
35,新しいYES,Salyu,66
36,マシュ・ケ・ナダ,セルジオ・メンデス,65
37,カーニバる?,ナオト・インティライミ,64
38,マターズ・アット・オール,キッズ・イン・グラス・ハウス,63
39,OMG,アッシャー,62
40,バイ・ザ・スウォードfeat.アンドリュー・ストックデイル(ウルフマザー),スラッシュ,61
41,will,V6,60
42,ノスタルジア,いきものがかり,59
43,桜坂,福山雅治,58
44,Love is…,Tiara with KG,57
45,ずっと好きだった,斉藤和義,56
46,リフレイン,moumoon,55
47,Best Friend,西野カナ,54
48,don't cry anymore,miwa,53
49,さくら(独唱),森山直太朗,52
50,ベイビー feat.リュダクリス,ジャスティン・ビーバー,51
51,テレフォン feat.ビヨンセ,レディー・ガガ,50
52,女…そして女,音羽しのぶ,49
53,Distance,和紗,48
54,桜の栞,AKB48,47
55,また君に恋してる,坂本冬美,46
56,CHE.R.RY,YUI,45
57,元少年の歌,フラワーカンパニーズ,44
58,トゥルー・ラヴ 1980,アッシュ,43
59,開花宣言,J.K.RADIOFISH,42
60,『リアルでゴメン…』,近藤夏子,41
61,アイ・プット・ア・スペル・オン・ユー,ジェフ・ベック,40
62,Change,Every Little Thing,39
63,アルマーダ・ラティーナ,サイプレス・ヒル,38
64,ウィンドウ・シート,エリカ・バドゥ,37
65,FAR AWAY,谷村奈南,36
66,ヒドゥン・ソーツ,ラスマス・フェイバー,35
67,パリス・ナイト/ニューヨーク・モーニング,コリーヌ・ベイリー・レイ,34
68,勇気100%,NYC,33
69,輝く人,アンジェラ・アキ,32
70,B.D.K.,D.W.ニコルズ,31
71,朝が来る,YUKI,30
72,ホントだよ,柴咲コウ,29
73,バッド・ロマンス,レディー・ガガ,28
74,ロケット,ゴールドフラップ,27
75,初恋,奥華子,26
76,ライオン,遊助,25
77,愛してる,INFINITY 16 welcomez 若旦那,24
78,ビューティ・イン・ザ・ワールド,メイシー・グレイ,23
79,紅つばき,真木ことみ,22
80,サクラサク,北乃きい,21
81,Sakura,レミオロメン,20
82,モーグリーズ・ロード,マリーナ・アンド・ザ・ダイアモンズ,19
83,フラッシュ・デリリウム,MGMT,18
84,魔法の料理〜君から君へ〜,BUMP OF CHICKEN,17
85,アルクアラウンド,サカナクション,16
86,フレンチ・バスターズ,インスペクター・クルーゾ,15
87,エヴリシング・トゥ・ミー,モニカ,14
88,シネマ・イタリアーノ,ケイト・ハドソン,13
89,マイ・ハート,ジャスティン・ノヅカ,12
90,ずっと,東京スカパラダイスオーケストラ,11
91,MAMA AFRICA,Leyona × FUNKIST × Latyr Sy,10
92,Supalover,Ovall,9
93,桜の時,aiko,8
94,スタイロ,ゴリラズ,7
95,フォー・アナザー・デイ,ニッキー,6
96,TRAIN,ONE☆DRAFT,5
97,桜色舞うころ,中島美嘉,4
98,ハートブレイク・ウォーフェア,ジョン・メイヤー,3
99,All about the Girls〜いいじゃんか Party People〜,MiChi,2
100,青空片想い,SKE48,1
