rank,song_title,artist_name,score
1,Subtitle,Official髭男dism,100
2,KICK BACK,米津玄師,99
3,想花,Kis-My-Ft2,98
4,Blue Moon,NiziU,97
5,First Love,宇多田ヒカル,96
6,ここにはないもの,乃木坂46,95
7,新時代 (ウタ from ONE PIECE FILM RED),Ado,94
8,ミックスナッツ,Official髭男dism,93
9,第ゼロ感,10-FEET,92
10,Overdose,なとり,91
11,W / X / Y,Tani Yuuki,90
12,祝福,YOASOBI,89
13,クリスマスソング,back number,88
14,CASE 143,Stray Kids,87
15,ダンスホール,Mrs.GREEN APPLE,86
16,アイラブユー,back number,85
17,Habit,SEKAI NO OWARI,84
18,私は最強 (ウタ from ONE PIECE FILM RED),Ado,83
19,シンデレラボーイ,Saucy Dog,82
20,ツキヨミ,King & Prince,81
21,クリスマスイブ,優里,80
22,Soranji,Mrs.GREEN APPLE,79
23,ドライフラワー,優里,78
24,水平線,back number,77
25,すずめ (feat. 十明),RADWIMPS,76
26,ANTIFRAGILE,LE SSERAFIM,75
27,スターマイン,Da-iCE,74
28,もう一度,Tani Yuuki,73
29,SOUVENIR,BUMP OF CHICKEN,72
30,ベテルギウス,優里,71
31,SPECTRA,INI,70
32,恋人たちのクリスマス,マライア・キャリー,69
33,カナタハルカ,RADWIMPS,68
34,残響散歌,Aimer(エメ),67
35,なんでもないよ、,マカロニえんぴつ,66
36,ちゅ、多様性。,ano,65
37,逆光 (ウタ from ONE PIECE FILM RED),Ado,64
38,色彩,yama,63
39,Melody,8LOOM,62
40,ウタカタララバイ (ウタ from ONE PIECE FILM RED),Ado,61
41,愛とか恋とか,Novelbright,60
42,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ",MAISONdes,59
43,Pretender,Official髭男dism,58
44,DOGLAND,PEOPLE 1,57
45,Forever or Never,8LOOM,56
46,Stardom,King Gnu,55
47,夜に駆ける,YOASOBI,54
48,恋だろ,wacci,53
49,群青,YOASOBI,52
50,Dreamers,Jung Kook,51
51,CHAINSAW BLOOD,Vaundy,50
52,本当はね、,ヤングスキニー,49
53,私は最強,Mrs.GREEN APPLE,48
54,可愛くてごめん (feat. かぴ),HoneyWorks,47
55,白い恋人達,桑田佳祐,46
56,残機,ずっと真夜中でいいのに。,45
57,怪獣の花唄,Vaundy,44
58,クリスマス・イブ,山下達郎,43
59,Dynamite,BTS,42
60,Cry Baby,Official髭男dism,41
61,カメレオン,King Gnu,40
62,After LIKE,IVE,39
63,CITRUS,Da-iCE,38
64,マリーゴールド,あいみょん,37
65,ヒロイン,back number,36
66,Deep down,Aimer(エメ),35
67,いつか,Saucy Dog,34
68,Baby U,風男塾,33
69,Come Again,8LOOM,32
70,きらり,藤井風,31
71,grace,藤井風,30
72,115万キロのフィルム,Official髭男dism,29
73,レオ,優里,28
74,BLACK TIGER,ZOOL,27
75,高嶺の花子さん,back number,26
76,サンタ・テル・ミー,アリアナ・グランデ,25
77,silent,SEKAI NO OWARI,24
78,Talk that Talk,TWICE,23
79,綺羅キラー (feat. Mori Calliope),ずっと真夜中でいいのに。,22
80,I LOVE…,Official髭男dism,21
81,怪物,YOASOBI,20
82,Butter,BTS,19
83,サウダージ,ポルノグラフィティ,18
84,バニラ,きゃない,17
85,踊り子,Vaundy,16
86,シャッター,優里,15
87,倶(とも)に,中島みゆき,14
88,エジソン,水曜日のカンパネラ,13
89,Join Us!,Little Glee Monster,12
90,Mela!,緑黄色社会,11
91,Under the skin,&TEAM,10
92,ベルベットの詩,back number,9
93,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,8
94,白日,King Gnu,7
95,君の花になる,8LOOM,6
96,Hype Boy,NewJeans,5
97,青と夏,Mrs.GREEN APPLE,4
98,銀の龍の背に乗って,中島みゆき,3
99,逆夢,King Gnu,2
100,ボイジャー,私立恵比寿中学,1
