rank,song_title,artist_name,score
1,五月雨よ,櫻坂46,100
2,残響散歌,Aimer(エメ),99
3,ブラザービート,Snow Man,98
4,CALL 119,INI,97
5,カメレオン,King Gnu,96
6,シンデレラボーイ,Saucy Dog,95
7,Still Life,BIGBANG,94
8,ベテルギウス,優里,93
9,W / X / Y,Tani Yuuki,92
10,ドライフラワー,優里,91
11,喜劇,星野源,90
12,なんでもないよ、,マカロニえんぴつ,89
13,Butter,BTS,88
14,水平線,back number,87
15,Bye-Good-Bye,BE:FIRST,86
16,Voltage,ITZY,85
17,逆夢,King Gnu,84
18,一途,King Gnu,83
19,Move The Soul,JO1,82
20,シャッター,優里,81
21,CITRUS,Da-iCE,80
22,LOVE DIVE,IVE,79
23,Dynamite,BTS,78
24,夜に駆ける,YOASOBI,77
25,群青,YOASOBI,76
26,マジLOVEスターリッシュツアーズ,ST☆RISH,75
27,Cry Baby,Official髭男dism,74
28,怪物,YOASOBI,73
29,きらり,藤井風,72
30,恋風邪にのせて,Vaundy,71
31,まつり,藤井風,70
32,Permission to Dance,BTS,69
33,WA DA DA,Kep1er,68
34,勿忘,Awesome City Club,67
35,双葉,あいみょん,66
36,Actually…,乃木坂46,65
37,レオ,優里,64
38,踊,Ado,63
39,Pretender,Official髭男dism,62
40,魔法の絨毯,川崎鷹也,61
41,踊り子,Vaundy,60
42,永遠,Mr.Children,59
43,うるうびと,RADWIMPS,58
44,いつか,Saucy Dog,57
45,ステイ,ザ・キッド・ラロイxジャスティン・ビーバー,56
46,廻廻奇譚,Eve,55
47,YOKAZE,変態紳士クラブ,54
48,The Feels,TWICE,53
49,U,TREASURE,52
50,月の椀,サカナクション,51
51,ハート,あいみょん,50
52,ニュー・マイ・ノーマル,Mrs.GREEN APPLE,49
53,マリーゴールド,あいみょん,48
54,心という名の不可解,Ado,47
55,虹,菅田将暉,46
56,春を告げる,yama,45
57,Mela!,緑黄色社会,44
58,O.O,NMIXX,43
59,I LOVE…,Official髭男dism,42
60,魔法にかけられて,Saucy Dog,41
61,阿修羅ちゃん,Ado,40
62,三原色,YOASOBI,39
63,ELEVEN,IVE,38
64,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,37
65,怪獣の花唄,Vaundy,36
66,猫,DISH//,35
67,のびしろ,Creepy Nuts,34
68,うっせぇわ,Ado,33
69,ツキミソウ,Novelbright,32
70,Voice,Superfly,31
71,裸の勇者,Vaundy,30
72,桜が降る夜は,あいみょん,29
73,白日,King Gnu,28
74,アルデバラン,AI,27
75,スパークル,幾田りら,26
76,115万キロのフィルム,Official髭男dism,25
77,ばかまじめ,Creepy Nuts×Ayase×幾田りら,24
78,さくら,ケツメイシ,23
79,俺こそオンリーワン,MORISAKI WIN,22
80,"Stand by me, Stand by you.",平井大,21
81,ギラギラ,Ado,20
82,茉莉花 -Jasmine-,iScream,19
83,炎,LiSA,18
84,バン・バン feat. エド・シーラン,カミラ・カベロ,17
85,ミラーチューン,ずっと真夜中でいいのに。,16
86,裸の心,あいみょん,15
87,Lemon,米津玄師,14
88,ミライチズ,夜のひと笑い,13
89,悪魔の子,ヒグチアイ,12
90,もう少しだけ,YOASOBI,11
91,常緑,大橋ちっぽけ,10
92,恋人ごっこ,マカロニえんぴつ,9
93,HAPPY TEARS feat. Aile The Shota,Novel Core,8
94,ヨワネハキ,"MAISONdes feat.和ぬか, asmi",7
95,高嶺の花子さん,back number,6
96,POP SONG,米津玄師,5
97,TEMPLATE,星街すいせい,4
98,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,3
99,ハルカ,YOASOBI,2
100,不可幸力,Vaundy,1
