アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Mr.Children,HANABI,100,https://open.spotify.com/track/0AU7xhipAm9Saq0k8A9Iua,66,67,./downloaded_mp3/Mr.Children_HANABI.mp3
GIRL NEXT DOOR,偶然の確率,99,https://open.spotify.com/track/6xGyVfy4Gaq4UVKuIhQ06P,29,36,./downloaded_mp3/GIRL NEXT DOOR_偶然の確率.mp3
Sonar Pocket,Promise,97,https://open.spotify.com/track/1e9PWezGbR96zLyY7OZHfN,41,25,./downloaded_mp3/Sonar Pocket_Promise.mp3
KinKi Kids,Secret Code,96,https://open.spotify.com/track/6n2BAhBWCtepSDUb4zXAT7,55,19,./downloaded_mp3/KinKi Kids_Secret Code.mp3
嵐,truth,95,https://open.spotify.com/track/6TWPTr6DdDpjkf9wYkHz8v,66,52,./downloaded_mp3/嵐_truth.mp3
中孝介,絆,94,https://open.spotify.com/track/2WwTEHhWeShonpZtFtwByN,35,5,./downloaded_mp3/中孝介_絆.mp3
スガシカオ,コノユビトマレ,93,https://open.spotify.com/track/6xxpPUjghCQTXGS9i4QHZW,42,23,./downloaded_mp3/スガシカオ_コノユビトマレ.mp3
くるり,さよならリグレット,91,https://open.spotify.com/track/1quydvDHYcl6g9L1D0nsIL,51,35,./downloaded_mp3/くるり_さよならリグレット.mp3
藤岡藤巻と大橋のぞみ,崖の上のポニョ,88,https://open.spotify.com/track/631B0Vtr5oMc6GJJNXZLnp,24,40,./downloaded_mp3/藤岡藤巻と大橋のぞみ_崖の上のポニョ.mp3
HOME MADE 家族,Come Back Home,86,https://open.spotify.com/track/2DGGDS0YR4e1NKbP8PQhWN,44,13,./downloaded_mp3/HOME MADE 家族_Come Back Home.mp3
湘南乃風,恋時雨,84,https://open.spotify.com/track/41Ke7nao0MI5orECZNEiyN,55,47,./downloaded_mp3/湘南乃風_恋時雨.mp3
MONKEY MAJIK,ただ、ありがとう,83,https://open.spotify.com/track/3ayTR482XA5dvsAiPU3di6,49,48,./downloaded_mp3/MONKEY MAJIK_ただ、ありがとう.mp3
