アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
新垣結衣,赤い糸,100,https://open.spotify.com/track/7rF5kk0MnpV9Q96iUbF3wy,30,41,./downloaded_mp3/新垣結衣_赤い糸.mp3
SEAMO,Continue,99,https://open.spotify.com/track/6f0nSkIgrc01mEk4G5kWau,41,40,./downloaded_mp3/SEAMO_Continue.mp3
いきものがかり,プラネタリウム,98,https://open.spotify.com/track/732XyhBMWmdD5PU3RwB4JC,63,33,./downloaded_mp3/いきものがかり_プラネタリウム.mp3
ASIAN KUNG-FU GENERATION,藤沢ルーザー,96,https://open.spotify.com/track/1EHsyVTxdGKZJiUYnR5yET,61,34,./downloaded_mp3/ASIAN KUNG-FU GENERATION_藤沢ルーザー.mp3
KOH+,最愛,90,https://open.spotify.com/track/2G3Trax4UVJFd3J7NhQMhN,36,44,./downloaded_mp3/KOH+_最愛.mp3
MiChi,PROMiSE,88,https://open.spotify.com/track/2HPTiNuHKxvk0sWKShX4La,17,24,./downloaded_mp3/MiChi_PROMiSE.mp3
EXILE,Ti Amo,87,https://open.spotify.com/track/6YFewEWHZB04bJfGYgbYCC,60,48,./downloaded_mp3/EXILE_Ti Amo.mp3
mihimaru GT,幸せになろう,86,https://open.spotify.com/track/4Q0PA52oJqULLEmr7ENYD7,45,39,./downloaded_mp3/mihimaru GT_幸せになろう.mp3
倖田來未,TABOO,82,https://open.spotify.com/track/5nMsLedvmsJJUwO44jLjKw,56,40,./downloaded_mp3/倖田來未_TABOO.mp3
SCANDAL,DOLL,78,https://open.spotify.com/track/2zVsE0CoP8GGk3Hns2eUB5,48,32,./downloaded_mp3/SCANDAL_DOLL.mp3
NEWS,Happy Birthday,76,https://open.spotify.com/track/4g5MvKFxgjEM7qF4Vbs5My,54,18,./downloaded_mp3/NEWS_Happy Birthday.mp3
RAG FAIR,Good Good Day!,75,https://open.spotify.com/track/1MGIc4iRrfOW0kfoQKLlSy,20,7,./downloaded_mp3/RAG FAIR_Good Good Day!.mp3
GIRL NEXT DOOR,Drive away,74,https://open.spotify.com/track/35yJt1XMejl7HWfTZlIZUx,29,24,./downloaded_mp3/GIRL NEXT DOOR_Drive away.mp3
スピッツ,若葉,73,https://open.spotify.com/track/4cPlquVrHIpFpajHvZaICR,66,39,./downloaded_mp3/スピッツ_若葉.mp3
スケルト・エイト・バンビーノ,冬唄,72,https://open.spotify.com/track/0gdau5fXKhBAP4ucF088uw,15,15,./downloaded_mp3/スケルト・エイト・バンビーノ_冬唄.mp3
ポルノグラフィティ,"Love,too Death,too",70,https://open.spotify.com/track/6DIFC4ApdS7HdVyQZ51cKI,62,25,"./downloaded_mp3/ポルノグラフィティ_Love,too Death,too.mp3"
馬場俊英,いつか君に追い風が,67,https://open.spotify.com/track/1ejsNLTWUhz1V6VIfDoGbG,21,16,./downloaded_mp3/馬場俊英_いつか君に追い風が.mp3
コブクロ,時の足音,66,https://open.spotify.com/track/0ViUlnRMrbmuzGyqWbJc0j,59,41,./downloaded_mp3/コブクロ_時の足音.mp3
