アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
ＨＯＭＥ　ＭＡＤＥ　家族,おぼえてる。,95,https://open.spotify.com/track/6xvVaMJqdawujDS4MkG4Dv,44,19,./downloaded_mp3/ＨＯＭＥ　ＭＡＤＥ　家族_おぼえてる。.mp3
ケツメイシ,出会いのかけら,87,https://open.spotify.com/track/6doG5A9BRiQjWEsyBtkkSF,57,44,./downloaded_mp3/ケツメイシ_出会いのかけら.mp3
大橋　卓弥,はじまりの歌,85,https://open.spotify.com/track/5lmFKtTHZ8xTNTSTaOefE4,31,27,./downloaded_mp3/大橋　卓弥_はじまりの歌.mp3
Ｓｕｐｅｒｆｌｙ,愛をこめて花束を,84,https://open.spotify.com/track/7CmWXD3w1xOO53AAO4LRVQ,59,71,./downloaded_mp3/Superfly_愛をこめて花束を.mp3
絢香,手をつなごう,73,https://open.spotify.com/track/1QoCVPSbayKifYbYIVDMV6,55,46,./downloaded_mp3/絢香_手をつなごう.mp3
ＥＴ−ＫＩＮＧ,晴レルヤ,63,https://open.spotify.com/track/1IfjNzzMnszOiiC9GreVBH,43,24,./downloaded_mp3/ＥＴ−ＫＩＮＧ_晴レルヤ.mp3
ゆず,ストーリー,62,https://open.spotify.com/track/2uc6vCYdbML7v2wMX7yyds,56,29,./downloaded_mp3/ゆず_ストーリー.mp3
ＲＡＤＷＩＭＰＳ,オーダーメイド,57,https://open.spotify.com/track/1WxQyR4cVfBMbwldZ0vNGn,75,49,./downloaded_mp3/ＲＡＤＷＩＭＰＳ_オーダーメイド.mp3
奥　華子,手紙,47,https://open.spotify.com/track/5PRnczMFS4WcHfAXNnTD43,40,9,./downloaded_mp3/奥　華子_手紙.mp3
中ノ森ＢＡＮＤ,風になりたい,37,https://open.spotify.com/track/2drxMvHdEqlXAER7BtuY8t,13,6,./downloaded_mp3/中ノ森ＢＡＮＤ_風になりたい.mp3
ASIAN KUNG-FU GENERATION,転がる岩、君に朝が降る,31,https://open.spotify.com/track/33cvF54sRDtyflQJJ4fjbb,61,52,./downloaded_mp3/ASIAN KUNG-FU GENERATION_転がる岩、君に朝が降る.mp3
レミオロメン,粉雪,20,https://open.spotify.com/track/1Vimcaq6kgTq6xgHSnr4pS,52,63,./downloaded_mp3/レミオロメン_粉雪.mp3
ＯＮＥ☆ＤＲＡＦＴ,一歩一歩〜終わりなき道しるべ〜,18,https://open.spotify.com/track/0O4h2EX4nmCxnM2QYWcL1X,33,23,./downloaded_mp3/ＯＮＥ☆ＤＲＡＦＴ_一歩一歩〜終わりなき道しるべ〜.mp3
海老沢　タケヲ,ハルクル,16,https://open.spotify.com/track/5AI3Jg9ZfcMzfaenkylbaH,0,0,./downloaded_mp3/海老沢　タケヲ_ハルクル.mp3
ＣＯＬＯＲ,君のいない道,15,https://open.spotify.com/track/1jOLRY5kqTzEHbZSpMPwcS,31,27,./downloaded_mp3/ＣＯＬＯＲ_君のいない道.mp3
瀬口　侑希,幸せになってね,9,https://open.spotify.com/track/5q1drrfc2rhIVlsPUxptBq,9,0,./downloaded_mp3/瀬口　侑希_幸せになってね.mp3
ＲＡＧ　ＦＡＩＲ,早春ラプソディ,6,https://open.spotify.com/track/6JdnNhnSA2vzUDfMyLSfwu,20,3,./downloaded_mp3/ＲＡＧ　ＦＡＩＲ_早春ラプソディ.mp3
