アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
キマグレン,LIFE,99,https://open.spotify.com/track/0OteDMairtABHrHUHjuAK1,39,56,./downloaded_mp3/キマグレン_LIFE.mp3
絢香,おかえり,98,https://open.spotify.com/track/1aEJTljLDeDeQgxtQHrhmz,55,42,./downloaded_mp3/絢香_おかえり.mp3
Aqua Timez,虹,97,https://open.spotify.com/track/4xSh6jogaOSkWjASpxFSdp,53,58,./downloaded_mp3/Aqua Timez_虹.mp3
スガシカオ,NOBODY KNOWS,96,https://open.spotify.com/track/34SZP6DAcclRn88LspsVyh,42,29,./downloaded_mp3/スガシカオ_NOBODY KNOWS.mp3
NEWS,SUMMER TIME,95,https://open.spotify.com/track/5HRHKhyoOUjsnbbvj8Vm5b,54,36,./downloaded_mp3/NEWS_SUMMER TIME.mp3
竹内まりや,幸せのものさし,91,https://open.spotify.com/track/1g0STNvKUEKK6xSFOcZKVR,59,42,./downloaded_mp3/竹内まりや_幸せのものさし.mp3
SEAMO,MOTHER,87,https://open.spotify.com/track/45KeRxQiU1cHUFJrhnl1rw,41,24,./downloaded_mp3/SEAMO_MOTHER.mp3
Superfly,Hi-Five,86,https://open.spotify.com/track/1w2yONa3yfqAHyY5tqFosU,59,35,./downloaded_mp3/Superfly_Hi-Five.mp3
オトナモード,グライダー,84,https://open.spotify.com/track/1vjQan5gKM5J1gUQPzaOND,6,4,./downloaded_mp3/オトナモード_グライダー.mp3
Base Ball Bear,changes,83,https://open.spotify.com/track/6TXCy6LFfJT0E0jMONbqLX,38,26,./downloaded_mp3/Base Ball Bear_changes.mp3
宇多田ヒカル,Prisoner Of Love,81,https://open.spotify.com/track/4a9xOJC6kgknv7cU4D99Ha,73,60,./downloaded_mp3/宇多田ヒカル_Prisoner Of Love.mp3
羞恥心,羞恥心,75,https://open.spotify.com/track/770OfNzKAmIB086QKEZ0Lz,22,38,./downloaded_mp3/羞恥心_羞恥心.mp3
GReeeeN,キセキ,74,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,62,57,./downloaded_mp3/GReeeeN_キセキ.mp3
Micro,踊れ,72,https://open.spotify.com/track/5u8EIsbvNIW2Q24FTDOREm,30,22,./downloaded_mp3/Micro_踊れ.mp3
