アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
SPEED,あしたの空,99,https://open.spotify.com/track/6xWzcdTib57eooCp97ApLF,47,27,./downloaded_mp3/SPEED_あしたの空.mp3
嵐,Beautiful days,98,https://open.spotify.com/track/309EElyk6QFrJu9MMbz52k,66,49,./downloaded_mp3/嵐_Beautiful days.mp3
青山テルマ,守りたいもの,97,https://open.spotify.com/track/33Na7YWeNhakeSQDJQDKOx,48,27,./downloaded_mp3/青山テルマ_守りたいもの.mp3
中島美嘉,ORION,96,https://open.spotify.com/track/5qRiFTBYluZppQaxp5bGmK,54,56,./downloaded_mp3/中島美嘉_ORION.mp3
辻詩音,Candy kicks,92,https://open.spotify.com/track/7i4e4vHvM9OVdPDlWfDslY,29,5,./downloaded_mp3/辻詩音_Candy kicks.mp3
ステレオポニー,ヒトヒラのハナビラ,90,https://open.spotify.com/track/48unUqNPkVVLtYHQLArPN6,40,48,./downloaded_mp3/ステレオポニー_ヒトヒラのハナビラ.mp3
FUNKY MONKEY BABYS,希望の唄,89,https://open.spotify.com/track/3OIxqlYZbkvEMxsyhDLR8x,53,50,./downloaded_mp3/FUNKY MONKEY BABYS_希望の唄.mp3
平原綾香,ノクターン,88,https://open.spotify.com/track/50IBKEeffCZ2Tsp04y2Ulz,43,10,./downloaded_mp3/平原綾香_ノクターン.mp3
コブクロ,時の足音,86,https://open.spotify.com/track/0ViUlnRMrbmuzGyqWbJc0j,59,41,./downloaded_mp3/コブクロ_時の足音.mp3
Perfume,Dream Fighter,85,https://open.spotify.com/track/2PMhWcwvDM5rx4jsIlSTVQ,57,38,./downloaded_mp3/Perfume_Dream Fighter.mp3
GIRL NEXT DOOR,情熱の代償,83,https://open.spotify.com/track/0o9Yqji63OfVcZNXcJnzpG,29,29,./downloaded_mp3/GIRL NEXT DOOR_情熱の代償.mp3
YUI,I'll be,82,https://open.spotify.com/track/39m2NztaQ32ntyEj4SMvno,57,28,./downloaded_mp3/YUI_I'll be.mp3
ゆず,シシカバブー,81,https://open.spotify.com/track/3tFhoGUIbNFIQdq1GlXceA,56,27,./downloaded_mp3/ゆず_シシカバブー.mp3
やなわらばー,ぷれぜんと,80,https://open.spotify.com/track/7haANXOIRPhEX1o0BQBDgP,27,1,./downloaded_mp3/やなわらばー_ぷれぜんと.mp3
MiChi,PROMiSE,79,https://open.spotify.com/track/2HPTiNuHKxvk0sWKShX4La,17,24,./downloaded_mp3/MiChi_PROMiSE.mp3
小田和正,今日も どこかで,77,https://open.spotify.com/track/0lMh8vC7P0Ri6yL1JRGL1D,53,44,./downloaded_mp3/小田和正_今日も どこかで.mp3
チャットモンチー,染まるよ,76,https://open.spotify.com/track/772gX6ES5xUFl1CiNaaoyE,44,44,./downloaded_mp3/チャットモンチー_染まるよ.mp3
スピッツ,若葉,71,https://open.spotify.com/track/4cPlquVrHIpFpajHvZaICR,66,39,./downloaded_mp3/スピッツ_若葉.mp3
CHEMISTRY,恋する雪 愛する空,64,https://open.spotify.com/track/1EiCMx1NTAlfsi1jtvxqY0,49,24,./downloaded_mp3/CHEMISTRY_恋する雪 愛する空.mp3
福原美穂,優しい赤,62,https://open.spotify.com/track/7wefUisHEmepsHLKzcAWKT,35,23,./downloaded_mp3/福原美穂_優しい赤.mp3
COLOR,Miss you,60,https://open.spotify.com/track/6dJROlVCyMAL1LA1BNdBMu,31,23,./downloaded_mp3/COLOR_Miss you.mp3
一青窈,はじめて,58,https://open.spotify.com/track/1xTAX8fRoJw4mSSw2l4Ew7,48,8,./downloaded_mp3/一青窈_はじめて.mp3
Hi-Fi CAMP,恋,54,https://open.spotify.com/track/6Y2LuM8McMxJtvcR4A860s,27,25,./downloaded_mp3/Hi-Fi CAMP_恋.mp3
UNCHAIN,Across The Sky,52,https://open.spotify.com/track/1qsm9RJ2eeiinCvAcAVTVP,33,7,./downloaded_mp3/UNCHAIN_Across The Sky.mp3
SEAMO,Continue,50,https://open.spotify.com/track/6f0nSkIgrc01mEk4G5kWau,41,40,./downloaded_mp3/SEAMO_Continue.mp3
EMI MARIA,愛と夢のあいだで,42,https://open.spotify.com/track/5trNsnrotyidFot5xdbyQ8,37,14,./downloaded_mp3/EMI MARIA_愛と夢のあいだで.mp3
Hey!Say!JUMP,真夜中のシャドーボーイ,41,https://open.spotify.com/track/4FvxdYw7mVm7mkQbfn1TKw,57,44,./downloaded_mp3/Hey!Say!JUMP_真夜中のシャドーボーイ.mp3
榎本くるみ,冒険彗星,36,https://open.spotify.com/track/1CD3Yx9ppBkoAaKdlXCiJ4,14,30,./downloaded_mp3/榎本くるみ_冒険彗星.mp3
いきものがかり,プラネタリウム,31,https://open.spotify.com/track/732XyhBMWmdD5PU3RwB4JC,63,33,./downloaded_mp3/いきものがかり_プラネタリウム.mp3
宇多田ヒカル,Eternally,30,https://open.spotify.com/track/7jodXMK1l3lwHLXVHfZS6g,73,46,./downloaded_mp3/宇多田ヒカル_Eternally.mp3
ASIAN KUNG-FU GENERATION,藤沢ルーザー,28,https://open.spotify.com/track/1EHsyVTxdGKZJiUYnR5yET,61,34,./downloaded_mp3/ASIAN KUNG-FU GENERATION_藤沢ルーザー.mp3
BONNIE PINK,CHAIN,26,https://open.spotify.com/track/7cDbIvzi5XxtbXXpTfK4fg,41,9,./downloaded_mp3/BONNIE PINK_CHAIN.mp3
Dragon Ash,繋がりSUNSET,24,https://open.spotify.com/track/1u85K0KK9uw6Ubj3dOq5PE,48,14,./downloaded_mp3/Dragon Ash_繋がりSUNSET.mp3
SCANDAL,DOLL,23,https://open.spotify.com/track/2zVsE0CoP8GGk3Hns2eUB5,48,32,./downloaded_mp3/SCANDAL_DOLL.mp3
BRIGHT,I'll Be There,21,https://open.spotify.com/track/2e5m7H47TBMAyGRQt4lUOy,19,5,./downloaded_mp3/BRIGHT_I'll Be There.mp3
レミオロメン,翼,17,https://open.spotify.com/track/1zs9N8uN1230UxKBNpXoms,52,31,./downloaded_mp3/レミオロメン_翼.mp3
SOFFet,花,12,https://open.spotify.com/track/3fzLQxJudxawKvM0yRrATr,27,8,./downloaded_mp3/SOFFet_花.mp3
mihimaru GT,幸せになろう,11,https://open.spotify.com/track/4Q0PA52oJqULLEmr7ENYD7,45,39,./downloaded_mp3/mihimaru GT_幸せになろう.mp3
NEWS,Happy Birthday,9,https://open.spotify.com/track/4g5MvKFxgjEM7qF4Vbs5My,54,18,./downloaded_mp3/NEWS_Happy Birthday.mp3
Mr.Children,花の匂い,8,https://open.spotify.com/track/7EJBp9uSUbhmCKoYaGed0v,66,40,./downloaded_mp3/Mr.Children_花の匂い.mp3
斉藤和義,おつかれさまの国,3,https://open.spotify.com/track/3RTOlTI8ca088prW33rJo7,53,36,./downloaded_mp3/斉藤和義_おつかれさまの国.mp3
