アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
YOASOBI,夜に駆ける,99,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,74,70,./downloaded_mp3/YOASOBI_夜に駆ける.mp3
米津玄師,感電,98,https://open.spotify.com/track/6H0PLsSYMzDOqhLgyOlzIj,80,71,./downloaded_mp3/米津玄師_感電.mp3
Official髭男dism,HELLO,97,https://open.spotify.com/track/2ErKrJGeDg1ff8BiaFNEJE,71,51,./downloaded_mp3/Official髭男dism_HELLO.mp3
瑛人,香水,96,https://open.spotify.com/track/2iOvMtA1u9s95NF6mJDOuT,39,50,./downloaded_mp3/瑛人_香水.mp3
NiziU,Make you happy,95,https://open.spotify.com/track/1LnJVIG1BaHTRznuOgR0yc,60,47,./downloaded_mp3/NiziU_Make you happy.mp3
嵐,カイト,94,https://open.spotify.com/track/5lo3L98nR2VpN2dM9UFJu0,66,58,./downloaded_mp3/嵐_カイト.mp3
米津玄師,Lemon,93,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72,./downloaded_mp3/米津玄師_Lemon.mp3
あいみょん,裸の心,92,https://open.spotify.com/track/11OHUXwYHjsRNysUDdO2JS,70,54,./downloaded_mp3/あいみょん_裸の心.mp3
米津玄師,カムパネルラ,90,https://open.spotify.com/track/2K4aKCOfyN1JwMWUZJiwIX,80,54,./downloaded_mp3/米津玄師_カムパネルラ.mp3
Official髭男dism,Pretender,89,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58,./downloaded_mp3/Official髭男dism_Pretender.mp3
米津玄師,馬と鹿,87,https://open.spotify.com/track/0iniTNHwqBiP4UDE1dgUpD,80,63,./downloaded_mp3/米津玄師_馬と鹿.mp3
三浦春馬,Night Diver,86,https://open.spotify.com/track/5hcWlcZE9vFMeaFaTjo1Zf,29,43,./downloaded_mp3/三浦春馬_Night Diver.mp3
米津玄師,まちがいさがし,85,https://open.spotify.com/track/1ZjoUsUbGdDrdyofWvSITO,80,55,./downloaded_mp3/米津玄師_まちがいさがし.mp3
米津玄師,パプリカ,84,https://open.spotify.com/track/3ZGLU3boyl9emMo2Jlr5Gr,80,56,./downloaded_mp3/米津玄師_パプリカ.mp3
Official髭男dism,Laughter,83,https://open.spotify.com/track/1SdwlHsv8bWHbAlIw5Jfgo,71,52,./downloaded_mp3/Official髭男dism_Laughter.mp3
あいみょん,マリーゴールド,82,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72,./downloaded_mp3/あいみょん_マリーゴールド.mp3
SixTONES,NAVIGATOR,81,https://open.spotify.com/track/135KwWixLI8EdEcxJDijdH,60,49,./downloaded_mp3/SixTONES_NAVIGATOR.mp3
米津玄師,Flamingo,79,https://open.spotify.com/track/3ILWwi1JNj3NGuuf6DzYxN,80,63,./downloaded_mp3/米津玄師_Flamingo.mp3
King Gnu,白日,78,https://open.spotify.com/track/5iF0Yf9gju6ERpAch08JsC,70,59,./downloaded_mp3/King Gnu_白日.mp3
yama,春を告げる,77,https://open.spotify.com/track/2Gmyw5Vg2X5YW2lM3OC7nD,61,63,./downloaded_mp3/yama_春を告げる.mp3
乃木坂46,Route 246,76,https://open.spotify.com/track/3x6yOfDhN7fvdrsdRwVgP3,61,42,./downloaded_mp3/乃木坂46_Route 246.mp3
Tani Yuuki,Myra,75,https://open.spotify.com/track/3YGkEsa1tSsWBVFEvwA42y,59,55,./downloaded_mp3/Tani Yuuki_Myra.mp3
YOASOBI,たぶん,74,https://open.spotify.com/track/62Lv9WcrfzJqhvYDbilJy3,74,63,./downloaded_mp3/YOASOBI_たぶん.mp3
Official髭男dism,115万キロのフィルム,73,https://open.spotify.com/track/278JqkBGkjDovOYAwE8TW7,71,67,./downloaded_mp3/Official髭男dism_115万キロのフィルム.mp3
嵐,IN THE SUMMER,71,https://open.spotify.com/track/7ovHL4kRsRy03qG8E93R2k,66,35,./downloaded_mp3/嵐_IN THE SUMMER.mp3
TWICE,Fanfare,70,https://open.spotify.com/track/49moLXpCwwantnF78yItWf,84,48,./downloaded_mp3/TWICE_Fanfare.mp3
米津玄師,迷える羊,69,https://open.spotify.com/track/6bukiujm3fiAIey2Qieimc,80,48,./downloaded_mp3/米津玄師_迷える羊.mp3
