rank,song_title,artist_name,score
1,GOAT,Number_i,100
2,唱,Ado,99
3,アイドル,YOASOBI,98
4,ケセラセラ,Mrs.GREEN APPLE,97
5,HEARTBREAKER,Kis-My-Ft2,96
6,晩餐歌,tuki.,95
7,SPECIALZ,King Gnu,94
8,怪獣の花唄,Vaundy,93
9,花になって,緑黄色社会,92
10,勇者,YOASOBI,91
11,青のすみか,キタニタツヤ,90
12,ダンスホール,Mrs.GREEN APPLE,89
13,第ゼロ感,10-FEET,88
14,SOULSOUP,Official髭男dism,87
15,ランデヴー,シャイトープ,86
16,Subtitle,Official髭男dism,85
17,Perfect Night,LE SSERAFIM,84
18,Magic,Mrs.GREEN APPLE,83
19,花,藤井風,82
20,オトナブルー,新しい学校のリーダーズ,81
21,最高到達点,SEKAI NO OWARI,80
22,Ditto,NewJeans,79
23,光の跡,星野源,78
24,I'm a mess,MY FIRST STORY,77
25,Soranji,Mrs.GREEN APPLE,76
26,more than words,羊文学,75
27,愛の花,あいみょん,74
28,ドライフラワー,優里,73
29,Seven (feat. Latto),Jung Kook,72
30,水平線,back number,71
31,晴る,ヨルシカ,70
32,OMG,NewJeans,69
33,ビリミリオン,優里,68
34,青と夏,Mrs.GREEN APPLE,67
35,新時代 (ウタ from ONE PIECE FILM RED),Ado,66
36,インフェルノ,Mrs.GREEN APPLE,65
37,高嶺の花子さん,back number,64
38,クリスマスソング,back number,63
39,絆ノ奇跡,MAN WITH A MISSION×milet,62
40,美しい鰭,スピッツ,61
41,夜に駆ける,YOASOBI,60
42,シンデレラボーイ,Saucy Dog,59
43,想望,福山雅治,58
44,マリーゴールド,あいみょん,57
45,&ME,NALALA,56
46,ミックスナッツ,Official髭男dism,55
47,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,54
48,群青,YOASOBI,53
49,W / X / Y,Tani Yuuki,52
50,HEART BEAT,YOASOBI,51
51,ETA,NewJeans,50
52,KICK BACK,米津玄師,49
53,祝福,YOASOBI,48
54,ベテルギウス,優里,47
55,僕のこと,Mrs.GREEN APPLE,46
56,Overdose,なとり,45
57,クラクラ,Ado,44
58,ラブソング,マルシィ,43
59,TOXIC,Charm Holic,42
60,ちゅ、多様性。,ano,41
61,Super Shy,NewJeans,40
62,Pretender,Official髭男dism,39
63,怪物,YOASOBI,38
64,私は最強,Mrs.GREEN APPLE,37
65,todayyyyy,[Alexandros],36
66,WINTER WITHOUT YOU,XG,35
67,逆夢,King Gnu,34
68,アイラブユー,back number,33
69,私は最強 (ウタ from ONE PIECE FILM RED),Ado,32
70,カメレオン,King Gnu,31
71,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM,30
72,アイノカタチ feat.HIDE(GReeeeN),MISIA,29
73,なんでもないよ、,マカロニえんぴつ,28
74,花束,back number,27
75,ヒロイン,back number,26
76,ANTENNA,Mrs.GREEN APPLE,25
77,白日,King Gnu,24
78,TATTOO,Official髭男dism,23
79,First Love,宇多田ヒカル,22
80,Standing Next to You,Jung Kook,21
81,AtoZ,トキメッキー,20
82,NIGHT DANCER,imase,19
83,ブルーアンビエンス (feat.asmi),Mrs.GREEN APPLE,18
84,Habit,SEKAI NO OWARI,17
85,ハッピーエンド,back number,16
86,StaRt,Mrs.GREEN APPLE,15
87,115万キロのフィルム,Official髭男dism,14
88,残響散歌,Aimer(エメ),13
89,HAPPY BIRTHDAY,back number,12
90,Lemon,米津玄師,11
91,一途,King Gnu,10
92,FEEL OR BEEF BADPOP IS DEAD,舐達麻,9
93,LEAP HIGH! 〜明日へ、めいっぱい〜,PRODUCE 101 JAPAN THE GIRLS,8
94,Hype Boy,NewJeans,7
95,HEARTRIS,NiziU,6
96,想像以上,PRODUCE 101 JAPAN THE GIRLS,5
97,ウィッシュ〜この願い〜,生田絵梨花,4
98,ANTIFRAGILE,LE SSERAFIM,3
99,踊り子,Vaundy,2
100,Mainstream,BE:FIRST,1
