rank,song_title,artist_name,score
1,Nobody's fault,櫻坂46,100
2,炎,LiSA,99
3,Dynamite,BTS,98
4,Step and a step,NiziU,97
5,虹,菅田将暉,96
6,ドライフラワー,優里,95
7,夜に駆ける,YOASOBI,94
8,紅蓮華,LiSA,93
9,三文小説,King Gnu,92
10,Make you happy,NiziU,91
11,silent,SEKAI NO OWARI,90
12,再会 (produced by Ayase),LiSA × Uru,89
13,"Stand by me, Stand by you.",平井大,88
14,廻廻奇譚,Eve,87
15,猫,DISH//,86
16,裸の心,あいみょん,85
17,感電,米津玄師,84
18,香水,瑛人,83
19,I LOVE…,Official髭男dism,82
20,白日,King Gnu,81
21,Pretender,Official髭男dism,80
22,猫 〜THE FIRST TAKE ver.〜,DISH//,79
24,千両役者,King Gnu,77
26,I CAN'T STOP ME,TWICE,75
27,クリスマスソング,back number,74
28,Life Goes On,BTS,73
29,群青,YOASOBI,72
30,うっせぇわ,Ado,71
32,魔法の絨毯,川崎鷹也,69
33,Panorama,IZ*ONE,68
34,エメラルド,back number,67
35,マリーゴールド,あいみょん,66
36,Lemon,米津玄師,65
37,カイト,嵐,64
38,かくれんぼ,優里,63
39,115万キロのフィルム,Official髭男dism,62
40,第六感,Reol,61
41,ハルジオン,YOASOBI,60
42,まちがいさがし,菅田将暉,59
43,インフェルノ,Mrs.GREEN APPLE,58
44,不可幸力,Vaundy,57
45,春を告げる,yama,56
46,Stay Gold,BTS,55
48,BETTER,TWICE,53
49,snow jam,Rin音,52
50,Myra,Tani Yuuki,51
51,宿命,Official髭男dism,50
52,Walking with you,Novelbright,49
53,イエスタデイ,Official髭男dism,48
54,恋人たちのクリスマス,マライア・キャリー,47
55,Laughter,Official髭男dism,46
56,キンモクセイ,オレンジスパイニクラブ,45
57,ぎゅっと。,もさを。,44
58,ハルノヒ,あいみょん,43
59,NEW ERA,SixTONES,42
60,アカシア,BUMP OF CHICKEN,41
61,LOST IN PARADISE feat. AKLO,ALI,40
62,たぶん,YOASOBI,39
64,Mela!,緑黄色社会,37
65,Who I Am,milet,36
66,ただ君に晴れ,ヨルシカ,35
67,花に亡霊,ヨルシカ,34
68,馬と鹿,米津玄師,33
69,ノーダウト,Official髭男dism,32
71,僕のこと,Mrs.GREEN APPLE,30
72,高嶺の花子さん,back number,29
73,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,28
74,HELLO,Official髭男dism,27
76,Feel Special,TWICE,25
77,Turning Up,嵐,24
78,Party Starters,嵐,23
79,HAPPY BIRTHDAY,back number,22
80,心音,福山雅治,21
81,Boy With Luv (feat. Halsey),BTS (防弾少年団),20
82,CITRUS,Da-iCE,19
83,青と夏,Mrs.GREEN APPLE,18
84,あなたがいることで,Uru,17
85,Whenever You Call,嵐,16
86,ハッピーエンド,back number,15
87,Lovesick Girls,BLACKPINK,14
89,恋人ごっこ,マカロニえんぴつ,12
90,Your eyes tell,BTS,11
91,アイノカタチ feat.HIDE(GReeeeN),MISIA,10
95,KISSIN' MY LIPS,Snow Man,6
97,ヒロイン,back number,4
99,Teenager Forever,King Gnu,2
100,さよならエレジー,菅田将暉,1
