rank,song_title,artist_name,score
1,炎,LiSA,100
2,紅蓮華,LiSA,99
3,Dynamite,BTS,98
4,夜に駆ける,YOASOBI,97
5,Make you happy,NiziU,96
6,香水,瑛人,95
7,感電,米津玄師,94
8,裸の心,あいみょん,93
9,猫,DISH//,92
10,ハニーメモリー,aiko,91
11,Pretender,Official髭男dism,90
12,白日,King Gnu,89
14,I LOVE…,Official髭男dism,87
15,エメラルド,back number,86
16,"Stand by me, Stand by you.",平井大,85
17,Lovesick Girls,BLACKPINK,84
18,猫 〜THE FIRST TAKE ver.〜,DISH//,83
19,Lemon,米津玄師,82
20,群青,YOASOBI,81
21,KISSIN' MY LIPS,Snow Man,80
22,マリーゴールド,あいみょん,79
24,115万キロのフィルム,Official髭男dism,77
25,アカシア,BUMP OF CHICKEN,76
26,キンモクセイ,オレンジスパイニクラブ,75
28,Stay Gold,BTS,73
29,ハルジオン,YOASOBI,72
30,春を告げる,yama,71
31,Laughter,Official髭男dism,70
32,HELLO,Official髭男dism,69
33,廻廻奇譚,Eve,68
34,第六感,Reol,67
35,インフェルノ,Mrs.GREEN APPLE,66
37,宿命,Official髭男dism,64
38,silent,SEKAI NO OWARI,63
39,イエスタデイ,Official髭男dism,62
41,ぎゅっと。,もさを。,60
42,まちがいさがし,菅田将暉,59
43,馬と鹿,米津玄師,58
44,snow jam,Rin音,57
45,How You Like That,BLACKPINK,56
46,ハルノヒ,あいみょん,55
47,ANIMA,ReoNa,54
48,Myra,Tani Yuuki,53
49,魔法の絨毯,川崎鷹也,52
50,たぶん,YOASOBI,51
51,Your eyes tell,BTS,50
52,Make A Wish (Birthday Song),NCT U,49
53,かくれんぼ,優里,48
54,花に亡霊,ヨルシカ,47
55,Walking with you,Novelbright,46
56,竈門炭治郎のうた,椎名豪 featuring 中川奈美,45
57,Whenever You Call,嵐,44
58,ノーダウト,Official髭男dism,43
59,Feel Special,TWICE,42
60,不可幸力,Vaundy,41
61,ただ君に晴れ,ヨルシカ,40
62,Night Diver,三浦春馬,39
63,青と夏,Mrs.GREEN APPLE,38
64,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,37
65,Not Shy,ITZY,36
66,Ice Cream (with Selena Gomez),BLACKPINK,35
67,ALL IN,Stray Kids,34
68,HAPPY BIRTHDAY,back number,33
69,Boy With Luv (feat. Halsey),BTS (防弾少年団),32
70,僕のこと,Mrs.GREEN APPLE,31
71,高嶺の花子さん,back number,30
72,CHILDAYS,BLOOM VASE,29
73,NEW ERA,SixTONES,28
75,NAVIGATOR,SixTONES,26
76,from the edge,FictionJunction feat. LiSA,25
77,クリスマスソング,back number,24
78,風を食む,ヨルシカ,23
79,きらきら,もさを。,22
80,Imitation Rain,SixTONES,21
81,ホーリー (feat. チャンス・ザ・ラッパー),ジャスティン・ビーバー,20
82,君はロックを聴かない,あいみょん,19
83,パラボラ,Official髭男dism,18
84,Hug feat. Kojikoji,空音,17
85,あの夢をなぞって,YOASOBI,16
87,ハッピーエンド,back number,14
88,DNA,BTS (防弾少年団),13
89,アザトカワイイ,日向坂46,12
91,そっけない,RADWIMPS,10
92,オールドファッション,back number,9
93,Mela!,緑黄色社会,8
94,D.D.,Snow Man,7
95,別の人の彼女になったよ,wacci,6
96,Fanfare,TWICE,5
97,恋人ごっこ,マカロニえんぴつ,4
98,夜永唄,神はサイコロを振らない,3
99,MORE & MORE,TWICE,2
100,Wherever you are,ONE OK ROCK,1
