アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Number_i,GOD_i,100,https://open.spotify.com/track/2r9FKxbJqkKMhCc5RMUVQg,67,67
日向坂46,Love yourself!,99,https://open.spotify.com/track/25vIIQprGZsPrpCBcadBnM,50,40
Mrs.GREEN APPLE,ライラック,98,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,79,72
Mrs.GREEN APPLE,クスシキ,97,https://open.spotify.com/track/3huSUfmhUr4entz2S0G31O,79,69
HANA,ROSE,95,https://open.spotify.com/track/5JTNhYqB0eG0ivgZcBviJ0,70,74
Mrs.GREEN APPLE,天国,94,https://open.spotify.com/track/2eKEFanCoyAlSPc5XPSkrj,79,64
中島健人,MONTAGE,93,https://open.spotify.com/track/35lRjn0gdvNNYpPmEjVDSa,54,48
IS:SUE,SHINING,92,https://open.spotify.com/track/4YTWHPY6Fi1stpYtByP7tX,39,39
サカナクション,怪獣,91,https://open.spotify.com/track/6FhWelfRDMFZRtFUU6SIdC,66,73
ちゃんみな,SAD SONG,90,https://open.spotify.com/track/3ySFBoxNHK3YgU1D9AyMl3,69,64
back number,ブルーアンバー,89,https://open.spotify.com/track/35MeePbBnryubkVG0v8GbI,76,73
Mrs.GREEN APPLE,ダーリン,88,https://open.spotify.com/track/62x4EMPyCFF2Ohv7qDjalp,79,68
King Gnu,TWILIGHT!!!,87,https://open.spotify.com/track/7rPEpMvt6O2Np1i7TFk3Hc,69,65
BE:FIRST,夢中,86,https://open.spotify.com/track/7KNY1e9x1MDvpBAmIAN3tz,70,73
YOASOBI,Watch me!,85,https://open.spotify.com/track/2XlTBc7XOzyunDf3Oqsfpk,73,64
清水翔太,PUZZLE,84,https://open.spotify.com/track/09O5p1IP5i2xldBScLpXX7,64,66
Mrs.GREEN APPLE,ケセラセラ,83,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,79,63
Mrs.GREEN APPLE,Soranji,82,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,79,63
Mrs.GREEN APPLE,青と夏,81,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,79,63
米津玄師,Plazma,80,https://open.spotify.com/track/1KLg01cjnRsENoFhJWUTSd,80,70
Vaundy,怪獣の花唄,79,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,72,74
Mrs.GREEN APPLE,僕のこと,77,https://open.spotify.com/track/0tnhoHUrHfcLi9hPknUFZ4,79,72
