rank,song_title,artist_name,score
1,あの頃の君を見つけた,SKE48,100
2,水平線,back number,99
3,Butter,BTS,98
4,Permission to Dance,BTS,97
5,ドライフラワー,優里,96
6,Cry Baby,Official髭男dism,95
7,Dynamite,BTS,94
8,アポトーシス,Official髭男dism,93
9,踊,Ado,92
10,きらり,藤井風,91
11,夜に駆ける,YOASOBI,90
12,怪物,YOASOBI,89
13,ステイ,ザ・キッド・ラロイxジャスティン・ビーバー,88
14,ヨワネハキ,"MAISONdes feat.和ぬか, asmi",87
15,ラブレター,YOASOBI,86
16,群青,YOASOBI,85
17,Shining One,BE:FIRST,84
18,三原色,YOASOBI,83
19,U,millennium parade × Belle,82
20,勿忘,Awesome City Club,81
21,生命線,ReoNa,80
22,YOKAZE,変態紳士クラブ,79
23,SO BLUE,Kis-My-Ft2,78
24,夏と君のうた,A.B.C-Z,77
25,CITRUS,Da-iCE,76
26,シャッター,優里,75
27,Pretender,Official髭男dism,74
28,I LOVE…,Official髭男dism,73
29,うっせぇわ,Ado,72
30,来鳥江,UVERworld feat.山田孝之/愛笑む from 徳川eq.,71
31,ツキミソウ,Novelbright,70
32,もう少しだけ,YOASOBI,69
33,廻廻奇譚,Eve,68
34,"Stand by me, Stand by you.",平井大,67
35,魔法の絨毯,川崎鷹也,66
36,MIRROR MIRROR,平井大,65
37,炎,LiSA,64
38,怪盗,back number,63
39,青と夏,Mrs.GREEN APPLE,62
40,猫,DISH//,61
41,Soulコブラツイスト〜魂の悶絶,桑田佳祐,60
42,花占い,Vaundy,59
43,Mela!,緑黄色社会,58
44,マリーゴールド,あいみょん,57
45,ギラギラ,Ado,56
46,Curtain Call feat.Taka,清水翔太,55
47,虹,菅田将暉,54
48,群青ランナウェイ,Hey!Say!JUMP,53
49,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,52
50,Buddy,平井大,51
51,Pale Blue,米津玄師,50
52,ハルジオン,YOASOBI,49
53,白日,King Gnu,48
54,Bluma to Lunch,BLOOM VASE,47
55,会いたくて,Ado,46
56,115万キロのフィルム,Official髭男dism,45
57,裸の心,あいみょん,44
58,LITMUS,緑黄色社会,43
59,Film out,BTS,42
60,アカリ,GReeeeN,41
61,春を告げる,yama,40
62,アンコール,YOASOBI,39
63,シル・ヴ・プレジデント,P丸様。,38
64,ハルカ,YOASOBI,37
65,題名のない今日,平井大,36
66,かくれんぼ,優里,35
67,虹色の戦争,世界の終わり,34
68,燃えよ,藤井風,33
69,あいつら全員同窓会,ずっと真夜中でいいのに。,32
70,感電,米津玄師,31
71,なんでも言っちゃって (feat. JP THE WAVY),LEX,30
72,海のリビング,鈴木鈴木,29
73,Lemon,米津玄師,28
74,napori,Vaundy,27
75,若者のすべて,フジファブリック,26
76,Day by day,チャン・グンソク,25
77,REAL,JO1,24
78,カイト,嵐,23
79,Walking with you,Novelbright,22
80,Boy With Luv (feat. Halsey),BTS (防弾少年団),21
81,インフェルノ,Mrs.GREEN APPLE,20
82,マスカラ,SixTONES,19
83,ily…,平井大,18
84,不可幸力,Vaundy,17
85,イエスタデイ,Official髭男dism,16
86,宿命,Official髭男dism,15
87,バッド・ハビッツ,エド・シーラン,14
88,Love Song,Uru,13
89,Bushido,Good Gas & JP THE WAVY,12
90,ピーターパン,優里,11
91,あの夢をなぞって,YOASOBI,10
92,のびしろ,Creepy Nuts,9
93,Universe,Official髭男dism,8
94,高嶺の花子さん,back number,7
95,Ordinary days,milet,6
96,HADASHi NO STEP,LiSA,5
97,シンデレラボーイ,Saucy Dog,4
98,花束のかわりにメロディーを,清水翔太,3
99,怪獣の花唄,Vaundy,2
100,なないろ,BUMP OF CHICKEN,1
