rank,song_title,artist_name,score
1,Take a picture,NiziU,100
2,Film out,BTS,99
3,ドライフラワー,優里,98
4,怪物,YOASOBI,97
5,うっせぇわ,Ado,96
6,夜に駆ける,YOASOBI,95
7,Dynamite,BTS,94
8,One Last Kiss,宇多田ヒカル,93
9,勿忘,Awesome City Club,92
10,廻廻奇譚,Eve,91
11,群青,YOASOBI,90
12,炎,LiSA,89
13,桜が降る夜は,あいみょん,88
14,虹,菅田将暉,87
15,BREAKING DAWN,ジェジュン,86
16,ギラギラ,Ado,85
17,Poppin' Shakin',NiziU,84
18,Bluma to Lunch,BLOOM VASE,83
19,春を告げる,yama,82
20,猫,DISH//,81
21,アンコール,YOASOBI,80
22,優しい彗星,YOASOBI,79
23,ハルジオン,YOASOBI,78
24,Roar,OWV,77
25,ハルカ,YOASOBI,76
26,裸の心,あいみょん,75
27,紫の夜を越えて,スピッツ,74
28,Make you happy,NiziU,73
29,紅蓮華,LiSA,72
30,"Stand by me, Stand by you.",平井大,71
31,魔法の絨毯,川崎鷹也,70
32,Pretender,Official髭男dism,69
33,I LOVE…,Official髭男dism,68
34,Universe,Official髭男dism,67
35,白日,King Gnu,66
36,ツキミソウ,Novelbright,65
37,napori,Vaundy,64
38,猫 〜THE FIRST TAKE ver.〜,DISH//,63
39,Step and a step,NiziU,62
40,春泥棒,ヨルシカ,61
41,LET'S MUSIC,Sexy Zone,60
42,感電,米津玄師,59
43,マリーゴールド,あいみょん,58
44,smile smile ship Start!,Aqours,57
45,ピーターパン,優里,56
46,かくれんぼ,優里,55
47,おかえり桜,SHARE LOCK HOMES,54
48,たぶん,YOASOBI,53
49,南風,氷川きよし,52
50,不可幸力,Vaundy,51
51,旅路,藤井風,50
52,星を仰ぐ,菅田将暉,49
53,グッバイ宣言,Chinozo,48
54,正しくなれない,ずっと真夜中でいいのに。,47
55,あの夢をなぞって,YOASOBI,46
56,115万キロのフィルム,Official髭男dism,45
57,リーヴ・ザ・ドア・オープン,ブルーノ・マーズ、アンダーソン・パーク&シルク・ソニック,44
58,Lemon,米津玄師,43
59,Stay Gold,BTS,42
60,ユメヲカケル!,"""スペシャルウィーク(和氣あず未),サイレンススズカ(高野麻里佳),トウカイテイオー(Machico),ウオッカ(大橋彩香),ダイワスカーレット(木村千咲),ゴールドシップ(上田瞳),メジロマックイー",41
61,僕が僕じゃないみたいだ,SixTONES,40
62,香水,瑛人,39
63,寄り酔い,和ぬか,38
64,うまぴょい伝説,Various Artists,37
65,ハルノヒ,あいみょん,36
66,インフェルノ,Mrs.GREEN APPLE,35
67,さくら,ケツメイシ,34
68,Life Goes On,BTS,33
69,VIVID VICE,Who-ya Extended,32
70,題名のない今日,平井大,31
71,Mela!,緑黄色社会,30
72,snow jam,Rin音,29
73,怪獣の花唄,Vaundy,28
74,Luv Bias,Kis-My-Ft2,27
75,ただ君に晴れ,ヨルシカ,26
76,レディメイド,Ado,25
77,Walking with you,Novelbright,24
78,ただいま,手嶌葵,23
79,恋人ごっこ,マカロニえんぴつ,22
80,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,21
81,ピーチズ feat.ダニエル・シーザー&ギヴィオン,ジャスティン・ビーバー,20
82,I CAN'T STOP ME,TWICE,19
83,まちがいさがし,菅田将暉,18
84,ヘビースモーク,にしな,17
85,On The Ground,ROSE,16
86,三文小説,King Gnu,15
87,10月無口な君を忘れる,あたらよ,14
88,TEENAGE VIBE feat. Tohji,kZm,13
89,Boy With Luv (feat. Halsey),BTS (防弾少年団),12
90,Grandeur,Snow Man,11
91,再会 (produced by Ayase),LiSA × Uru,10
92,独り言で語るくらいなら,STU48,9
93,タカラモノ,平井大,8
94,silent,SEKAI NO OWARI,7
95,世界の秘密,Vaundy,6
96,ワタリドリ,[ALEXANDROS],5
97,インフィニティ,優里,4
98,Not the End,安田レイ,3
99,ホールド・オン,ジャスティン・ビーバー,2
100,ぎゅっと。,もさを。,1
