rank,song_title,artist_name,score
1,Pale Blue,米津玄師,100
2,Butter,BTS,99
3,シダレヤナギ,NMB48,98
4,Dynamite,BTS,97
5,ドライフラワー,優里,96
6,怪物,YOASOBI,95
7,怪盗,back number,94
8,きらり,藤井風,93
9,100 SEASONS,三代目 J SOUL BROTHERS from EXILE TRIBE,92
10,踊,Ado,91
11,ごめんねFingers crossed,乃木坂46,90
12,夜に駆ける,YOASOBI,89
13,夜のピエロ,Ado,88
14,Cry Baby,Official髭男dism,87
15,もう少しだけ,YOASOBI,86
16,うっせぇわ,Ado,85
17,不思議,星野源,84
18,群青,YOASOBI,83
19,Alcohol-Free,TWICE,82
20,愛を知るまでは,あいみょん,81
21,勿忘,Awesome City Club,80
22,YOKAZE,変態紳士クラブ,79
23,Film out,BTS,78
24,炎,LiSA,77
25,廻廻奇譚,Eve,76
26,Take a picture,NiziU,75
27,ギラギラ,Ado,74
28,閃光,[Alexandros],73
29,猫,DISH//,72
30,虹,菅田将暉,71
31,Pretender,Official髭男dism,70
32,CITRUS,Da-iCE,69
33,Bluma to Lunch,BLOOM VASE,68
34,ツキミソウ,Novelbright,67
35,又三郎,ヨルシカ,66
36,"Stand by me, Stand by you.",平井大,65
37,Renegades,ONE OK ROCK,64
38,裸の心,あいみょん,63
39,ハルジオン,YOASOBI,62
40,マリーゴールド,あいみょん,61
41,Buddy,平井大,60
42,I LOVE…,Official髭男dism,59
43,アンコール,YOASOBI,58
44,魔法の絨毯,川崎鷹也,57
45,HELLO HELLO,Snow Man,56
46,ハルカ,YOASOBI,55
47,ゆめうつつ,米津玄師,54
48,春を告げる,yama,53
49,Broken Heart of Gold,ONE OK ROCK,52
50,なないろ,BUMP OF CHICKEN,51
51,Make you happy,NiziU,50
52,君しか勝たん,日向坂46,49
53,TONIGHT,三代目 J SOUL BROTHERS from EXILE TRIBE,48
54,sha・la・la・la,宮本浩次,47
55,感電,米津玄師,46
56,RUNWAY,PRODUCE 101 JAPAN SEASON2,45
57,猫 〜THE FIRST TAKE ver.〜,DISH//,44
58,One Last Kiss,宇多田ヒカル,43
59,白日,King Gnu,42
60,あいつら全員同窓会,ずっと真夜中でいいのに。,41
61,Maze Town,A・ZU・NA,40
62,Poppin' Shakin',NiziU,39
63,Stay Gold,BTS,38
64,Balmy Life,Kroi,37
65,napori,Vaundy,36
66,紅蓮華,LiSA,35
67,桜が降る夜は,あいみょん,34
68,Lemon,米津玄師,33
69,DNA,BTS (防弾少年団),32
70,Do Do,Nissy(西島隆弘),31
71,グッバイ宣言,Chinozo,30
72,かくれんぼ,優里,29
73,PINK BLOOD,宇多田ヒカル,28
74,シル・ヴ・プレジデント,P丸様。,27
75,Kura Kura,TWICE,26
76,春泥棒,ヨルシカ,25
77,HEATWAVE,THE RAMPAGE from EXILE TRIBE,24
78,たぶん,YOASOBI,23
79,ONE,PRODUCE 101 JAPAN SEASON2,22
80,優しい彗星,YOASOBI,21
81,115万キロのフィルム,Official髭男dism,20
82,不可幸力,Vaundy,19
83,題名のない今日,平井大,18
84,華奢なリップ (feat. ちゃんみな),ジェニーハイ,17
85,あの夢をなぞって,YOASOBI,16
86,Our Style,WILYWNKA & ブラストラックス,15
87,Boy With Luv (feat. Halsey),BTS (防弾少年団),14
88,ピーターパン,優里,13
89,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,12
90,Mela!,緑黄色社会,11
91,Walking with you,Novelbright,10
92,花束のかわりにメロディーを,清水翔太,9
93,Step and a step,NiziU,8
94,恋人ごっこ,マカロニえんぴつ,7
95,One Day,PRODUCE 101 JAPAN SEASON2,6
96,青と夏,Mrs.GREEN APPLE,5
97,snow jam,Rin音,4
98,Life Goes On,BTS,3
99,高嶺の花子さん,back number,2
100,インフェルノ,Mrs.GREEN APPLE,1
