アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
米津玄師,Lemon,99,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
西野カナ,アイラブユー,97,https://open.spotify.com/track/5uE6eSJiKL1XkfYDtwtraL,63,47
シュークリームロケッツ,君のAchoo!,96,https://open.spotify.com/track/3XnMEi1UPnCdccxxxdPqCL,4,12
TWICE,What is Love?,95,https://open.spotify.com/track/0auI49a6lE4phcRVY8hKiY,83,42
乃木坂46,シンクロニシティ,93,https://open.spotify.com/track/3cZwlMEtYsc2c3d6ABFyOz,60,52
MAN WITH A MISSION,Take Me Under,92,https://open.spotify.com/track/35yJijnzVw4OjERdrehVFj,60,42
まねきケチャ,鏡の中から,91,https://open.spotify.com/track/4pdK20N8vR13q5lcXYiWCl,23,23
星野源,ドラえもん,90,https://open.spotify.com/track/3CFHYXV4CiK1DpXs4xZ6m7,65,25
福山雅治,零 -ZERO-,89,https://open.spotify.com/track/04pyEgfLGPt3YUjZ9wQpOB,55,45
菅田将暉,さよならエレジー,87,https://open.spotify.com/track/3oYD2O31b05fILFpv0AXRI,59,67
ONE OK ROCK,Change,85,https://open.spotify.com/track/14DNw6R24Vcm4lzaSFn3oz,71,53
DAOKO × 米津玄師,打上花火,83,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,54,61
EXILE ATSUSHI,Just The Way You Are,82,https://open.spotify.com/track/1JCZ46VFsTI1pYBh5MR6Xr,43,17
BTS (防弾少年団),DNA,81,https://open.spotify.com/track/2ngmiq1KoYn3x25VOmvd8F,86,71
あいみょん,満月の夜なら,80,https://open.spotify.com/track/7DW5Dro8AHE7x19COl26E3,70,56
Official髭男dism,ノーダウト,79,https://open.spotify.com/track/5DMEvbg3gUmiR5HIBWdveV,71,65
BTS (防弾少年団),Don't Leave Me,78,https://open.spotify.com/track/3zIG0WuI5RoJsFYnErkFDU,86,59
ビッケブランカ,ウララ,76,https://open.spotify.com/track/4qNr1yHYHWVWxPgqPPBtRM,55,32
RYUJI IMAICHI,Alter Ego,75,https://open.spotify.com/track/34zQUVrGEUMJXG83eOsrFR,29,10
SHINee,From Now On,73,https://open.spotify.com/track/1naapoRLiIo2duWwDE08fL,61,38
藍井エイル,流星,72,https://open.spotify.com/track/08qU2grYIu0XldcJZ7jEOb,49,45
