アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
GOT7,THE New Era,100,https://open.spotify.com/track/2V8IitegdOtpbH1uB5M7bD,61,27
MAG!C☆PRINCE,SUMMER LOVE,99,https://open.spotify.com/track/5IUbnaREqGSxsF3iTIsA1t,5,2
DA PUMP,U.S.A.,98,https://open.spotify.com/track/4qZyuyqLoZ3CaH79rGvJFR,45,48
米津玄師,Lemon,97,https://open.spotify.com/track/04TshWXkhV1qkqHzf31Hn6,80,72
サザンオールスターズ,闘う戦士たちへ愛を込めて,96,https://open.spotify.com/track/2k1AwEiV0YBMOckELYPQwj,65,36
DEAN FUJIOKA,Echo,95,https://open.spotify.com/track/2nF7U69VcAg0215A4XOj2u,39,20
BLACKPINK,DDU-DU DDU-DU,94,https://open.spotify.com/track/4jUEHIrc443f743JbyLN0y,82,49
Suchmos,VOLT-AGE,93,https://open.spotify.com/track/3aWehnTfHusaBowquZPAGq,54,37
宇多田ヒカル,初恋,92,https://open.spotify.com/track/52qPkNO9QwgIpvBZTHnuDq,72,54
斉藤壮馬,デート,91,https://open.spotify.com/track/0LQshdqXg8iflUnLg9T31e,33,25
米津玄師,LOSER,90,https://open.spotify.com/track/7AqUE5AY514dbzeOAfJRa0,80,67
IDOLiSH7,ナナツイロ REALiZE,89,https://open.spotify.com/track/5hu3o5yYkDDZKm5f3kPsHy,43,16
BRBRookies!,GOLDEN ENCORE!,88,https://open.spotify.com/track/5DMdNNSU4xLSTK1niFEaFS,7,22
RADWIMPS,カタルシスト,87,https://open.spotify.com/track/1vwR7Sx75OBUiWJ3N3g0jJ,74,38
King & Prince,シンデレラガール,86,https://open.spotify.com/track/3nqKzoptpnyofFLEkTtd1v,63,59
DAOKO × 米津玄師,打上花火,85,https://open.spotify.com/track/7pcTLUekZJQnzDOUDuExVJ,54,61
BTS (防弾少年団),FAKE LOVE,84,https://open.spotify.com/track/6m1TWFMeon7ai9XLOzdbiR,86,76
