アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
King Gnu,カメレオン,99,https://open.spotify.com/track/0J0P8iSE6l3pYHbUdNFYdS,69,66
Aimer(エメ),残響散歌,98,https://open.spotify.com/track/7v8wKvNQQIxkugCFFjrkaO,66,70
INI,CALL 119,97,https://open.spotify.com/track/4KwEaAfZFYnZBRbwhIVks8,60,42
BE:FIRST,Bye-Good-Bye,96,https://open.spotify.com/track/0rPrGZTtScNSRL2jZoooKO,70,52
優里,ドライフラワー,95,https://open.spotify.com/track/7dH0dpi751EoguDDg3xx6J,67,64
優里,ベテルギウス,94,https://open.spotify.com/track/4JK1kDUdH9RTBQrrSO1QfR,67,69
Mr.Children,永遠,93,https://open.spotify.com/track/7oCZ1O1L4TuLRnmt8Io4IU,66,43
Saucy Dog,シンデレラボーイ,92,https://open.spotify.com/track/1Vqs0lXeJafYZz2sxnfB3V,65,68
藤井風,まつり,91,https://open.spotify.com/track/3OdkC5pG8vc26S26qHyBo8,74,64
マカロニえんぴつ,なんでもないよ、,90,https://open.spotify.com/track/5W7Y92LB4jWvu9NeEQ0GZl,68,70
King Gnu,逆夢,89,https://open.spotify.com/track/6ZiEWet0uFRwWBCEKCQ8rY,69,67
King Gnu,一途,88,https://open.spotify.com/track/7ncPjJBktLEOpstY5JOUMK,69,68
back number,水平線,87,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,76,63
BTS,Butter,86,https://open.spotify.com/track/1mWdTewIgB3gtBM3TOSFhB,86,67
原因は自分にある。,結末は次のトラフィックライト,85,https://open.spotify.com/track/3ksAGkLc8fExfXgUbPzqLz,46,28
Tani Yuuki,W / X / Y,84,https://open.spotify.com/track/6ybLgHBGIxR8R6IIVmaipO,59,59
YOASOBI,群青,83,https://open.spotify.com/track/0T4AitQuq8IJhWBWuZwkFA,73,63
BMK,だって今日まで恋煩い,82,https://open.spotify.com/track/2j69p4k7YheoIfgsuBccfg,7,12
Da-iCE,CITRUS,81,https://open.spotify.com/track/2IL2asrtx7XM1y8fu2RMnR,62,66
BTS,Dynamite,80,https://open.spotify.com/track/5QDLhrAOJJdNAmCTJ8xMyW,86,79
Official髭男dism,Cry Baby,79,https://open.spotify.com/track/7vBX6cVsCPFSx2C58hpZ4f,71,55
Mrs.GREEN APPLE,ニュー・マイ・ノーマル,78,https://open.spotify.com/track/3dHxrn3dLyhOHGp16nUFWM,79,56
YOASOBI,夜に駆ける,77,https://open.spotify.com/track/3dPtXHP0oXQ4HCWHsOA9js,73,70
Vaundy,恋風邪にのせて,76,https://open.spotify.com/track/1IFyAcFGKEoAcdFa8WwLk0,72,64
YOASOBI,怪物,75,https://open.spotify.com/track/06XQvnJb53SUYmlWIhUXUi,73,67
藤井風,きらり,74,https://open.spotify.com/track/3ciqhcLmXP4hVGBD98QlEj,74,56
Kep1er,WA DA DA,73,https://open.spotify.com/track/0hQNbQKW2dDATH1ngj4TI6,54,53
Awesome City Club,勿忘,72,https://open.spotify.com/track/6IwQAPovmEz5ft8bDUKLrj,48,55
優里,シャッター,71,https://open.spotify.com/track/6VwpOZpqx8IqoF201VGAp8,67,56
優里,レオ,70,https://open.spotify.com/track/3eg3igrhEhzk8bqqRz6XCt,67,65
BTS,Permission to Dance,69,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry,86,74
RADWIMPS,うるうびと,68,https://open.spotify.com/track/6mJIn3fvwWHHAnrR3LEdxp,74,58
Ado,踊,67,https://open.spotify.com/track/0871AdnvzzSGr5XdTJaDHC,76,58
Vaundy,踊り子,66,https://open.spotify.com/track/7loLSr7JUn78pLHitHr89Z,72,55
Official髭男dism,Pretender,65,https://open.spotify.com/track/5LkWXxDxUTwEVHL0pfKL55,71,58
Ado,心という名の不可解,64,https://open.spotify.com/track/5dwkmgutIFdurpXlzEyCtB,76,55
あいみょん,双葉,62,https://open.spotify.com/track/66KE3cwbqJjtzjN3ezTmxy,70,48
TREASURE,DARARI,61,https://open.spotify.com/track/3rP1vFt5QvkcdUoYqQXl06,66,50
あいみょん,ハート,60,https://open.spotify.com/track/6cvKfEw8rDcmXBslqSEC9G,70,54
Eve,廻廻奇譚,59,https://open.spotify.com/track/2gSkvrwfCXCgqeugzezn97,66,53
Stray Kids,MANIAC,58,https://open.spotify.com/track/6X5yUYQz3bKq0EZ0n82rqP,85,45
川崎鷹也,魔法の絨毯,57,https://open.spotify.com/track/3PK5ERLCyMuQ5Cb89GbZVL,58,65
TWICE,The Feels,56,https://open.spotify.com/track/6pgqZ7Iw4LfHlfgWWaRFSY,83,50
菅田将暉,虹,55,https://open.spotify.com/track/7AIj86wFWqm7X1TZ2hzHwS,59,58
Red Velvet,Feel My Rhythm,54,https://open.spotify.com/track/2oBMZYteeO8DyXV9gDx6Za,68,63
変態紳士クラブ,YOKAZE,53,https://open.spotify.com/track/5q6xFDptliUEAtuvH3BnIV,47,52
あいみょん,マリーゴールド,51,https://open.spotify.com/track/2cKiHG16JBiqHdi7Llq0r7,70,72
NMIXX,O.O,50,https://open.spotify.com/track/1m2PksrrMpIev63uPxT1V0,71,48
ヒグチアイ,悪魔の子,49,https://open.spotify.com/track/2TVFbLCdzrX0RdhWNWJmdp,52,53
Ado,阿修羅ちゃん,48,https://open.spotify.com/track/4lEk6fyJu7LLPenqL0Raj5,76,55
YOASOBI,三原色,47,https://open.spotify.com/track/3FUCuf498nFHJXFYR1V9Bd,73,58
Lizabet,Another Day Goes By,46,https://open.spotify.com/track/2LCTeMFvh069eICDpdoEZ6,15,32
