rank,song_title,artist_name,score
2,ひこうき雲,荒井由実,99
3,for YOU。,ハジ→,98
4,DARK RIVER,GLAY,97
5,ピースとハイライト,サザンオールスターズ,96
6,イン・ア・ワールド・ライク・ディス,バックストリート・ボーイズ,95
7,One Song From Two Hearts,コブクロ,94
8,笑顔,いきものがかり,93
9,紅蓮の弓矢,Linked Horizon,92
10,美しい稲妻,SKE48,91
11,信じて,rieco,90
12,ホールド・ミー,トム・オデール,89
13,イッツ・タイム,イマジン・ドラゴンズ,88
14,夏海,山崎あおい,87
16,ワイキキ,デュークス・オブ・サーフ,85
18,アルドレア・・,nicoten,83
19,Loveletter,aiko,82
21,君に届け,家入レオ,80
22,Wonderland,CREAM,79
23,翼,平原綾香,78
24,SUMMER NUDE '13,山下智久,77
26,ベスト・ソング・エヴァー,ワン・ダイレクション,75
29,ラブホテル,クリープハイプ,72
31,HANABI,AI,70
32,ブラード・ラインズ feat.T.I.& ファレル,ロビン・シック,69
33,潮騒のメモリー,天野春子(小泉今日子),68
34,ありがとう,竹本洋介,67
35,愛し君へ,GReeeeN,66
36,BURNING UP,EXILE TRIBE(三代目 J Soul Brothers VS GENERATIONS),65
38,ゲット・ラッキー feat.ファレル・ウィリアムス,ダフト・パンク,63
42,さぁ鐘を鳴らせ,DREAMS COME TRUE,59
44,友達より大事な人,剛力彩芽,57
46,現状ディストラクション,SPYAIR,55
47,ダイヤモンド,コブクロ,54
49,花火,aiko,52
53,渚のお姉サマー,NEWS,48
54,1 2 3〜恋がはじまる〜,いきものがかり,47
55,オープン,ライ,46
56,RPG,SEKAI NO OWARI,45
57,悲しみがとまらない,杏里,44
59,あー夏休み,TUBE,42
62,スターラブレイション,ケラケラ,39
63,ヴォーカル,ペット・ショップ・ボーイズ,38
64,自由の翼,Linked Horizon,37
65,ウィングス,リトル・ミックス,36
66,ウェイク・ミー・アップ!,アヴィーチー,35
67,伝説のヤングマン〜ウィー・アー・ヤング〜 feat.ジャネール・モネイ,ファン.,34
69,ウー・ララ,ブリトニー・スピアーズ,32
70,コール・ユア・フレンズ,ゼブラヘッド,31
72,STARMANN,YUKI,29
73,Hello Especially,スキマスイッチ,28
74,ライト・アクション,フランツ・フェルディナンド,27
76,暦の上ではディセンバー,アメ横女学園芸能コース,25
77,テイク・バック・ザ・ナイト,ジャスティン・ティンバーレイク,24
79,鼓動,小林太郎,22
80,ミラクル,miwa,21
81,憂、燦々,クリープハイプ,20
83,アイ・ウィル・ウェイト,マムフォード&サンズ,18
85,パニック・コード,ガブリエル・アプリン,16
86,Voice,androp,15
87,ふたり,黒沼英之,14
89,ビー玉,moto,12
90,無敵ガール☆365,DJ SHIMA☆YURI feat.jyA-Me,11
91,高嶺の花子さん,back number,10
92,夢を抱いて〜はじまりのクリスロード〜,Rake,9
94,Believe,西野カナ,7
98,Home,Homecomings,3
99,夏の夜,片平里菜,2
100,Heaven,安室奈美恵,1
