アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
RADWIMPS,DADA,100,https://open.spotify.com/track/0D2jGLEBuSLQJZlNha35Pw,74,46
植村花菜,トイレの神様,97,https://open.spotify.com/track/5xa3zRbvV7Zd2ieiA1Fb0F,25,39
NICO Touches the Walls,Diver,95,https://open.spotify.com/track/7uulkOL4yWt0J6qlJxLBA1,51,51
AKB48,ヘビーローテーション,94,https://open.spotify.com/track/13YE1VSvQ4t7wWCPlpK1Uw,56,54
少女時代,Gee,93,https://open.spotify.com/track/0t7kjpVLgOYITrSfFCoBEA,63,68
KARA,ミスター,92,https://open.spotify.com/track/5BaVDw4USI1oPMUxwoVviR,50,47
コブクロ,流星,91,https://open.spotify.com/track/37u9hz6KIJ3ThDYFTMzU5U,58,56
EXILE,I Wish For You,90,https://open.spotify.com/track/2bJVadmgD2ufywBUmua994,60,48
AKB48,Beginner,89,https://open.spotify.com/track/2Kqgg3VMOWpodxbgC3Qou8,56,39
sister jet,SAY YES,88,https://open.spotify.com/track/3jARdiaMDy09ySi9yBmweO,4,1
ストレイテナー,VANISH,85,https://open.spotify.com/track/4u1BMWAq11VNpFoJ0BldiD,41,10
KARA,ジャンピン,84,https://open.spotify.com/track/1OJIZwaOh4ITM6ukMDUR1u,50,41
SuG,Crazy Bunny Coaster,82,https://open.spotify.com/track/60qp8xPgxIDb6yhKrKsLR7,30,7
コブクロ,Blue Bird,81,https://open.spotify.com/track/2QAeKnRBnsuaXIKavvOklZ,58,35
ゆず,Hey和,79,https://open.spotify.com/track/4F5hWqN6StKXdbrtb2ANyJ,56,27
AKB48,チャンスの順番,78,https://open.spotify.com/track/3obMOHneBjZoWH6Aeza6KI,56,31
plenty,人との距離のはかりかた,76,https://open.spotify.com/track/4lDTgtAwFDr3EOkCT6tvGq,29,26
レミオロメン,Your Song,74,https://open.spotify.com/track/49J7mO5BazjAMGrykPHbKj,51,18
flumpool,two of us,72,https://open.spotify.com/track/7h5eBhdKJegP1ew5PHJy86,47,32
EXILE,Each Other's Way〜旅の途中〜,71,https://open.spotify.com/track/5DrHx8hYzvZEPmVj4zttSG,60,39
Galileo Galilei,僕から君へ,69,https://open.spotify.com/track/3N2c4RtfBu9UM0XQJlV8gq,45,32
MAY'S,君に届け...,68,https://open.spotify.com/track/3gNGPqq6RnWr9Wp9hoVJa2,33,29
AKB48,ポニーテールとシュシュ,67,https://open.spotify.com/track/4ufeZ2ujGGq78BRfHeIeOr,56,44
Lil'B,大好きだよ,66,https://open.spotify.com/track/6Nx0TF0wT08Guwh1pOaIsn,34,9
いきものがかり,ありがとう,65,https://open.spotify.com/track/3hlQBw2Z5YQQqIiX9JmLG4,63,56
高橋優,福笑い,62,https://open.spotify.com/track/255lnJnboHgDJw2aDGsT9u,49,54
スキマスイッチ,さいごのひ,61,https://open.spotify.com/track/2p3FiqcTSxOF194Mu3bX8N,60,13
Superfly,Eyes On Me,59,https://open.spotify.com/track/1qWNS41IBVfjLqODrIktjZ,59,34
毛皮のマリーズ,愛のテーマ,55,https://open.spotify.com/track/34HqZeiWzmpFSr4r6XAtDu,29,29
中村舞子,The Answer,54,https://open.spotify.com/track/08U44H1m2EjmcmEaesmFkT,40,29
坂本真綾,秘密,51,https://open.spotify.com/track/4B0fszfRsax58P00SHvRHZ,45,9
Aqua Timez,真夜中のオーケストラ,50,https://open.spotify.com/track/2BzT7SM4RhKfrbPTAbSLqh,53,47
YUI,It's My Life,48,https://open.spotify.com/track/67EwPFi5XJ5qhlbQ3aVxHg,57,27
quasimode,Music Can Change the World,47,https://open.spotify.com/track/4TXWv4yzkIm5e6YqbRPq5u,25,1
矢井田瞳,Simple is Best,45,https://open.spotify.com/track/2wGOIx7Ef9iPUEX7Y2A64F,39,14
FUNKY MONKEY BABYS,あとひとつ,44,https://open.spotify.com/track/5Ba7niwvjbRuXThSLgef3U,53,50
ケツメイシ,君とつくる未来,41,https://open.spotify.com/track/355yBc9LeQL8OXjCAkiV5z,56,44
GRAPEVINE,真昼の子供たち,36,https://open.spotify.com/track/2rZrGgUzTcJbtoc62trSd7,33,17
LOW IQ 01,DIS IT,34,https://open.spotify.com/track/6ug32tdxYe4mVKjAI5Ba6z,26,9
KREVA,挑め,33,https://open.spotify.com/track/0wnV8mckE4eBq2zElRjv4M,45,11
