アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
back number,思い出せなくなるその日まで,100,https://open.spotify.com/track/28x7B2ZN0iy691QmQ9M3V1,76,48
YUI,Green a.live,99,https://open.spotify.com/track/5DWd2pha6gHC2nohJ4sT2P,57,27
T-ARA,Bo peep Bo peep,98,https://open.spotify.com/track/69rmGEncOKu3QeVCO0bWVK,55,53
SUPER☆GiRLS,女子力←パラダイス,96,https://open.spotify.com/track/1QgizcAqZXdmwUWlrWvWAb,23,17
EXILE,Rising Sun,95,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
Def Tech,Golden Age,94,https://open.spotify.com/track/74S6oRu1RyPGI81CVPpskH,47,41
指田郁也,bird,93,https://open.spotify.com/track/3iMzjGownBeWltmaN0SaH8,12,0
Base Ball Bear,Tabibito In The Dark,92,https://open.spotify.com/track/2SAKpVbkdoyC8ZEdJ8UwmX,38,18
Superfly,愛をくらえ,91,https://open.spotify.com/track/4UFWPvNd3A41nXXwlBN80x,59,20
スキマスイッチ,晴ときどき曇,90,https://open.spotify.com/track/3Hp344jY1MpWtQjC29J7tE,60,17
AKB48,フライングゲット,89,https://open.spotify.com/track/1RFqr5izPF2E8Er5CG1Z2z,56,47
LOOP CHILD,もう一度、ただいまって聞きたくて,88,https://open.spotify.com/track/7oZl8V4cr0N7yloWpq4WJV,0,1
シクラメン,僕の宝物,87,https://open.spotify.com/track/6JH5a8IjLWL86feECyT6b4,30,26
木村カエラ,チョコレート,85,https://open.spotify.com/track/5OWQShzH5mpLvtkJVc7zNI,42,17
熊木杏里,Life,82,https://open.spotify.com/track/0ibnzSuUsjXhQDJUhFgvii,29,1
THE BAWDIES,RED ROCKET SHIP,81,https://open.spotify.com/track/7Gnpqcxg9Tgj3LuBQzVUry,33,17
fumika,たいせつな光,80,https://open.spotify.com/track/0DKPEUjyKknJFjmBG0CQUZ,25,17
Kylee,CRAZY FOR YOU,79,https://open.spotify.com/track/3Ii8DGlk2owPy9EizzyYRN,29,41
久保田利伸,声にできない,78,https://open.spotify.com/track/5209kWC6AAinq6V0iVgZX0,55,36
やくしまるえつこメトロオーケストラ,ノルニル,76,https://open.spotify.com/track/1LOu5g0Tyu1irjqWLYF40s,6,22
サカナクション,エンドレス,75,https://open.spotify.com/track/3p1fQWlAnipQLnJsnXeePg,66,50
市川由紀乃,桟橋時雨,71,https://open.spotify.com/track/5Tr2GaObTkLSlKtW1BaRNh,26,11
OverTheDogs,神様になれますように,70,https://open.spotify.com/track/1Nygajl58MLaNFDES87vt6,4,4
福山雅治,家族になろうよ,69,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
SHINee,LUCIFER,66,https://open.spotify.com/track/7xAACq6jlGqXw4bNCTYcm6,61,61
MAN WITH A MISSION,Feel and Think,63,https://open.spotify.com/track/76rGVkjNhKrLYXL4JwS7AH,60,18
ピコ,ユメハナ,62,https://open.spotify.com/track/7gLRhZXrWtv3J2J97LwIla,26,1
NMB48,オーマイガー!,60,https://open.spotify.com/track/0BuWGVtlp8R58VWmHDtb81,39,35
KARA,STEP,59,https://open.spotify.com/track/1RBCcswdovEHMitzulpm9s,50,42
Heavenstamp,Waterfall,57,https://open.spotify.com/track/3SyF0XigHyGdDweCcSRyvm,12,4
植村花菜,世界一ごはん,56,https://open.spotify.com/track/5wvJmfVsX4mDXaFHgCvkRO,25,11
ゴスペラーズ,BRIDGE,52,https://open.spotify.com/track/4VUhyEaY1bS9u1gLNLicYB,43,7
平原綾香,おひさま〜大切なあなたへ,50,https://open.spotify.com/track/72q63rYycyL57XkUFbvLlN,43,3
Hey!Say!JUMP,Magic Power,49,https://open.spotify.com/track/1662OnuetrX0PVydVPsZTD,56,30
倖田來未,愛を止めないで,46,https://open.spotify.com/track/4ZiMdomeZsPsOEBQ88vECA,55,40
My Little Lover,ひこうき雲,45,https://open.spotify.com/track/0ZBLwI84sfyql5QxfPVMbK,49,19
ザ・クークス,Happy,44,https://open.spotify.com/track/1chRMj7eHpK7r3xdcTLBLG,68,18
NOVELS,Wiz,41,https://open.spotify.com/track/57B60JOlhTxERnxOCUnM6d,14,2
INORAN,Hide and Seek,38,https://open.spotify.com/track/61tdYrfQpH5pLCxUuTJYlf,20,2
SEKAI NO OWARI,スターライトパレード,37,https://open.spotify.com/track/33NfPE6285Ef2nSrFSn88N,64,58
椎名林檎,カーネーション,35,https://open.spotify.com/track/3yPIDsWI9DTpZY67dAmFMr,65,33
鈴木雅之,愛し君へ,34,https://open.spotify.com/track/3oW8yAhKs0VgnYYA5TMnDq,51,15
サカナクション,『バッハの旋律を夜に聴いたせいです。』,33,https://open.spotify.com/track/6Zmg9q5eSK3ROwDnP6Qm4j,66,56
AKB48,風は吹いている,32,https://open.spotify.com/track/4NtUFdQtTJqCnGO03jzgLt,56,37
シド,いつか,31,https://open.spotify.com/track/5P0tPeoohEBxCShl3vfKJS,54,24
Fairies,More Kiss,27,https://open.spotify.com/track/4vas3f8A9iax7Ojm751kVF,22,23
MADEMOISELLE YULIA,GIMME GIMME,25,https://open.spotify.com/track/4ielq46njN8oLEC4uI2he4,2,6
東方神起,B.U.T(BE-AU-TY),22,https://open.spotify.com/track/2ZV3zerhgW4z6HsnrxwEsy,52,18
ポルノグラフィティ,ワンモアタイム,21,https://open.spotify.com/track/1DaxLLjesHa8GOCrnidY8H,62,23
GLAY,everKrack,20,https://open.spotify.com/track/4EiZFOkmfQdt1Bp1E1yJ4V,56,18
風味堂,宝物,17,https://open.spotify.com/track/2x7eVDR3T3bxR9J9CRHy1h,25,4
BUMP OF CHICKEN,Smile,16,https://open.spotify.com/track/643C5yCFZxqzHAAfPrsjKF,63,26
シェネル,ベイビー・アイラブユー,15,https://open.spotify.com/track/0umpEkOWoP6iBAD7Ae4KYn,55,42
2NE1,I AM THE BEST,14,https://open.spotify.com/track/0duGEEnNcvRgkeoZVx6qFu,58,51
ONE OK ROCK,C.h.a.o.s.m.y.t.h.,13,https://open.spotify.com/track/24BG2nboedaLDaTZ7WmY2R,71,55
平井大,祈り花,9,https://open.spotify.com/track/5G24eB35Ucu4A8MPKLNV9B,65,64
星野源,日常,8,https://open.spotify.com/track/2ZQMD01H60aj1qC3jz0KG1,65,41
走裕介,篠突く雨,7,https://open.spotify.com/track/7jUUE0N18BrvwDhTG4P8vq,16,2
THE KIDDIE,美しきREDRUM,4,https://open.spotify.com/track/0slIq1ue7z4p0mO4kUWxf9,9,4
HALCALI,今日の私はキゲンがいい,2,https://open.spotify.com/track/0pEgYnpWnGJ0yIB6m6Xo4Y,58,24
山内惠介,冬枯れのヴィオラ,1,https://open.spotify.com/track/2HoWIV7pdjhxELHQJryeHo,34,16
