アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Hey!Say!JUMP,Magic Power,100,https://open.spotify.com/track/04VqJDNSmt6NCZBXtsjVXV,56,20
EXILE,Rising Sun,99,https://open.spotify.com/track/2FfU6BLvwYySpKnVmG2XJh,60,41
氷川きよし,情熱のマリアッチ,98,https://open.spotify.com/track/6gaGWD2JJxj8Re9qBJGXzU,41,4
AKB48,フライングゲット,97,https://open.spotify.com/track/1RFqr5izPF2E8Er5CG1Z2z,56,47
ポルノグラフィティ,ワンモアタイム,96,https://open.spotify.com/track/1DaxLLjesHa8GOCrnidY8H,62,23
Fairies,More Kiss,95,https://open.spotify.com/track/4vas3f8A9iax7Ojm751kVF,22,23
倖田來未,愛を止めないで,94,https://open.spotify.com/track/4ZiMdomeZsPsOEBQ88vECA,55,40
Acid Black Cherry,ピストル,90,https://open.spotify.com/track/5lFnu8r1HukoCTTHt1Nc4X,50,40
fumika,たいせつな光,89,https://open.spotify.com/track/0DKPEUjyKknJFjmBG0CQUZ,25,17
福山雅治,家族になろうよ,88,https://open.spotify.com/track/64awLoKSPoQ5M6YulMsyCe,55,57
東京事変,ハンサム過ぎて,87,https://open.spotify.com/track/0S7xd8iphdF2QpSQqEqMXS,53,23
miwa,FRiDAY-MA-MAGiC,86,https://open.spotify.com/track/67CPK51imxESyzBHkvmjHO,53,15
androp,Bell,85,https://open.spotify.com/track/62uZ9NaPsFYF6SBvecSN0l,38,18
スキマスイッチ,晴ときどき曇,84,https://open.spotify.com/track/3Hp344jY1MpWtQjC29J7tE,60,17
2NE1,UGLY,83,https://open.spotify.com/track/5FahFQNnmxqiWzJbDNmeIY,58,54
風男塾,Love Spider,81,https://open.spotify.com/track/3QK9o8jIkefVOy2YF8rvj0,21,2
RAM WIRE,歩み,80,https://open.spotify.com/track/2bzOgQRTE5HIzF1O76OhoC,25,25
植村花菜,世界一ごはん,77,https://open.spotify.com/track/5wvJmfVsX4mDXaFHgCvkRO,25,11
Every Little Thing,アイガアル,75,https://open.spotify.com/track/4DJrKurPFwzYv0Hjqe7xQ1,55,17
平原綾香,おひさま〜大切なあなたへ,72,https://open.spotify.com/track/72q63rYycyL57XkUFbvLlN,43,3
大国男児,Love Parade,71,https://open.spotify.com/track/5GtFqPNDKMqqNE9ru7Kj1l,8,7
中島美嘉,LOVE IS ECSTASY,70,https://open.spotify.com/track/4dg5gHgy69uZ5GVBVpRW5R,53,13
サカナクション,エンドレス,69,https://open.spotify.com/track/3p1fQWlAnipQLnJsnXeePg,66,50
Superfly,愛をくらえ,65,https://open.spotify.com/track/4UFWPvNd3A41nXXwlBN80x,59,20
BREAKERZ,GO,63,https://open.spotify.com/track/6LKoCj8UL8tCB9TOv5bNvV,28,27
薫と友樹、たまにムック。,マル・マル・モリ・モリ!,61,https://open.spotify.com/track/5Em7FjMLbPB4Q4ZjoXi9FQ,23,16
シクラメン,僕の宝物,60,https://open.spotify.com/track/6JH5a8IjLWL86feECyT6b4,30,26
MADEMOISELLE YULIA,GIMME GIMME,59,https://open.spotify.com/track/4ielq46njN8oLEC4uI2he4,2,6
Aimer(エメ),六等星の夜,58,https://open.spotify.com/track/73tC9ZhU1iyphrL1ruQQWU,66,46
MAY'S,BONDS,56,https://open.spotify.com/track/30XwmwR9KHNo3nT8BzM1pq,33,3
シェネル,ベイビー・アイラブユー,55,https://open.spotify.com/track/0umpEkOWoP6iBAD7Ae4KYn,55,42
SEKAI NO OWARI,スターライトパレード,54,https://open.spotify.com/track/33NfPE6285Ef2nSrFSn88N,64,58
ザ・クークス,Happy,52,https://open.spotify.com/track/1chRMj7eHpK7r3xdcTLBLG,68,18
大石まどか,京都の雨,51,https://open.spotify.com/track/5LZH6eUlPxKSdg07J9dzpt,9,1
flumpool,証,49,https://open.spotify.com/track/48i5fnfno9AkejHBJBuZJH,47,48
2NE1,I AM THE BEST,48,https://open.spotify.com/track/0duGEEnNcvRgkeoZVx6qFu,58,51
夏川りみ,あすという日が,46,https://open.spotify.com/track/5Rnt4FrpxCEQyMW2B7rOjO,42,19
back number,思い出せなくなるその日まで,44,https://open.spotify.com/track/28x7B2ZN0iy691QmQ9M3V1,76,48
T-ARA,Bo peep Bo peep,43,https://open.spotify.com/track/69rmGEncOKu3QeVCO0bWVK,55,53
SAKANAMON,ミュージックプランクトン,42,https://open.spotify.com/track/3gDaCBUIE2BHprykKGRVpr,29,32
三代目 J Soul Brothers,FIGHTERS,41,https://open.spotify.com/track/69isR8mjCAzUpy0CpCRA9Y,54,17
AAA,CALL,40,https://open.spotify.com/track/670azv8kY36znjpmgGDMEG,54,36
桑田佳祐,明日へのマーチ,37,https://open.spotify.com/track/3jwtvQJPMV6GgVsXmBINrn,57,40
Kis-My-Ft2,Everybody Go,35,https://open.spotify.com/track/0c63vRRDr3o0PZ7H4Yayw2,49,42
ハナレグミ,オアシス,34,https://open.spotify.com/track/5tJ8Wly0gXjQgCfLXTzLDp,42,11
BONNIE PINK,Look Me In The Eyes,33,https://open.spotify.com/track/7zh0B2vkRKxRAHXj0oyHfH,41,3
Sound Schedule,言葉以上に,30,https://open.spotify.com/track/46fHRkLoNJXKaj7f2WMTqp,22,14
坂本冬美,おかえりがおまもり,28,https://open.spotify.com/track/57mi1tK1LkEeUvdCflGWVn,43,5
木村カエラ,チョコレート,20,https://open.spotify.com/track/5OWQShzH5mpLvtkJVc7zNI,42,17
Tiara,ありがとう。愛してた人 feat.Spontania,19,https://open.spotify.com/track/74hhBXBhTOvT5NSLSTiQBg,36,4
HOME MADE 家族,スターとライン,18,https://open.spotify.com/track/4BbGnAQNICWnklMD5z0dKv,44,4
フジファブリック,STAR,16,https://open.spotify.com/track/2lwRQeseXo5TUp2TxOz0iI,50,10
植村花菜,My Favorite Songs,15,https://open.spotify.com/track/4NNQMVRNSkt92eBiwTH4Op,25,2
AKB48,Everyday、カチューシャ,14,https://open.spotify.com/track/6CJ3V6MRmcsjlJHZ48J5Ud,56,49
女王蜂,デスコ,13,https://open.spotify.com/track/1GHxTMmTcHdMUOOlxlXqjR,53,32
星野源,日常,11,https://open.spotify.com/track/2ZQMD01H60aj1qC3jz0KG1,65,41
鈴木雅之,愛し君へ,10,https://open.spotify.com/track/3oW8yAhKs0VgnYYA5TMnDq,51,15
東方神起,Back to Tomorrow,7,https://open.spotify.com/track/3TSiAYyQpPpKWkuuQdgtII,52,24
斉藤和義,ウサギとカメ,5,https://open.spotify.com/track/2ftbI76KeNACxdtywXtb6G,53,32
東方神起,B.U.T(BE-AU-TY),4,https://open.spotify.com/track/2ZV3zerhgW4z6HsnrxwEsy,52,18
KG,君じゃなきゃ duet with 安田奈央,3,https://open.spotify.com/track/1OTTAFRnezLw8IVuiMgJ34,42,46
Kalafina,symphonia,2,https://open.spotify.com/track/6kZEZIspxJBN5xWYFFiAKL,47,18
きゃりーぱみゅぱみゅ,PONPONPON,1,https://open.spotify.com/track/1c6C2wg7PRbPBRRUaEvheC,51,54
