アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Not yet,波乗りかき氷,100,https://open.spotify.com/track/0lrs6tkwZVkaqwc4LgjcTi,15,18
L'Arc〜en〜Ciel,GOOD LUCK MY WAY,96,https://open.spotify.com/track/7jf516kw1bLW6lhmcMI534,57,45
東京事変,新しい文明開化,93,https://open.spotify.com/track/5RJrQNSpmscLGHXhPK0GEg,53,36
薫と友樹、たまにムック。,マル・マル・モリ・モリ!,92,https://open.spotify.com/track/5Em7FjMLbPB4Q4ZjoXi9FQ,23,16
Hey!Say!JUMP,OVER,89,https://open.spotify.com/track/5iBJyMRSa5Yux6jNtVzW1V,56,27
いきものがかり,笑ってたいんだ,88,https://open.spotify.com/track/4L0rwZ4431TGlgOGexX8wW,63,37
AKB48,Everyday、カチューシャ,86,https://open.spotify.com/track/4AGeksmtOxCVjcCm9nfiGP,56,40
back number,花束,85,https://open.spotify.com/track/3QIAwtEEDOrv0g5NKCGrXZ,76,75
B'z,C'mon,84,https://open.spotify.com/track/47Fh8YST0ecZiSGyRnBgty,65,35
ねごと,メルシールー,82,https://open.spotify.com/track/6JhwP0HVo9US9LMRAD7ZQp,31,27
Salyu,青空,80,https://open.spotify.com/track/4vkHSYCaNBHa2RYo6Lq81e,30,24
NMB48,絶滅黒髪少女,75,https://open.spotify.com/track/3tkKXnroNdnKViHo0WM0ZW,39,32
少女時代,MR.TAXI,74,https://open.spotify.com/track/6n1iYH6HIbqf4lvMgwJYqj,63,53
サカナクション,『バッハの旋律を夜に聴いたせいです。』,73,https://open.spotify.com/track/6Zmg9q5eSK3ROwDnP6Qm4j,66,56
前田敦子,Flower,70,https://open.spotify.com/track/0PjB9ItnbOA5FLxeG4jFlq,19,20
高橋優,誰がために鐘は鳴る,67,https://open.spotify.com/track/5xx3CJLMCOGvkPlbKIBgy2,49,25
シェネル,ベイビー・アイラブユー,65,https://open.spotify.com/track/0umpEkOWoP6iBAD7Ae4KYn,55,42
つるの剛士,ポケモン言えるかな?BW,63,https://open.spotify.com/track/3m0KEOf5b7mIDhAfXqIxjY,35,28
miwa,441,62,https://open.spotify.com/track/30hs5MZMQkelXBAfG6XkqY,53,32
Kylee,NEVER GIVE UP!,61,https://open.spotify.com/track/0Pq5s0099J4ncGlhLkTQgB,29,6
手嶌葵,さよならの夏〜コクリコ坂から〜,60,https://open.spotify.com/track/7hcGP4Re3EQpAuQnhUD3en,52,39
レーモンド松屋,雨のミッドナイトステーション,59,https://open.spotify.com/track/3ged0gY4UnfLNu2Tk2DZ75,32,24
Superfly,あぁ,58,https://open.spotify.com/track/2WwmE1JaFJ9Csn6XeMG1Qa,59,18
久保田利伸,流れ星と恋の雨,57,https://open.spotify.com/track/3axxliXNj8KaBUiYNT0pBa,55,12
加藤ミリヤ×清水翔太,BELIEVE,55,https://open.spotify.com/track/58WQ4SURelkUSaSPQLV21X,54,25
摩天楼オペラ,Helios,52,https://open.spotify.com/track/581ah6DjuIvqgelfBe4dDo,30,21
Base Ball Bear,yoakemae,51,https://open.spotify.com/track/1YobKoqaY75HG56iBODPR0,38,12
木村カエラ,喜怒哀楽 plus 愛,50,https://open.spotify.com/track/3Ow2fLijrPfN6eieorMKlP,42,15
平原綾香,おひさま〜大切なあなたへ,49,https://open.spotify.com/track/72q63rYycyL57XkUFbvLlN,43,3
