アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
星野源,恋,100,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,65,61
UVERworld,一滴の影響,99,https://open.spotify.com/track/6a8zOePRBenXtHq2AY49xB,60,49
A.B.C-Z,Reboot!!!,98,https://open.spotify.com/track/2EOg91yly9y4vWChQHNSl7,41,12
[Alexandros],SNOW SOUND,97,https://open.spotify.com/track/2S9viKFIDpk0NcbpO2OOVM,58,38
"城ヶ崎莉嘉(山本希望),緒方智絵里(大空直美),北条加蓮(渕上舞),川島瑞樹(東山奈央),大槻唯(山下七海)",BEYOND THE STARLIGHT,96,https://open.spotify.com/track/4BWob6lPJ2aN3U38p1zr4S,22,19
グリーンボーイズ,声,95,https://open.spotify.com/track/0Z7b2p4NTkirnfoW9OqjtT,25,37
10-FEET,ヒトリセカイ,94,https://open.spotify.com/track/4S4cjwHZKvuplNWq3cv1wK,54,42
Mr.Children,ヒカリノアトリエ,93,https://open.spotify.com/track/1PAh5q4LPwqRDzlRR1tAo0,66,47
三浦大知,EXCITE,92,https://open.spotify.com/track/4zViPPzngXnYTsiwXkOSqX,49,47
YUKI,さよならバイスタンダー,91,https://open.spotify.com/track/3pCDdB7qVRlXNTIwUtbSUF,44,37
RADWIMPS,前前前世,90,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,74,56
Suchmos,STAY TUNE,89,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,54,62
欅坂46,サイレントマジョリティー,88,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,48,53
THE RAMPAGE from EXILE TRIBE,Lightning,87,https://open.spotify.com/track/4pvNFdAMj4doTDCPVvK6hI,50,36
西野カナ,トリセツ,85,https://open.spotify.com/track/23b0C1AE9Jt408lzWIvPSn,63,55
欅坂46,二人セゾン,84,https://open.spotify.com/track/44fGPzKNrVI7TO4rPI331S,48,47
The STROBOSCORP,アイオクリ,81,https://open.spotify.com/track/7b8xCf8xbimVlrMgWXh3hs,10,25
AAA,MAGIC,80,https://open.spotify.com/track/0K4Wg6Pwx0cOuJkN8xvuto,54,40
MAN WITH A MISSION,Dead End in Tokyo,78,https://open.spotify.com/track/4RzfF0Jd5TFNskiMNf2nZp,60,43
GReeeeN,キセキ,77,https://open.spotify.com/track/2bzdhN6Y5AP1zRRf12QwJq,61,56
KANA-BOON,Fighter,76,https://open.spotify.com/track/63Eem2YcddulJTylUNo4Xt,61,48
back number,ハッピーエンド,75,https://open.spotify.com/track/4GqO80eGXA542oTvlYv4LS,76,73
Machico,TOMORROW,73,https://open.spotify.com/track/6Diwp8VlEBl8fuv7HnnLF4,41,34
グリーンボーイズ,キセキ,72,https://open.spotify.com/track/4bnWbNRukCdhhaMtx6gL3r,25,33
ONE OK ROCK,We are,71,https://open.spotify.com/track/4QL5DKkPZwBXkph4fW2Y0Z,71,59
米津玄師,orion,70,https://open.spotify.com/track/1bIZxrSkbxatnTo8ObcIxX,80,63
グリーンボーイズ,道,67,https://open.spotify.com/track/3vHnK0I3CGyrCGQWsWP8Bo,25,31
NEWS,EMMA,66,https://open.spotify.com/track/7w0xCG4Er4qQqABchk5Um7,54,30
乃木坂46,サヨナラの意味,65,https://open.spotify.com/track/0lU7b9JpuI9RMVqqcJc5kd,60,50
西野カナ,Dear Bride,64,https://open.spotify.com/track/4NldFTO8QMKacRAy0K34Wd,63,49
Suchmos,A.G.I.T.,60,https://open.spotify.com/track/31oNWiDuLVin7wEhthlcoS,54,33
Perfume,TOKYO GIRL,59,https://open.spotify.com/track/5yq8JkSClLJVdfy4ZMUAmB,57,43
RADWIMPS,Zenzenzense,58,https://open.spotify.com/track/5g1aKCAI14W4QB159uflWv,74,21
星野源,SUN,56,https://open.spotify.com/track/1DOZa2VoazIiDjGYlUQTlW,65,62
ONE OK ROCK,Wherever you are,54,https://open.spotify.com/track/7a7EIFzJLd7lcDRgThMQgm,71,66
fhana,青空のラプソディ,53,https://open.spotify.com/track/3J13AWtVj8EWWEi1yfNl8J,42,43
KREVA,居場所,52,https://open.spotify.com/track/3NYNnLlWjOmcADfvlRMuC7,45,12
イトヲカシ,さいごまで,51,https://open.spotify.com/track/7IXpubwLO0cneBA3NqI2zK,33,21
UVERworld,エミュー,50,https://open.spotify.com/track/1zeTYkhpfI1aRvFJqF7fDJ,60,27
