アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度
Kis-My-Ft2,PICK IT UP,100,https://open.spotify.com/track/014MnT0WlChjzAoicYXM5M,49,24
AKB48,願いごとの持ち腐れ,99,https://open.spotify.com/track/2m90D8y6RBxePEXf3KU9eI,56,27
菅田将暉,見たこともない景色,98,https://open.spotify.com/track/7r2BkaNy5vNFgfU39W5AkZ,59,50
平井堅,ノンフィクション,96,https://open.spotify.com/track/14P8XlYV4woGZf2SgXav8q,55,51
神様、僕は気づいてしまった,CQCQ,94,https://open.spotify.com/track/769M0ezv1bE1Mz1d4xP7gc,33,42
星野源,恋,93,https://open.spotify.com/track/5Hu29JT4xtbRUBTZeOAjxW,65,61
Beverly,I need your love,92,https://open.spotify.com/track/55JAnTsw92QsLTSmpVMpwX,39,34
DISH//,I'm FISH//,91,https://open.spotify.com/track/0bhJMCapXn9a1pd7Ik0baF,56,26
TWICE,SIGNAL,90,https://open.spotify.com/track/3BbfgC1wM6x5TRYgAVZYi0,83,52
キム・ヒョンジュン,風車,89,https://open.spotify.com/track/3iZ77PIpH0UDIDO7ZMVcsx,39,23
Dungeon Monsters,MONSTER VISION,88,https://open.spotify.com/track/2QxHjNmzukzubUcwPht5kv,8,24
SF9,Fanfare,87,https://open.spotify.com/track/02jYQ47eGc0Dm9JiOcLBJ7,48,36
WANIMA,CHARM,83,https://open.spotify.com/track/6UMCZw9hFiK5aBm7pQxgkO,60,46
欅坂46,不協和音,82,https://open.spotify.com/track/1CAIveeC0CUY0KbENoNU3X,48,47
Little Glee Monster,だから、ひとりじゃない,81,https://open.spotify.com/track/3UoI3mhZI5kyrMaptYsvLq,54,44
西野カナ,パッ,80,https://open.spotify.com/track/0XMkHwHYthhC5PS1ESPp3l,63,46
GENERATIONS from EXILE TRIBE,空,79,https://open.spotify.com/track/3V1cA16e4yCbebAITF5sRb,51,45
米津玄師,ピースサイン,78,https://open.spotify.com/track/364JzOajs76bJymjHm3sVY,80,73
防弾少年団,血、汗、涙,77,https://open.spotify.com/track/6u1ILVDFXcmQGQGCA3h849,86,44
JY,女子モドキ,72,https://open.spotify.com/track/3hBrYMRLAnp7VoCooN4nEQ,42,37
斉藤壮馬,フィッシュストーリー,71,https://open.spotify.com/track/1aMj170WHvrdDTtwbkHLdp,33,17
KEYTALK,黄昏シンフォニー,69,https://open.spotify.com/track/24XVVqdgn6kcVbk9jLVmf8,37,19
欅坂46,サイレントマジョリティー,68,https://open.spotify.com/track/6vqGGV7ZGWYFRg5EtlcuN5,48,53
ゆず,愛こそ,67,https://open.spotify.com/track/5Z3gXmLdFy3uJxBNLXIurO,56,17
MONDO GROSSO,ラビリンス,65,https://open.spotify.com/track/3K2zyJhcnMMA6yOdR6hOW7,39,46
TWICE,TT,64,https://open.spotify.com/track/0PAyiPTz8gL0udQnSasc5G,83,49
BUMP OF CHICKEN,リボン,63,https://open.spotify.com/track/6wXILdpRNAlb1P1I4DH3le,63,46
LEE CHANG SUB,At The End,62,https://open.spotify.com/track/7kM2VavJYCdJwkhx23VEi2,45,17
(K)NoW_NAME,Morning Glory,61,https://open.spotify.com/track/3RITvbrameEvtxezIQB9Qr,44,15
バナナフリッターズ,あのね,59,https://open.spotify.com/track/69LxwkkRFdJDA8SXibJly7,5,1
乃木坂46,インフルエンサー,58,https://open.spotify.com/track/0PHEwJbhs3wte1vCsBI4LF,60,52
TWICE,Like OOH-AHH,57,https://open.spotify.com/track/2SivUkzgql54t0O4dH1b7O,83,53
(K)NoW_NAME,Freesia,56,https://open.spotify.com/track/1mGYgyUaockqAI8ZsSKdGI,44,28
スピッツ,ヘビーメロウ,55,https://open.spotify.com/track/5B98g1aTm8Qg0xlEdFFl7S,65,31
ClariS,ヒトリゴト,54,https://open.spotify.com/track/3Un2d5mEp5yLqaITkb1mS8,50,49
秦基博,Girl,53,https://open.spotify.com/track/33wiNTgVDVM2OntTy8YZnM,56,46
RADWIMPS,サイハテアイニ,52,https://open.spotify.com/track/699ku1Ebqi9pwi0IwnRPET,74,52
WANIMA,やってみよう,51,https://open.spotify.com/track/6ahKnsl2tuTCyaBwt45WAz,60,62
どうぶつビスケッツ×PPP,ようこそジャパリパークへ,50,https://open.spotify.com/track/6avH20eR9SGNwV1H0vzHed,8,17
麻倉もも,トクベツいちばん!!,49,https://open.spotify.com/track/78wGXFAUfGaWiGRa8QiMYg,29,12
コブクロ,心,47,https://open.spotify.com/track/5V0RHZFEn3wqPBKO79oRD4,58,15
青柳翔,そんなんじゃない,43,https://open.spotify.com/track/0hk87xrJEeRw6mEQbhwWec,13,11
RADWIMPS,前前前世,42,https://open.spotify.com/track/3OWQGA40CgyZ7AHhVTOe34,74,56
TrySail,adrenaline!!!,41,https://open.spotify.com/track/10Yk9WbT2840l1NK5RWvkq,40,44
秦基博,ひまわりの約束,39,https://open.spotify.com/track/45jGOHwYKgsRYbAJ8DR61d,56,63
Suchmos,STAY TUNE,38,https://open.spotify.com/track/1KKc8f9ZiKFzOeRJJ3SYn7,54,62
TWICE,KNOCK KNOCK,37,https://open.spotify.com/track/3rQjCycDV0Ibadg6A1Nq45,83,51
MACO,恋の道,36,https://open.spotify.com/track/7udtPfKVBMm0KxbbWgHjon,40,24
WANIMA,ともに,34,https://open.spotify.com/track/6FHgHDXiGnRfhrSok9xAz3,60,66
