rank,song_title,artist_name,score
1,crystal,関ジャニ∞[エイト],100
2,黒い羊,欅坂46,99
3,マリーゴールド,あいみょん,98
4,Lemon,米津玄師,97
5,HAPPY BIRTHDAY,back number,96
6,アゲイン,WANIMA,95
7,桜,DA PUMP,94
8,白日,King Gnu,93
9,ユーリカ,そらる,92
10,帰り道は遠回りしたくなる,乃木坂46,91
11,inside you,milet,90
12,今夜このまま,あいみょん,89
13,3月9日,レミオロメン,88
14,THE GIFT,平井大,87
15,君はロックを聴かない,あいみょん,86
16,U.S.A.,DA PUMP,85
17,YES or YES,TWICE,84
18,Touch off,UVERworld,83
19,Flamingo,米津玄師,82
20,風にふかれて,増田俊樹,81
21,パプリカ,Foorin,80
22,ラブ・ドラマティック feat.伊原六花,鈴木雅之,79
23,CROWN,TOMORROW X TOGETHER,78
24,愛を伝えたいだとか,あいみょん,77
25,Dance Stars,Jw Media Music,76
26,唇スカーレット,山内惠介,75
27,Wasted Nights,ONE OK ROCK,74
28,What is Love?,TWICE,73
29,さよならエレジー,菅田将暉,72
30,LIKEY,TWICE,71
31,愛した日,aiko,70
32,Blizzard,三浦大知,69
33,Sign,内田彩,68
34,伊達だって,READY TO KISS,67
35,アイノカタチ feat.HIDE(GReeeeN),MISIA,66
36,ミライ,JUJU,65
37,Heart Shaker,TWICE,64
38,打上花火,DAOKO × 米津玄師,63
39,ピアス,EMPiRE,62
40,Stand Out Fit In,ONE OK ROCK,61
41,Dance The Night Away,TWICE,60
42,シェイプ・オブ・ユー,エド・シーラン,59
43,ボヘミアン・ラプソディ,クイーン,58
44,プリーズ・ミー,カーディ・B&ブルーノ・マーズ,57
45,LOSER,米津玄師,56
46,ワタリドリ,[ALEXANDROS],55
47,In the Stars (feat. Kiiara),ONE OK ROCK,54
48,プロローグ,Uru,53
49,冬の花,宮本浩次,52
50,Black Sugar,A.B.C-Z,51
51,Wherever you are,ONE OK ROCK,50
52,満月の夜なら,あいみょん,49
53,shadowgraph,MYTH & ROID,48
54,アイネクライネ,米津玄師,47
55,Get Wild,TM NETWORK,46
56,トリコ,Nissy(西島隆弘),45
57,丸の内サディスティック,椎名林檎,44
58,ANSWER,WANIMA,43
59,灰色と青(+ 菅田将暉),米津玄師,42
60,貴方解剖純愛歌〜死ね〜,あいみょん,41
61,ハッピーエンド,back number,40
62,Koi,androp,39
63,ら、のはなし,あいみょん,38
64,奏(かなで),スキマスイッチ,37
65,高嶺の花子さん,back number,36
66,DALLA DALLA,ITZY,35
67,RESISTER,ASCA,34
68,Alligator,MONSTA X,33
69,7 リングス,アリアナ・グランデ,32
70,クリスマスソング,back number,31
71,好きと言わせたい,IZ*ONE,30
72,床の間正座娘,NMB48,29
73,生きていたんだよな,あいみょん,28
74,キュン,日向坂46,27
75,ピースサイン,米津玄師,26
76,雪の華,中島美嘉,25
77,シャロウ〜『アリー/ スター誕生』愛のうた,レディー・ガガ、ブラッドリー・クーパー,24
78,ナウ・ザット・アイ・ファウンド・ユー,カーリー・レイ・ジェプセン,23
79,アイ・ウォント・イット・ザット・ウェイ,バックストリート・ボーイズ,22
80,MAD QUALIA,HYDE,21
81,サッカー,ジョナス・ブラザーズ,20
82,伝説のチャンピオン,クイーン,19
83,I beg you,Aimer(エメ),18
84,君を待ってる,King & Prince,17
85,ドント・ストップ・ミー・ナウ,クイーン,16
86,プリマステラ,つりビット,15
87,サンキュー、ネクスト,アリアナ・グランデ,14
88,365,ゼッド & ケイティ・ペリー,13
89,オールドファッション,back number,12
90,P.S. RED I,TK from 凛として時雨,11
91,新宝島,サカナクション,10
92,あした世界が終わるとしても,あいみょん,9
93,アンビバレント,欅坂46,8
94,ジワるDAYS,AKB48,7
95,渚の泡沫,WANIMA,6
96,フー・ドゥー・ユー・ラヴ ft. ファイヴ・セカンズ・オブ・サマー,チェインスモーカーズ,5
97,YOKOHAMA blues,SEKAI NO OWARI,4
98,Face My Fears,宇多田ヒカル & スクリレックス,3
99,留学生,MONKEY MAJIK × 岡崎体育,2
100,HANABI,Mr.Children,1
