アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
Creepy Nuts,Bling-Bang-Bang-Born,100,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75,./downloaded_mp3/Creepy Nuts_Bling-Bang-Bang-Born.mp3
Mrs.GREEN APPLE,ライラック,98,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,80,72,./downloaded_mp3/Mrs.GREEN APPLE_ライラック.mp3
Omoinotake,幾億光年,97,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66,./downloaded_mp3/Omoinotake_幾億光年.mp3
ILLIT,Magnetic,95,https://open.spotify.com/track/1aKvZDoLGkNMxoRYgkckZG,76,82,./downloaded_mp3/ILLIT_Magnetic.mp3
Vaundy,タイムパラドックス,91,https://open.spotify.com/track/3jNwPOqdPvQIr5dRT0hzgY,73,65,./downloaded_mp3/Vaundy_タイムパラドックス.mp3
aiko,相思相愛,90,https://open.spotify.com/track/01vIbnKIo9QDYeqSc7ecoi,62,57,./downloaded_mp3/aiko_相思相愛.mp3
Mrs.GREEN APPLE,ケセラセラ,88,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,80,63,./downloaded_mp3/Mrs.GREEN APPLE_ケセラセラ.mp3
YOASOBI,アイドル,87,https://open.spotify.com/track/7ovUcF5uHTBRzUpB6ZOmvt,74,72,./downloaded_mp3/YOASOBI_アイドル.mp3
Vaundy,怪獣の花唄,86,https://open.spotify.com/track/7dTW21YAJxnAOiUh7Rtu9S,73,74,./downloaded_mp3/Vaundy_怪獣の花唄.mp3
乃紫,初恋キラー,84,https://open.spotify.com/track/6AvwRrfNtvWMG4w3MfKEoi,58,58,./downloaded_mp3/乃紫_初恋キラー.mp3
Da-iCE,I wonder,82,https://open.spotify.com/track/00Q3uYmFKFVYTRjbsnUq7H,62,66,./downloaded_mp3/Da-iCE_I wonder.mp3
星街すいせい,ビビデバ,81,https://open.spotify.com/track/5Ct010aQ4rroKyjKhTlS7I,61,64,./downloaded_mp3/星街すいせい_ビビデバ.mp3
Ado,唱,80,https://open.spotify.com/track/2tlOVDJ3lQsUxz22vPJ4c4,76,60,./downloaded_mp3/Ado_唱.mp3
友成空,鬼ノ宴,79,https://open.spotify.com/track/096KHkONhQm4MQNH35mU22,54,62,./downloaded_mp3/友成空_鬼ノ宴.mp3
Mrs.GREEN APPLE,青と夏,78,https://open.spotify.com/track/0a3587n25Xhw098UeEbeJq,80,63,./downloaded_mp3/Mrs.GREEN APPLE_青と夏.mp3
BE:FIRST,Masterplan,77,https://open.spotify.com/track/4Qyv8SKVmvGAO6lR86GEu4,70,55,./downloaded_mp3/BE:FIRST_Masterplan.mp3
Mrs.GREEN APPLE,ダンスホール,76,https://open.spotify.com/track/4NaaF28BeO9WzjDrSS71Nz,80,65,./downloaded_mp3/Mrs.GREEN APPLE_ダンスホール.mp3
aespa,Supernova,75,https://open.spotify.com/track/2nPYPc5Ww4Nunu0FNCccPF,78,53,./downloaded_mp3/aespa_Supernova.mp3
藤井風,満ちてゆく,73,https://open.spotify.com/track/5glPFBAuA1C85tBcVWVzvO,75,68,./downloaded_mp3/藤井風_満ちてゆく.mp3
ヨルシカ,晴る,72,https://open.spotify.com/track/5eY7692tmgHB9dbmq6wa2M,72,72,./downloaded_mp3/ヨルシカ_晴る.mp3
SPYAIR,オレンジ,71,https://open.spotify.com/track/6M6ZNRplLNspFEn6Ab3mOv,58,65,./downloaded_mp3/SPYAIR_オレンジ.mp3
Mrs.GREEN APPLE,Soranji,70,https://open.spotify.com/track/6O4twzzHHIM6mmTqPpJNYE,80,63,./downloaded_mp3/Mrs.GREEN APPLE_Soranji.mp3
YOASOBI,勇者,69,https://open.spotify.com/track/4LjIQmt1t6NjpM0tpttzjo,74,64,./downloaded_mp3/YOASOBI_勇者.mp3
King Gnu,SPECIALZ,68,https://open.spotify.com/track/0GWNtMohuYUEHVZ40tcnHF,70,73,./downloaded_mp3/King Gnu_SPECIALZ.mp3
Official髭男dism,Subtitle,67,https://open.spotify.com/track/49F3htNmwzPKFycPdOrDvf,71,64,./downloaded_mp3/Official髭男dism_Subtitle.mp3
SEKAI NO OWARI,Romantic,66,https://open.spotify.com/track/61DzuO5GOWbN9aX9G4Pop9,66,56,./downloaded_mp3/SEKAI NO OWARI_Romantic.mp3
back number,水平線,65,https://open.spotify.com/track/5m1i6hq7dmRlp3c1utE48L,77,63,./downloaded_mp3/back number_水平線.mp3
Mrs.GREEN APPLE,Magic,64,https://open.spotify.com/track/170XOP1T4MvY9TLTgPw07D,80,67,./downloaded_mp3/Mrs.GREEN APPLE_Magic.mp3
sumika,運命,63,https://open.spotify.com/track/3qyqpWcRKyundtraHd65hq,59,53,./downloaded_mp3/sumika_運命.mp3
ME:I,Click,61,https://open.spotify.com/track/2kFUlPHiyXAYMfE0fhoRS4,54,50,./downloaded_mp3/ME:I_Click.mp3
あいみょん,会いに行くのに,59,https://open.spotify.com/track/53Hc2k7eomhtV8ubkB6yhZ,70,53,./downloaded_mp3/あいみょん_会いに行くのに.mp3
milet,hanataba,58,https://open.spotify.com/track/4mMRlmw3cKKpKHCKFNZgyx,61,53,./downloaded_mp3/milet_hanataba.mp3
MY FIRST STORY,I'm a mess,56,https://open.spotify.com/track/6c5GqVWU3yFDgPkgBB0MGg,60,59,./downloaded_mp3/MY FIRST STORY_I'm a mess.mp3
スピッツ,美しい鰭,55,https://open.spotify.com/track/3RauRsiIxUOQTS8h9sVWcP,66,59,./downloaded_mp3/スピッツ_美しい鰭.mp3
