アーティスト名,曲名,順位,Spotify URL,アーティスト人気度,track人気度,MP3_Local_Path
ロゼ & ブルーノ・マーズ,APT.,98,https://open.spotify.com/track/5vNRhkKd0yEAg8suGBpjeY,79,88,./downloaded_mp3/ロゼ & ブルーノ・マーズ_APT..mp3
THE RAMPAGE from EXILE TRIBE,Endless Happy-Ending,97,https://open.spotify.com/track/7ITqaIWbrZIypAwlrtx4T3,51,37,./downloaded_mp3/THE RAMPAGE from EXILE TRIBE_Endless Happy-Ending.mp3
Mrs.GREEN APPLE,ライラック,96,https://open.spotify.com/track/78W4mTLIh4qoLu92W4IQhO,80,72,./downloaded_mp3/Mrs.GREEN APPLE_ライラック.mp3
aespa,Whiplash,94,https://open.spotify.com/track/7Cnpb1vBbC46RgVyyKLH7p,78,66,./downloaded_mp3/aespa_Whiplash.mp3
AKASAKI,Bunny Girl,93,https://open.spotify.com/track/5skCbGGAnc7Ns18Figz54h,60,66,./downloaded_mp3/AKASAKI_Bunny Girl.mp3
MISAMO,NEW LOOK,92,https://open.spotify.com/track/451U7NEyfqtVefeIgSoJF0,56,59,./downloaded_mp3/MISAMO_NEW LOOK.mp3
Creepy Nuts,Bling-Bang-Bang-Born,91,https://open.spotify.com/track/0kdqcbwei4MDWFEX5f33yG,70,75,./downloaded_mp3/Creepy Nuts_Bling-Bang-Bang-Born.mp3
Official髭男dism,Same Blue,90,https://open.spotify.com/track/3tRgmNTaFYgtbt7XCy6Les,71,64,./downloaded_mp3/Official髭男dism_Same Blue.mp3
Mrs.GREEN APPLE,ケセラセラ,89,https://open.spotify.com/track/406ZlqOP9nLQxJFBY7d9S4,80,63,./downloaded_mp3/Mrs.GREEN APPLE_ケセラセラ.mp3
Mrs.GREEN APPLE,familie,88,https://open.spotify.com/track/4PCQHOJFMV9BWq46UMVf2l,80,65,./downloaded_mp3/Mrs.GREEN APPLE_familie.mp3
Omoinotake,幾億光年,87,https://open.spotify.com/track/4dmruTsdHIOjfOIeaFitXK,58,66,./downloaded_mp3/Omoinotake_幾億光年.mp3
