rank,song_title,artist_name,score
1,Boom Boom Back,BE:FIRST,100
2,桜月,櫻坂46,99
3,Subtitle,Official髭男dism,98
4,怪獣の花唄,Vaundy,97
5,KICK BACK,米津玄師,96
6,第ゼロ感,10-FEET,95
7,星月夜,由薫,94
8,W / X / Y,Tani Yuuki,93
10,Ditto,NewJeans,91
11,新時代 (ウタ from ONE PIECE FILM RED),Ado,90
12,アイラブユー,back number,89
13,ミックスナッツ,Official髭男dism,88
14,ホワイトノイズ,Official髭男dism,87
15,水平線,back number,86
16,Habit,SEKAI NO OWARI,85
17,ダンスホール,Mrs.GREEN APPLE,84
18,OMG,NewJeans,83
19,シンデレラボーイ,Saucy Dog,82
20,アルジャーノン,ヨルシカ,81
21,"トウキョウ・シャンディ・ランデヴ feat. 花譜, ツミキ",MAISONdes,80
22,Overdose,なとり,79
23,ドライフラワー,優里,78
24,祝福,YOASOBI,77
25,First Love,宇多田ヒカル,76
26,Soranji,Mrs.GREEN APPLE,75
27,ビリミリオン,優里,74
28,ベテルギウス,優里,73
29,Fighting (feat. Lee Young Ji),BSS (SEVENTEEN),72
30,アドベンチャー,YOASOBI,71
31,残響散歌,Aimer(エメ),70
32,MOONLIGHT SUNRISE,TWICE,69
34,リンジュー・ラヴ,マカロニえんぴつ,67
35,私は最強 (ウタ from ONE PIECE FILM RED),Ado,66
36,なんでもないよ、,マカロニえんぴつ,65
37,ANTIFRAGILE,LE SSERAFIM,64
38,SHOOTING STAR,XG,63
39,酔いどれ知らず,Kanaria,62
40,スターマイン,Da-iCE,61
41,恋人じゃなくなった日,優里,60
42,NO GRAVITY,THE RAMPAGE from EXILE TRIBE,59
43,愛とか恋とか,Novelbright,58
44,高嶺の花子さん,back number,57
46,Pretender,Official髭男dism,55
47,ツキヨミ,King & Prince,54
48,踊り子,Vaundy,53
49,もう一度,Tani Yuuki,52
50,Hype Boy,NewJeans,51
51,本当はね、,ヤングスキニー,50
52,群青,YOASOBI,49
53,恋だろ,wacci,48
54,不可幸力,Vaundy,47
56,まぶた,Vaundy,45
57,夜に駆ける,YOASOBI,44
58,マリーゴールド,あいみょん,43
59,レオ,優里,42
60,タペストリー,Snow Man,41
61,115万キロのフィルム,Official髭男dism,40
62,Mela!,緑黄色社会,39
63,可愛くてごめん (feat. かぴ),HoneyWorks,38
64,きらり,藤井風,37
65,CITRUS,Da-iCE,36
66,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,35
67,逆光 (ウタ from ONE PIECE FILM RED),Ado,34
68,久しぶりのリップグロス,AKB48,33
69,I LOVE…,Official髭男dism,32
70,Cry Baby,Official髭男dism,31
71,FEARLESS,LE SSERAFIM,30
72,Melody,8LOOM,29
73,私は最強,Mrs.GREEN APPLE,28
74,ちゅ、多様性。,ano,27
75,おもかげ (produced by Vaundy),milet & Aimer(エメ) & 幾田りら,26
76,バニラ,きゃない,25
77,死ぬのがいいわ,藤井風,24
78,僕のこと,Mrs.GREEN APPLE,23
79,CASE 143,Stray Kids,22
80,いつか,Saucy Dog,21
81,エジソン,水曜日のカンパネラ,20
82,踊,Ado,19
83,Dynamite,BTS,18
84,ウタカタララバイ (ウタ from ONE PIECE FILM RED),Ado,17
85,青と夏,Mrs.GREEN APPLE,16
86,ベルベットの詩,back number,15
87,SOUVENIR,BUMP OF CHICKEN,14
88,春泥棒,ヨルシカ,13
90,カメレオン,King Gnu,11
91,シャッター,優里,10
92,怪物,YOASOBI,9
93,カナタハルカ,RADWIMPS,8
94,Lemon,米津玄師,7
95,CHAINSAW BLOOD,Vaundy,6
96,白日,King Gnu,5
97,スパークル,幾田りら,4
98,丸の内サディスティック,椎名林檎,3
99,napori,Vaundy,2
100,TURN IT UP (feat. Candee & ZOT on the WAVE),LANA,1
