rank,song_title,artist_name,score
1,承認欲求,櫻坂46,100
2,唱,Ado,99
3,アイドル,YOASOBI,98
5,勇者,YOASOBI,96
6,SPECIALZ,King Gnu,95
7,花,藤井風,94
8,青のすみか,キタニタツヤ,93
9,怪獣の花唄,Vaundy,92
10,ランデヴー,シャイトープ,91
12,Seven (feat. Latto),Jung Kook,89
13,I'm a mess,MY FIRST STORY,88
14,Subtitle,Official髭男dism,87
15,最高到達点,SEKAI NO OWARI,86
16,クラクラ,Ado,85
17,ケセラセラ,Mrs.GREEN APPLE,84
18,晩餐歌,tuki.,83
19,Magic,Mrs.GREEN APPLE,82
20,ダンスホール,Mrs.GREEN APPLE,81
21,Baddie,IVE,80
22,3D (feat. Jack Harlow),Jung Kook,79
23,青と夏,Mrs.GREEN APPLE,78
24,Mainstream,BE:FIRST,77
25,美しい鰭,スピッツ,76
26,水平線,back number,75
27,トドメの一撃 (feat. Cory Wong),Vaundy,74
28,ドライフラワー,優里,73
29,HANA_花,INI,72
30,渚サイコー!,NMB48,71
31,Soranji,Mrs.GREEN APPLE,70
32,新時代 (ウタ from ONE PIECE FILM RED),Ado,69
33,祝福,YOASOBI,68
34,ANTENNA,Mrs.GREEN APPLE,67
35,第ゼロ感,10-FEET,66
36,片隅,THE RAMPAGE from EXILE TRIBE,65
37,more than words,羊文学,64
38,夜に駆ける,YOASOBI,63
39,W / X / Y,Tani Yuuki,62
40,ビリミリオン,優里,61
41,シンデレラボーイ,Saucy Dog,60
42,高嶺の花子さん,back number,59
43,Lesson II,超特急,58
44,ミックスナッツ,Official髭男dism,57
45,Overdose,なとり,56
46,燈,崎山蒼志,55
47,サマータイムシンデレラ,緑黄色社会,54
48,群青,YOASOBI,53
49,向日葵,Ado,52
50,オトナブルー,新しい学校のリーダーズ,51
51,点描の唄 feat.井上苑子,Mrs.GREEN APPLE,50
52,ベテルギウス,優里,49
53,KICK BACK,米津玄師,48
55,You & Me,JENNIE,46
56,紡ぐ,とた,45
57,日常,Official髭男dism,44
58,マリーゴールド,あいみょん,43
59,粛聖!! ロリ神レクイエム☆,しぐれうい,42
60,ETA,NewJeans,41
61,アイラブユー,back number,40
62,Pretender,Official髭男dism,39
63,ラブソング,マルシィ,38
64,絆ノ奇跡,MAN WITH A MISSION×milet,37
65,君のまま,百足 & 韻マン,36
66,なんでもないよ、,マカロニえんぴつ,35
67,怪物,YOASOBI,34
68,TATTOO,Official髭男dism,33
70,インフェルノ,Mrs.GREEN APPLE,31
71,Super Shy,NewJeans,30
72,ノット・オーケー,あいみょん,29
73,逆夢,King Gnu,28
74,私は最強 (ウタ from ONE PIECE FILM RED),Ado,27
75,fake face dance music,音田雅則,26
76,花束,back number,25
77,一途,King Gnu,24
78,白日,King Gnu,23
79,地球儀,米津玄師,22
80,愛の花,あいみょん,21
81,ハッピーエンド,back number,20
82,ブルーアンビエンス (feat.asmi),Mrs.GREEN APPLE,19
83,ガーデン,藤井風,18
84,アイドルなんかじゃなかったら,AKB48,17
86,硝子窓,King Gnu,15
87,カメレオン,King Gnu,14
88,Ditto,NewJeans,13
90,奏(かなで),スキマスイッチ,11
91,僕のこと,Mrs.GREEN APPLE,10
92,残響散歌,Aimer(エメ),9
93,Lemon,米津玄師,8
94,クリスマスソング,back number,7
95,LEAP HIGH! 〜明日へ、めいっぱい〜,PRODUCE 101 JAPAN THE GIRLS,6
96,115万キロのフィルム,Official髭男dism,5
97,PUPPET SHOW,XG,4
98,私は最強,Mrs.GREEN APPLE,3
100,NIGHT DANCER,imase,1
